INSTNM,UGDS,UGDS_NRA,TUITFTE
Blessing Rieman College of Nursing,117,0,1886
Blessing Hospital School of Radiologic Technology,13,0,601
Bradley University,4850,0.0186,9046
Paul Mitchell the School-Bradley,49,0,4394
Cameo Beauty Academy,85,0,2907
Cannella School of Hair Design-Villa Park,82,0,887
Cannella School of Hair Design-Chicago,85,0,292
Cannella School of Hair Design-Chicago,165,0,1024
CANNELLA SCHOOL OF HAIR DESIGN,84,0,757
Cannella School of Hair Design-Elgin,68,0,1247
CAPRI GARFIELD RIDGE SCHOOL OF BEAUTY CULTURE,49,0,984
Empire Beauty School-Hanover Park,127,0,2704
Capri Beauty College,175,0,4839
Carl Sandburg College,2729,0.0029,1331
Catholic Theological Union at Chicago,NULL,NULL,12776
La James International College-East Moline,24,0,1829
Midwestern University-Downers Grove,488,0,18833
CHICAGO COLLEGE OF COMMERCE,127,0,6283
CHICAGO MANUFACTURING INSTITUTE,44,0,489
The Chicago School of Professional Psychology at Chicago,NULL,NULL,15403
Chicago State University,6200,0.0008,3094
Chicago Theological Seminary,NULL,NULL,5842
University of Chicago,3801,0.0529,11824
City Colleges of Chicago-Kennedy-King College,3946,0,519
City Colleges of Chicago-Malcolm X College,3678,0,506
City Colleges of Chicago-Olive-Harvey College,4667,0,451
City Colleges of Chicago-Harry S Truman College,5602,0,569
City Colleges of Chicago-Richard J Daley College,5475,0,619
City Colleges of Chicago-Harold Washington College,8285,0,484
City Colleges of Chicago-Wilbur Wright College,7370,0,570
COIFFURE SCHOOL OF COSMETOLOGY ARTS AND SCI INC,47,0,1924
Columbia College-Chicago,8105,0.0407,8623
COMPUTER LEARNING CENTER,468,0,2641
Concordia University-Chicago,1241,0.0113,6131
Le Cordon Bleu College of Culinary Arts-Chicago,365,0,2548
Coyne College,436,0,3594
Danville Area Community College,2484,0.0008,1865
DECATUR AREA VOCATIONAL CTR-SCHOOL OF PRACT NURS,45,0,965
DePaul University,10386,0.0187,11715
DEVRY INSTITUTE OF TECHNOLOGY,3704,0.027,5906
DEVRY INSTITUTE OF TECHNOLOGY,3929,0.0089,7263
DR WILLIAM SCHOLL COLLEGE OF PODIATRIC,NULL,NULL,18481
DU QUOIN BEAUTY COLLEGE,9,0,2309
College of DuPage,26257,0,997
East-West University,732,0.0697,2465
Eastern Illinois University,9947,0.0076,3146
Elgin Community College,7969,0.0023,1718
Elmhurst College,2599,0.0081,8396
Eureka College,442,0.0204,8428
First Institute Inc,56,0,5145
Fox College,198,0.0202,6019
Garrett-Evangelical Theological Seminary,NULL,NULL,8755
Gem City College,34,0,21071
Governors State University,2555,0.0027,2870
Graham Hospital School of Nursing,32,0,5832
Greenville College,1037,0.0106,6915
Hair Professionals Academy of Cosmetology,68,0,1545
Hair Professionals Career College,68,0,4173
Hair Professionals School of Cosmetology,140,0,3382
Harrington College of Design,428,0.028,10859
Hebrew Theological College,94,0,1767
Highland Community College,2503,0.0004,1419
Rosalind Franklin University of Medicine and Science,52,0,22660
University of Illinois at Chicago,16286,0.0152,4559
Benedictine University,1532,0.0013,8351
Illinois College of Optometry,NULL,NULL,33825
University of Illinois at Urbana-Champaign,27070,0.0116,4746
Illinois Wesleyan University,2020,0.0183,8102
Illinois Central College,11450,0.0017,1317
Illinois College,864,0.0104,6647
Olney Central College,1720,0.0047,1475
Illinois Institute of Technology,1576,0.1307,11738
Argosy University-Chicago,NULL,NULL,20194
Illinois State University,17382,0.0059,3658
Illinois Valley Community College,3595,0.0003,1238
Institute for Clinical Social Work,NULL,NULL,4928
Sanford-Brown College-Chicago,1048,0,8535
John A Logan College,5892,0.0003,1302
JOHN AMICO SCHOOL OF HAIR DESIGN,63,0,1981
The John Marshall Law School,NULL,NULL,21586
John Wood Community College,2112,0.0024,2014
Joliet Junior College,10692,0.0013,897
CANNELLA SCHOOL OF HAIR DESIGN,22,0,935
Judson University,947,0.0306,12242
Kankakee Community College,3650,0.0008,1484
Kaskaskia College,2887,0.001,1182
KELLER GRADUATE SCHOOL OF MANAGEMENT INC,NULL,NULL,116
Kendall College,544,0.0441,11037
Kishwaukee College,2892,0.0021,1600
Knox College,1155,0.1082,9549
Educators of Beauty College of Cosmetology-La Salle,32,0,2872
College of Lake County,13120,0.0649,1643
Lake Forest College,1169,0.0796,9315
Lake Forest Graduate School of Management,NULL,NULL,77124
Lake Land College,5209,0.0017,1463
UNITED SAMARITANS MEDICAL CENTER SCH OF RAD TECHN,11,0,1083
Lakeview College of Nursing,60,0,6834
Lewis and Clark Community College,5763,0.0035,1705
Lewis University,3064,0.0333,6001
LEXINGTON COLLEGE,32,0.125,6059
Lincoln Christian University,622,0.0096,4557
Lincoln College,965,0.0187,6470
Lincoln Land Community College,7112,0.0027,1350
LINCOLN TECHNICAL INSTITUTE,297,0,4024
Lincoln College of Technology-Melrose Park,822,0,7287
Loyola University Chicago,7188,0.0113,11263
Lutheran School of Theology at Chicago,NULL,NULL,2027
Trinity College of Nursing & Health Sciences,100,0,4034
CET-Chicago,38,0,8027
Steven Papageorge Hair Academy,79,0,965
MacCormac College,564,0.0177,6977
MacMurray College,635,0.0063,10690
McCormick Theological Seminary,NULL,NULL,1345
McHenry County College,5050,0.004,1495
McKendree University,1851,0.0135,4344
Meadville Lombard Theological School,NULL,NULL,5908
MENNONITE COLLEGE OF NURSING,131,0,8986
Methodist College,136,0,6981
Midstate College,252,0,3531
Millikin University,2144,0.0047,7344
TRINITY SCHOOL OF RADIOGRAPHY,20,0,3699
Monmouth College,1063,0.048,6622
Moraine Valley Community College,11779,0.0125,2294
Morrison Institute of Technology,154,0,7360
Morton College,2815,0.0185,768
Mr John's School of Cosmetology Esthetics & Nails-Decatur,136,0,1450
NATIVE AMERICAN EDUCATIONAL SERVICES COLLEGE INC,53,0,1777814
National Louis University,3276,0.0064,8701
National University of Health Sciences,NULL,NULL,1610
Niles School of Cosmetology,59,0,2048
North Central College,1917,0.0209,8066
North Park University,1545,0.057,9703
Northern Illinois University,16328,0.0114,3571
Northwestern College-Chicago Campus,769,0,2965
Northwestern University,7747,0.0323,16912
Northeastern Illinois University,7638,0.0077,2673
Oakton Community College,10522,0,1222
Oehrlein School of Cosmetology,55,0,2290
Olivet Nazarene University,1834,0.006,7021
Parkland College,7914,0.0442,2182
Pivot Point Academy-Evanston,156,0,2931
Prairie State College,4926,0.0012,2008
Professional's Choice Hair Design Academy,59,0,2607
Quincy University,992,0.0202,6748
Vatterott College-Quincy,291,0,2783
HENRY J KUTSCH SCHOOL OF NURSING,30,0,11575
The Illinois Institute of Art-Chicago,803,0.0573,9054
Rend Lake College,3607,0.0003,1213
Richland Community College,3260,0.0018,1555
Robert Morris University Illinois,1236,0.0032,10984
Rock Valley College,8250,0.0024,1396
Madison Media Institute-Rockford Career College,343,0,4709
Rockford University,987,0.0476,12087
Roosevelt University,4243,0.058,10155
Dominican University,973,0.0206,9112
Rush University,245,0.0041,16106
Saint Francis Medical Center College of Nursing,151,0.0132,1780
University of St Francis,2970,0.001,8633
St. John's College-Department of Nursing,96,0,7995
Saint Xavier University,2336,0.0098,6764
University of Illinois at Springfield,2218,0.0095,1894
Sauk Valley Community College,2444,0,1521
Bexley Hall Seabury Western Theological Seminary Federation,1,0,9666
Shawnee Community College,1643,0,883
Shimer College,112,0.0357,13843
Saint Augustine College,1094,0.0009,3551
University of Saint Mary of the Lake,NULL,NULL,11336
TRINITY HOSPITAL SCHOOL OF RADIOLOGIC TECHN,15,0,1949
Southeastern Illinois College,2421,0.0008,974
National Latino Education Institute,57,0,1016
SPARKS COLLEGE,54,0,2789
Spertus College,NULL,NULL,8264
Spoon River College,1709,0.0047,1666
SPRINGFIELD COLLEGE IN ILLINOIS,394,0.0152,5006
Saint Anthony College of Nursing,83,0,7880
Educators of Beauty College of Cosmetology-Sterling,46,0,2839
Southern Illinois University-Carbondale,17897,0.0374,3308
Southern Illinois University-Edwardsville,8881,0.0091,2690
Taylor Business Institute,17,0,13623
Telshe Yeshiva-Chicago,51,0.0784,115277
South Suburban College,6798,0.0053,948
Tri-County Beauty Academy,12,0,NULL
Trinity Christian College,592,0.0169,12105
Trinity International University-Illinois,912,0.0022,7095
Triton College,15305,0.0042,1548
University of Spa & Cosmetology Arts,77,0,1426
VanderCook College of Music,79,0,6174
Waubonsee Community College,5665,0.0009,1274
Western Illinois University,10192,0.0173,2918
Wheaton College,2311,0.0082,9988
William Rainey Harper College,13363,0.012,1344
Ancilla College,504,0,4077
Anderson University,1965,0.0107,8062
Apex Academy of Hair Design Inc,16,0,1215
BALL MEMORIAL HOSPITAL SCHOOL OF RADIOLOGIC TECHN,12,0,2043
Ball State University,16443,0.0002,4526
Bethel College-Indiana,1530,0.019,7589
Butler University,3263,0.0193,8599
Calumet College of Saint Joseph,968,0.0041,3611
Christian Theological Seminary,NULL,NULL,4134
College of Court Reporting Inc,83,0,6824
Concordia Theological Seminary,NULL,NULL,1963
Tricoci University of Beauty Culture-Highland,75,0,5914
DAVENPORT COLLEGE-SOUTH BEND-MISHAWAKA,439,0.0068,6010
DAVENPORT COLLEGE-MERRILLVILLE,620,0,7050
DePauw University,2201,0.0073,16389
Don Roberts School of Hair Design,82,0,3988
Don Roberts Beauty School,69,0,2669
Earlham College,1075,0.0363,12146
University of Evansville,2693,0.0423,8489
TAYLOR UNIVERSITY-FT WAYNE,371,0.0108,6849
FOUR WINDS ACADEMY OF HAIR DESIGN,18,0,650
Franklin College,960,0.0073,6286
GOOD SAMARITAN HOSPITAL SCHOOL OF RADIOLOGIC TECH,12,0,400
Goshen College,1030,0.0796,7947
Grace College and Theological Seminary,839,0.0215,9327
Hair Fashions By Kaye Beauty College-Noblesville,0,0,1988
Hair Fashions By Kaye Beauty College-Indianapolis,0,0,2022
HAIR FASHIONS BY KAYE BEAUTY COLLEGE,0,0,1239
Hanover College,1085,0.0276,7095
J Michael Harrold Beauty Academy,43,0,6179
Holy Cross College,483,0.0228,7108
PJ's College of Cosmetology-Clarksville,79,0,1717
Huntington University,855,0.0117,10552
IVY TECH STATE COLLEGE-NORTH CENTRAL,2004,0,2017
Ivy Tech Community College,3630,0,1922
IVY TECH STATE COLLEGE-COLUMBUS,1873,0,1958
IVY TECH STATE COLLEGE-EAST CENTRAL,2082,0,2018
IVY TECH STATE COLLEGE-KOKOMO,1124,0,2018
IVY TECH STATE COLLEGE-LAFAYETTE,1881,0,1910
IVY TECH STATE COLLEGE-NORTHEAST,2114,0,1993
IVY TECH STATE COLLEGE-SOUTH CENTRAL,1307,0,1924
IVY TECH STATE COLLEGE-SOUTHWEST,2143,0,1912
IVY TECH STATE COLLEGE-WABASH VALLEY,2204,0,1787
IVY TECH STATE COLLEGE-WHITEWATER,867,0,1887
IVY TECH STATE COLLEGE-NORTHWEST,3109,0,1897
IVY TECH STATE COLLEGE-SOUTHEAST,760,0,1880
Indiana University-Purdue University-Fort Wayne,9470,0.0016,3259
Indiana University-Purdue University-Indianapolis,20275,0.0139,4972
INDIANA BUSINESS COLLEGE,195,0,5324
Harrison College-Indianapolis,839,0,4606
INDIANA BUSINESS COLLEGE,173,0,5188
INDIANA BUSINESS COLLEGE,136,0,5163
INDIANA BUSINESS COLLEGE,172,0,5378
INDIANA BUSINESS COLLEGE,68,0,3770
INDIANA BUSINESS COLLEGE,267,0,4511
INDIANA BUSINESS COLLEGE,143,0,4758
University of Indianapolis,2711,0.045,8034
Indiana Institute of Technology,1645,0.0432,4951
University of Southern Indiana,7513,0.0032,2874
Indiana State University,9046,0.0303,3426
Indiana University-Kokomo,2240,0.0018,3474
Indiana University-South Bend,5201,0.0256,3654
Indiana University-Bloomington,26792,0.0283,6691
Indiana University-Northwest,3774,0.0026,3108
Indiana University-Southeast,4701,0.0023,2993
Indiana University-East,2057,0.0034,3189
International Business College-Fort Wayne,738,0,7092
International Business College-Indianapolis,188,0,6363
ITT Technical Institute-Nashville,572,0.0262,10131
ITT Technical Institute-Fort Wayne,707,0.0085,5539
ITT Technical Institute-Indianapolis,938,0.0128,3408
J Everett Light Career Center,139,0,2098
Knox Beauty College,47,0,1714
Brown Mackie College-Merrillville,183,0,3692
Brown Mackie College-Michigan City,209,0,2508
Empire Beauty School-Indianapolis,101,0,2745
Lincoln College of Technology-Indianapolis,514,0,861
Manchester University,1005,0.0219,7000
Marian University,1339,0.0172,7744
Indiana Wesleyan University-Marion,4536,0.002,3323
Martin University,481,0.0146,3529
Masters of Cosmetology College,33,0,4232
Anabaptist Mennonite Biblical Seminary,NULL,NULL,2459
Merrillville Beauty College,114,0,677
Brown Mackie College-South Bend,275,0,5287
West Michigan College of Barbering and Beauty,13,0,9668
University of Notre Dame,7863,0.0153,13774
Oakland City University,1179,0.0178,6576
PJ'S COLLEGE OF COSMETOLOGY,34,0,5807
PJ'S COLLEGE OF COSMETOLOGY,34,0,5807
PJ's College of Cosmetology-Richmond,30,0,3425
PJ'S COLLEGE OF COSMETOLOGY,34,0,5807
PJ'S COLLEGE OF COSMETOLOGY,34,0,5807
PROFESSIONAL CAREERS INSTITUTE,362,0,1829
Purdue University-Calumet Campus,7837,0.0034,3391
Purdue University-North Central Campus,3116,0.0006,3014
Ravenscroft Beauty College,68,0,4615
Rogers Academy of Hair Design,57,0,1315
Rose-Hulman Institute of Technology,1589,0.0138,11674
Rudae's School of Beauty Culture-Kokomo,25,0,1573
Saint Josephs College,885,0.0226,6647
Saint Mary-of-the-Woods College,1202,0.0042,8641
Saint Mary's College,1355,0.0081,10457
Brightwood College-Hammond,154,0,5837
SAWYER COLLEGE-MERRILLVILLE,163,0,5844
Saint Meinrad School of Theology,NULL,NULL,9172
Saint Elizabeth School of Nursing,111,0,7523
Taylor University,1853,0.0194,9233
Trine University,1072,0.0877,9624
Valparaiso University,2990,0.0502,8854
Vincennes Beauty College,30,0,3748
Vincennes University,8185,0.0208,1852
Wabash College,789,0.0482,5819
WRIGHT BEAUTY COLLEGE,20,0,896
Allen College,233,0,4013
AIB College of Business,663,0,5650
Briar Cliff University,964,0.0135,6437
Buena Vista University,2651,0.0091,9708
DAYTONS SCHOOL OF HAIR DESIGN,21,0,0
Capri College-Dubuque,56,0,3985
Capri College-Cedar Rapids,61,0,3464
American College of Hairstyling-Cedar Rapids,14,0,1428
Central College,1178,0,9763
Clarke University,1126,0.0107,11339
Coe College,1213,0.0495,9137
Cornell College,1009,0.0129,6632
Iowa School of Beauty-Marshalltown,24,0,2153
Des Moines Area Community College,10306,0.0246,2227
Divine Word College,94,0,5986
Dordt College,1420,0.1261,7379
Drake University,3474,0.0449,7108
University of Dubuque,744,0.0349,5939
Emmaus Bible College,298,0.0671,2775
Eastern Iowa Community College District,6159,0.0109,2192
Faith Baptist Bible College and Theological Seminary,349,0,4730
Faust Institute of Cosmetology-Storm Lake,21,0,1383
Graceland University-Lamoni,2037,0.025,11562
Grand View University,1314,0.0129,3877
Grinnell College,1299,0.0701,8174
Hamilton Technical College,296,0,3763
Hawkeye Community College,3847,0.0047,1768
Indian Hills Community College,1547,0.0065,3270
INDIAN HILLS COMMUNITY COLLEGE-CENTERVILLE CAMPUS,1540,0.0058,3270
Iowa Central Community College,1916,0,1874
Iowa Lakes Community College,2169,0.0005,2622
UnityPoint Health-Des Moines School of Radiologic Technology,19,0,109
IOWA METHODIST SCHOOL OF NURSING,14,0,5535
American College of Hairstyling-Des Moines,14,0,289
Iowa School of Beauty-Des Moines,48,0,3588
Iowa State University,21035,0.0522,4208
Iowa Wesleyan University,538,0.0428,6029
Iowa Western Community College,2488,0.0185,3740
University of Iowa,19337,0.0184,4953
Kirkwood Community College,11038,0.0323,2416
La James International College-Cedar Falls,52,0,4361
La James International College-Johnston,65,0,4227
La James College of Hairstyling and Cosmetology,56,0,1593
La James International College-Ft Dodge,21,0,3855
Loras College,1581,0.0234,6589
Luther College,2472,0.0514,9068
Maharishi University of Management,185,0.3405,5457
Marshalltown Community College,1812,0.0072,3059
MARYCREST INTERNATIONAL UNIVERSITY,369,0.1165,6654
Mercy College of Health Sciences,335,0,6613
Morningside College,1014,0.0404,6249
Mount Mercy University,1149,0.0096,7820
Ashford University,555,0.0378,10080
North Iowa Area Community College,2339,0.0051,2432
University of Northern Iowa,11858,0.0155,2958
Northwestern College,1185,0.0287,7370
Northeast Iowa Community College,2426,0.0016,2557
Northwest Iowa Community College,733,0,2413
Des Moines University-Osteopathic Medical Center,71,0,16817
Iowa School of Beauty-Ottumwa,29,0,3659
Palmer College of Chiropractic,37,0.027,11650
PCI Academy-Ames,32,0,9138
Saint Ambrose University,1924,0.0083,8846
St Luke's College,86,0,8574
COVENANT MEDICAL CENTER SCHOOL OF RADIOLOGIC TECHN,11,0,1482
La James International College-Davenport,28,0,4346
La James International College-Iowa City,54,0,4630
Simpson College,1992,0.0035,6291
Southeastern Community College,2434,0.0008,2500
Southwestern Community College,925,0.0141,2056
SAINT LUKES HOSPITAL MEDICAL TECHNOLOGY PROGRAM,NULL,NULL,9450
Capri College-Davenport,64,0,3196
E Q School of Hair Design,46,0,4632
DAYTON SCHOOL OF HAIR DESIGN,13,0,0
Upper Iowa University,4230,0.0002,3640
VENNARD COLLEGE,61,0.0328,5113
Waldorf College,648,0.0972,4577
Wartburg College,1488,0.0484,7134
Wartburg Theological Seminary,NULL,NULL,1765
College of Hair Design,18,0,1235
Western Iowa Tech Community College,1812,0,2529
William Penn University,993,0.003,2577
ACADEMY OF HAIR DESIGN INC,34,0,5831
Allen County Community College,1757,0.0046,950
AMERICAN INSTITUTE OF BAKING,62,0.0323,5370
Baker University,784,0.0064,6071
Barton County Community College,5281,0.0009,1267
Benedictine College,937,0.0224,2468
Bethany College,590,0.0119,5129
Bethel College-North Newton,518,0.0309,6903
Brown Mackie College-Kansas City,236,0.0042,6784
Brown Mackie College-Salina,203,0.0148,5506
Bryan University,119,0,8347
Butler Community College,7125,0.0491,1027
CAPITOL CITY HAIR DESIGN,35,0,569
Central Baptist Theological Seminary,NULL,NULL,3821
Central Christian College of Kansas,246,0.0041,8962
Cloud County Community College,2831,0.0025,1052
Coffeyville Community College,1933,0.0145,2162
Colby Community College,792,0.0101,1028
Cowley County Community College,1961,0.0066,900
Marinello Schools of Beauty-Manhattan,72,0.0278,2237
Dodge City Community College,1042,0.0077,1212
Donnelly College,362,0.105,4296
Emporia State University,4129,0.0157,2300
Flint Hills Technical College,305,0,633
Fort Hays State University,4283,0,2609
Barclay College,108,0.0093,4147
Friends University,2389,0.0075,6726
Fort Scott Community College,1346,0.0238,1785
Garden City Community College,1567,0.0064,1171
Haskell Indian Nations University,779,0,217
Hays Academy of Hair Design,21,0,1498
Hesston College,375,0.208,6589
Highland Community College,712,0.0084,1085
Hutchinson Community College,3213,0.0037,1004
Independence Community College,881,0.0204,1308
Johnson County Community College,9185,0.0096,1988
KANSAS CITY AREA VOCATIONAL TECHNICAL SCHOOL,1284,0,305
Concorde Career College-Kansas City,167,0,5369
Kansas City Kansas Community College,3542,0.0037,1309
University of Kansas,18534,0.034,4638
UNIVERSITY OF KANSAS MEDICAL CENTER,482,0.0187,3833
Newman University,1202,0.0183,3583
Old Town Barber College-Wichita,45,0,720
Kansas State University,17416,0.0107,2951
Kansas Wesleyan University,640,0.0531,9838
Washburn Institute of Technology,371,0,438
La Baron Hairdressing Academy-Overland Park,32,0,2495
Labette Community College,876,0.0148,667
SOUTHWEST KANSAS TECHNICAL SCHOOL,456,0,323
Manhattan Area Technical College,309,0,1261
Manhattan Christian College,342,0,5134
McPherson College,494,0.0202,10459
MidAmerica Nazarene University,1230,0.0106,7087
Neosho County Community College,755,0,929
North Central Kansas Technical College,515,0,193
NORTHEAST KANSAS AREA VOCATIONAL TECHNICAL SCHOOL,206,0,1177
Northwest Kansas Technical College,576,0,695
Ottawa University-Ottawa,444,0.045,5638
Ottawa University-Kansas City,353,0,2021
Pittsburg State University,4952,0.0242,2274
Pratt Community College,612,0.0278,1498
University of Saint Mary,412,0.0073,5848
Salina Area Technical College,340,0,1064
Seward County Community College and Area Technical School,868,0.0058,1214
SOUTHEAST KANSAS AREA VOCATIONAL TECHNICAL SCHOOL,394,0,2553
Southwestern College,963,0.0239,7373
Sterling College,458,0,10196
BAKER UNIVERSITY SCHOOL OF NURSING,75,0,4891
Tabor College,512,0.0137,5017
TOPEKA TECHNICAL COLLEGE,281,0,5506
Washburn University,4829,0,4095
Wichita Area Technical College,3991,0,159
Wichita State University,10273,0.0626,3796
Wichita Technical Institute,43,0,3807
Alice Lloyd College,492,0.0061,6207
Asbury University,1257,0.0223,10925
Asbury Theological Seminary,NULL,NULL,3872
Ashland Community and Technical College,1682,0,1375
ASHLAND TECHNICAL COLLEGE,459,0,707
Barrett and Company School of Hair Design,46,0,2680
Bellarmine University,1746,0.008,7055
Berea College,1463,0,1189
PJ's College of Cosmetology-Bowling Green,44,0,5800
Southcentral Kentucky Community and Technical College,385,0,1105
Brescia University,575,0.0365,6355
Campbellsville University,1459,0.0528,4636
Bluegrass Community and Technical College,670,0,770
Centre College,1049,0.0114,8231
Clear Creek Baptist Bible College,166,0,1250
Collins School of Cosmetology,13,0,4010
Galen College of Nursing-Louisville,98,0,2366
THE COMPUTER SCHOOL,23,0,744
University of the Cumberlands,1448,0.0262,4562
OWENSBORO TECHNICAL COLLEGE-DAVIES COUNTY EXTENSIO,308,0,354
E-TOWN BEAUTY SCHOOL,23,0,4255
Eastern Kentucky University,12690,0.0117,2549
EASTERN SCHOOL OF HAIR DESIGN,32,0,5175
Elizabethtown Community and Technical College,2913,0.0003,1356
ELIZABETHTOWN TECHNICAL COLLEGE,517,0,485
Frontier Nursing University,NULL,NULL,5923
FUGAZZI COLLEGE,130,0.0077,5737
Georgetown College,1327,0.0053,4174
PJ's College of Cosmetology-Glasgow,23,0,544
Hazard Community and Technical College,1940,0,1488
HAZARD TECHNICAL COLLEGE,356,0,1694
HEADS BEAUTY COLLEGE OF PROVIDENCE,20,0,3446
Paul Mitchell the School-Louisville,40,0,920
Henderson Community College,826,0,1319
Hopkinsville Community College,1986,0,1214
Daymar College-Paducah Main,167,0,5204
Jefferson Community and Technical College,7414,0.0046,1353
JEFFERSON TECHNICAL COLLEGE,294,0,3920
Jenny Lea Academy of Cosmetology,15,0,4050
Summit Salon Academy-Lexington,32,0,2323
American National University-Lexington,901,0.01,21361
Kentucky Mountain Bible College,69,0.1014,3180
Kentucky State University,1978,0.0339,2948
Kentucky Wesleyan College,709,0.0183,4256
University of Kentucky,16743,0.03,4532
Kentucky Christian University,539,0.0223,5067
LAUREL TECHNICAL COLLEGE,504,0,1564
LEXINGTON BEAUTY COLLEGE,42,0,715
LEXINGTON BAPTIST COLLEGE,133,0.0451,3244
LEXINGTON COMMUNITY COLLEGE,5618,0.0036,2151
Lexington Theological Seminary,NULL,NULL,902
Lindsey Wilson College,1394,0.0516,5934
Sullivan College of Technology and Design,570,0,7803
University of Louisville,13017,0.0121,3972
Louisville Presbyterian Theological Seminary,NULL,NULL,1417
Madisonville Community College,1466,0,1297
MADISONVILLE TECHNICAL COLLEGE,198,0,740
MAYO TECHNICAL COLLEGE,466,0,1026
Maysville Community and Technical College,952,0.0011,1420
MID-CONTINENT COLLEGE,148,0.0405,4073
Midway University,934,0,6022
Morehead State University,6453,0.009,2778
MR JIMS BEAUTY COLLEGE,23,0,2160
Murray State University,7000,0.0237,3019
Gateway Community and Technical College,335,0,1037
Northern Kentucky University,10106,0.0099,3729
Nutek Academy of Beauty Inc,25,0,1747
Daymar College-Owensboro,198,0,552
West Kentucky Community and Technical College,2258,0.0004,1452
Pat Wilson's Beauty College,23,0,962
University of Pikeville,731,0,8893
Big Sandy Community and Technical College,1836,0,1423
WEST KENTUCKY TECHNICAL COLLEGE PURCHASE TRAINING,0,0,NULL
Brown Mackie College-Louisville,362,0,4661
ROWAN TECHNICAL COLLEGE,303,0,410
Empire Beauty School-Chenoweth,84,0,969
Saint Catharine College,342,0.0292,5499
Empire Beauty School-Elizabethtown,83,0,1435
Empire Beauty School-Dixie,42,0,918
Empire Beauty School-Florence,37,0,1076
Brown Mackie College-Northern Kentucky,239,0,4753
Somerset Community College,2219,0.0009,1404
SOMERSET TECHNICAL COLLEGE,531,0,361
Southeast Kentucky Community and Technical College,1851,0,1449
Spalding University,1001,0.0549,6389
Spencerian College-Louisville,369,0.0108,5421
Sullivan University,2778,0.0151,6540
Thomas More College,1278,0,8498
Transylvania University,1064,0.0047,6149
Trend Setters' Academy of Beauty Culture-Louisville,59,0,2609
TRI-STATE BEAUTY ACADEMY INC,16,0,739
Union College,688,0.0334,6926
WEST KENTUCKY TECHNICAL COLLEGE,693,0,150
Western Kentucky University,12185,0.0039,2676
ALEXANDRIA ACADEMY OF BEAUTY CULTURE,50,0,1926
Central Louisiana Technical Community College,414,0,189
American School of Business,195,0,3865
LOUISIANA TECHNICAL COLLEGE-ASCENSION CAMPUS,108,0,620
LOUISIANA TECHNICAL COLLEGE-AVOYELLES CAMPUS,494,0,675
Ayers Career College,117,0,5495
BASTROP BEAUTY SCHOOL INC,57,0,1404
LOUISIANA TECHNICAL COLLEGE-BASTROP CAMPUS,268,0,156
Baton Rouge General Medical Center-School of Nursing,70,0,2754
Baton Rouge General Medical Center-School of Radiologic Technology,22,0,841
Baton Rouge School of Computers,132,0,5082
Capital Area Technical College,945,0,600
Bossier Parish Community College,2197,0.0036,1493
Cameron College,290,0,1688
Centenary College of Louisiana,840,0.0167,4439
Cloyd's Beauty School 1 Inc,19,0,1055
LOUISIANA TECHNICAL COLLEGE-SHELBY JACKSON CAMPUS,187,0,757
Crescent City Bartending School,73,0,6443
D'Jay's School of Beauty Arts and Sciences,54,0.2778,1184
Delgado Community College,11749,0.0118,1783
Delta School of Business and Technology,224,0,2534
DELTA-OUACHITA REGIONAL TECHNICAL INSTITUTE,722,0,264
Demmons School of Beauty,40,0,5279
Denham Springs Beauty School,53,0,472
Dillard University,1679,0.003,7938
Nunez Community College,1897,0,1094
LOUISIANA TECHNICAL COLLEGE-EVANGELINE CAMPUS,327,0,229
LOUISIANA TECHNICAL COLLEGE-FLORIDA PARISHES,194,0,177
LOUISIANA TECHNICAL COLLEGE-FOLKES CAMPUS,225,0,233
FRANKLIN COLLEGE OF COURT REPORTING,118,0.0254,3398
Grambling State University,4649,0.0049,2786
LOUISIANA TECHNICAL COLLEGE-GULF AREA CAMPUS,510,0,339
Guy's Shreveport Academy of Cosmetology Inc,63,0,3018
LOUISIANA TECHNICAL COLLEGE-HAMMOND AREA CAMPUS,290,0,239
LOUISIANA TECHNICAL COLLEGE-HUEY P LONG CAMPUS,183,0,249
ITI Technical College,306,0,5233
LOUISIANA TECHNICAL COLLEGE-JEFFERSON DAVIS CAMPUS,224,0,89
LOUISIANA TECHNICAL COLLEGE-JEFFERSON CAMPUS,306,0.0033,509
LOUISIANA TECHNICAL COLLEGE-WEST JEFFERSON CAMPUS,30,0,203
John Jay Beauty College,66,0,361
John Jay Beauty College,23,0,280
Louisiana State University Health Sciences Center-New Orleans,830,0.0048,4504
Louisiana State University-Alexandria,2320,0.0009,1452
Louisiana State University and Agricultural & Mechanical College,23420,0.03,3550
Louisiana State University-Eunice,2396,0.0008,1236
Louisiana State University-Shreveport,3559,0.0017,2553
LOUISIANA TECHNICAL COLLEGE-LAFAYETTE CAMPUS,286,0,1228
Aveda Institute-Baton Rouge,96,0,2724
Aveda Institute-Lafayette,86,0,2407
Louisiana Academy of Beauty,31,0,1264
Louisiana College,909,0.011,6698
Opelousas School of Cosmetology,26,0,2355
Louisiana Tech University,7723,0.0114,2871
Loyola University New Orleans,3234,0.0294,8606
LOUISIANA TECHNICAL COLLEGE-MANSFIELD CAMPUS,172,0,168
McNeese State University,6960,0.0136,2034
MOLER BEAUTY COLLEGE,81,0,971
MOLER BEAUTY COLLEGE,114,0,2418
