INSTNM,UGDS,UGDS_NRA,TUITFTE
Benedictine College,1640,0.0165,9776
Bethany College,581,0.0052,7945
Bethel College-North Newton,523,0.021,10501
Brown Mackie College-Kansas City,515,0,9681
Brown Mackie College-Salina,521,0,8368
Bryan University,200,0,10447
Butler Community College,7338,0.024,2432
Central Baptist Theological Seminary,13,0.3077,2917
Central Christian College of Kansas,391,0.0256,8553
Cloud County Community College,1233,0.0365,1509
Coffeyville Community College,1374,0.0269,2730
Colby Community College,801,0.025,2816
B Street Design School of International Hair Styling-Overland Park,192,0,9876
Cowley County Community College,3550,0.0149,1284
Marinello Schools of Beauty-Manhattan,105,0,9012
Dodge City Community College,1181,0.0093,1096
Donnelly College,552,0.0707,4755
Emporia State University,3712,0.0722,5762
Flint Hills Technical College,625,0,1512
Fort Hays State University,10811,0.3552,4900
Barclay College,230,0.013,14876
Friends University,1964,0,12061
Fort Scott Community College,1579,0.0057,2580
Garden City Community College,1330,0.0053,512
Haskell Indian Nations University,823,0,0
Hays Academy of Hair Design,85,0,4461
Hesston College,457,0.07,12609
Highland Community College,2290,0.0004,1338
Hutchinson Community College,4414,0.0059,1392
Independence Community College,736,0.0272,1141
Johnson County Community College,13922,0.0342,2723
Concorde Career College-Kansas City,735,0,13243
Kansas City Kansas Community College,6216,0.0232,2514
University of Kansas,19372,0.0543,8760
Newman University,1299,0.047,8705
Old Town Barber College-Wichita,41,0,3056
Kansas State University,19031,0.0549,8243
Kansas Wesleyan University,803,0.0237,11518
Washburn Institute of Technology,890,0,3951
La Baron Hairdressing Academy-Overland Park,61,0,5857
Labette Community College,1047,0.0143,1651
Manhattan Area Technical College,620,0,1786
Manhattan Christian College,355,0.0085,9502
McPherson College,616,0.0162,8801
MidAmerica Nazarene University,1340,0.0007,10223
Neosho County Community College,1687,0.0771,2001
North Central Kansas Technical College,570,0,2462
Northwest Kansas Technical College,363,0.0248,3042
Ottawa University-Ottawa,562,0,46776
Ottawa University-Kansas City,198,0,2490
Pittsburg State University,5930,0.0395,4170
Pratt Community College,883,0.0272,1533
University of Saint Mary,710,0.007,10725
Salina Area Technical College,324,0,3410
Seward County Community College and Area Technical School,1268,0.0363,1374
Sidneys Hair Dressing College,65,0,9186
Southwestern College,1341,0.0194,10329
Sterling College,638,0.0047,4094
Tabor College,709,0.0197,9651
Washburn University,5695,0.0137,4919
Wichita Area Technical College,1613,0,1902
Wichita State University,11313,0.0497,5501
Wichita Technical Institute,1158,0,7066
Alice Lloyd College,575,0.0035,6126
Asbury University,1335,0.0127,13043
Asbury Theological Seminary,NULL,NULL,9460
Ashland Community and Technical College,2898,0.0003,2162
Barrett and Company School of Hair Design,84,0,2062
Bellarmine University,2389,0.0151,13861
Berea College,1613,0.0707,2125
PJ's College of Cosmetology-Bowling Green,457,0,9917
Southcentral Kentucky Community and Technical College,3060,0.0003,1974
Brescia University,689,0.0189,11465
Campbellsville University,2127,0.0663,8516
Bluegrass Community and Technical College,12426,0.0048,2594
Centre College,1306,0.023,17904
Clear Creek Baptist Bible College,152,0,3415
Paul Mitchell the School-Lexington,301,0,7586
Collins School of Cosmetology,18,0,2440
Galen College of Nursing-Louisville,838,0.0048,6996
University of the Cumberlands,1420,0.0521,8179
Eastern Kentucky University,13385,0.0102,5053
Elizabethtown Community and Technical College,6604,0.0002,2009
Ezell's Cosmetology School,45,0,2166
Frontier Nursing University,NULL,NULL,17778
Georgetown College,1233,0.013,11780
PJ's College of Cosmetology-Glasgow,71,0,7558
Hazard Community and Technical College,2702,0,1421
Paul Mitchell the School-Louisville,240,0,5256
Henderson Community College,1519,0,1951
Hopkinsville Community College,3940,0.0003,1833
Daymar College-Paducah Main,220,0,8330
Jefferson Community and Technical College,12228,0.0031,1917
Jenny Lea Academy of Cosmetology,24,0,5064
Summit Salon Academy-Lexington,94,0,7487
American National University-Lexington,1848,0.0005,4223
Kentucky Mountain Bible College,71,0.0282,6498
Kentucky State University,2263,0.0049,7584
Kentucky Wesleyan College,729,0.011,5191
University of Kentucky,19709,0.0193,8785
Kentucky Christian University,540,0.0222,9170
Lexington Theological Seminary,NULL,NULL,4594
Lindsey Wilson College,2120,0.0047,8972
Sullivan College of Technology and Design,581,0,12666
University of Louisville,14737,0.0114,9089
Louisville Presbyterian Theological Seminary,NULL,NULL,1218
Madisonville Community College,2870,0.0003,1495
Maysville Community and Technical College,2848,0,1864
Mid-Continent University,2367,0.0084,9549
Midway University,1625,0.0049,11708
Morehead State University,6854,0.0067,5249
Mr Jim's College of Cosmetology,28,0,2059
Murray State University,7618,0.0269,6228
Gateway Community and Technical College,3979,0,1571
Northern Kentucky University,12184,0.0228,7600
Nutek Academy of Beauty Inc,25,0,4208
Daymar College-Owensboro,324,0,10614
West Kentucky Community and Technical College,4515,0.0002,2373
Pat Wilson's Beauty College,53,0,1771
University of Pikeville,1202,0.0158,14285
Big Sandy Community and Technical College,3198,0,1874
Brown Mackie College-Louisville,1968,0,7707
Empire Beauty School-Chenoweth,125,0,4003
Saint Catharine College,715,0.007,11904
Empire Beauty School-Elizabethtown,200,0,4291
Empire Beauty School-Dixie,149,0,4398
Empire Beauty School-Florence,183,0,4535
Brown Mackie College-Northern Kentucky,756,0.0013,8564
Somerset Community College,7134,0.0003,661
Southeast Kentucky Community and Technical College,2635,0,1008
Spalding University,1313,0.0038,15069
Spencerian College-Louisville,1008,0,12651
Sullivan University,4452,0.0018,11192
Thomas More College,1381,0.0058,18867
Transylvania University,1019,0.0088,11055
Trend Setters' Academy of Beauty Culture-Louisville,105,0,2158
Union College,814,0.0356,9860
Western Kentucky University,16482,0.0226,6315
Central Louisiana Technical Community College,1415,0,152
American School of Business,72,0,4542
Ayers Career College,285,0,1985
Baton Rouge General Medical Center-School of Nursing,92,0,7665
Baton Rouge General Medical Center-School of Radiologic Technology,0,0,1400
Baton Rouge School of Computers,31,0,6361
Capital Area Technical College,1652,0,230
Bossier Parish Community College,6477,0.0008,2392
Cameron College,212,0,11983
Centenary College of Louisiana,800,0.0263,9641
Cloyd's Beauty School 1 Inc,51,0,2754
Crescent City Bartending School,528,0,1785
D'Jay's School of Beauty Arts and Sciences,74,0,10900
Delgado Community College,18995,0.0073,2623
Delta School of Business and Technology,305,0,7232
Northeast Louisiana Technical College,1048,0,669
Demmons School of Beauty,44,0,3940
Denham Springs Beauty School,91,0,3691
Dillard University,1249,0.0152,7314
Nunez Community College,1605,0,546
Grambling State University,4437,0.0787,3318
Guy's Shreveport Academy of Cosmetology Inc,63,0,13401
ITI Technical College,597,0,13293
John Jay Beauty College,34,0,7441
John Jay Beauty College,107,0,3200
Louisiana State University Health Sciences Center-New Orleans,882,0.0181,5021
Louisiana State University-Alexandria,2181,0.0018,3378
Louisiana State University and Agricultural & Mechanical College,23372,0.0184,7017
Louisiana State University-Eunice,2638,0.0034,2548
Louisiana State University-Shreveport,3073,0.0202,3132
Acadiana Technical College-Lafayette Campus,2795,0,494
Aveda Institute-Baton Rouge,144,0,19397
Aveda Institute-Lafayette,94,0,13692
Louisiana Academy of Beauty,51,0,4735
Louisiana College,1137,0.0053,5867
Opelousas School of Cosmetology,8,0,800
Louisiana Tech University,7502,0.0405,4719
Loyola University New Orleans,3095,0.0265,15080
McNeese State University,7239,0.039,3230
University of New Orleans,8028,0.0389,5900
Nicholls State University,5921,0.0172,3445
University of Louisiana at Monroe,6050,0.0221,4429
Northwest Louisiana Technical College,1607,0,254
Notre Dame Seminary Graduate School of Theology,NULL,NULL,14166
Northwestern State University of Louisiana,7410,0.007,4247
University of Holy Cross,925,0,9110
Our Lady of the Lake College,1632,0,8133
Pat Goins Benton Road Beauty School,28,0,200
Celebrity Stylist Beauty School,32,0,1757
Pat Goins Ruston Beauty School,40,0,1512
Pineville Beauty School,71,0,1987
Aveda Institute-Covington,112,0,2264
Saint Joseph Seminary College,81,0,14390
Vanguard College of Cosmetology-Slidell,144,0,5657
South Louisiana Beauty College,67,0,4071
Fletcher Technical Community College,1531,0,1737
Remington College-Lafayette Campus,420,0,10293
SOWELA Technical Community College,2402,0.0004,945
Stevensons Academy of Hair Design,19,0,7624
Southeastern Louisiana University,12529,0.0161,3570
Southern University and A & M College,5727,0.0014,2611
Southern University at New Orleans,2598,0,2372
Southern University at Shreveport,2620,0.0004,700
University of Louisiana at Lafayette,14796,0.0184,3843
Northshore Technical Community College,1771,0,597
Tulane University of Louisiana,8271,0.034,20440
Xavier University of Louisiana,2568,0.014,11543
South Central Louisiana Technical College,1172,0,662
Kaplan University-Maine Campus,964,0,7644
College of the Atlantic,340,0.1706,32743
Bangor Theological Seminary,2,0,7976
Bates College,1769,0.0594,133286
Beal College,500,0,5646
Bowdoin College,1772,0.0378,29502
Maine College of Health Professions,180,0,6471
Central Maine Community College,2455,0.0033,760
Colby College,1815,0.0634,27162
Eastern Maine Community College,1837,0.0049,999
Husson University,2408,0.0108,12371
Kennebec Valley Community College,1746,0.0006,2385
The Landing School,68,0.0294,14637
University of Maine at Augusta,4470,0.0027,4006
University of Maine at Farmington,2176,0.0009,6550
University of Maine at Fort Kent,760,0.1066,5758
University of Maine at Machias,597,0.0168,4390
University of Maine,8271,0.0195,8751
Maine Maritime Academy,927,0,12959
University of Maine at Presque Isle,1063,0.1232,4876
University of New England,2231,0.0094,17370
Northern Maine Community College,886,0.0147,291
Empire Beauty School-Maine,376,0,4753
Maine College of Art,353,0,16977
Saint Joseph's College of Maine,1783,0,11598
Spa Tech Institute-Westbrook,116,0,6382
Southern Maine Community College,6182,0.0045,1539
University of Southern Maine,6378,0.0053,8556
Thomas College,781,0.0128,11055
Unity College,573,0,15248
Washington County Community College,369,0,41
Aaron's Academy of Beauty,48,0,7294
Aesthetics Institute of Cosmetology,64,0,4124
Allegany College of Maryland,2285,0.0101,2626
Anne Arundel Community College,15241,0.0103,2733
Brightwood College-Towson,361,0,10434
Award Beauty School,175,0.0057,5032
Baltimore Studio of Hair Design,86,0,4393
Baltimore City Community College,6406,0.1099,1363
University of Baltimore,3230,0.0152,10278
Bowie State University,4318,0.0058,4422
Capitol Technology University,380,0.0447,15855
Cecil College,2406,0.0008,3562
College of Southern Maryland,8121,0.003,3784
Chesapeake College,2633,0.0042,2676
Washington Adventist University,1289,0.0256,11247
Coppin State University,3195,0.0488,1074
Delmarva Beauty Academy,86,0,7079
North American Trade Schools,519,0,4371
Frederick Community College,5599,0.0086,3844
Frostburg State University,4617,0.0063,4863
Garrett College,677,0.0015,2947
Goucher College,1420,0.0225,17563
Kaplan University-Hagerstown Campus,885,0,10519
Hagerstown Community College,4216,0.005,4383
Harford Community College,6094,0.0044,2700
Hood College,1436,0.0223,13395
Howard Community College,9163,0.05,4271
The Colorlab Academy of Hair,38,0,7959
Johns Hopkins University,5817,0.0921,20950
L'Academie de Cuisine,147,0,19376
Lincoln College of Technology-Columbia,1095,0,15436
Loyola University Maryland,3835,0.0052,22422
Maryland Beauty Academy,40,0,3491
University of Maryland-University College,27239,0.0121,11949
University of Maryland  Baltimore,723,0.0332,13838
University of Maryland-Baltimore County,10429,0.0423,6897
University of Maryland-College Park,26111,0.0254,11311
Maryland Institute College of Art,1945,0.0571,23266
University of Maryland Eastern Shore,3765,0.0303,2789
Fortis Institute-Towson,1119,0.0018,10814
Montgomery Beauty School,138,0,4551
Montgomery College,20126,0.0992,3503
Morgan State University,6672,0.0379,5531
Mount St Mary's University,1777,0.0107,15335
Ner Israel Rabbinical College,371,0,1932
Hair Academy Inc-New Carrollton,470,0,6212
Notre Dame of Maryland University,1271,0.0094,14717
Prince George's Community College,13638,0.0238,3139
Brightwood College-Baltimore,732,0,11128
Robert Paul Academy of Cosmetology Arts & Sciences,42,0,8942
Maryland Beauty Academy of Essex,88,0,3948
St Mary's Seminary & University,3,0.3333,9266
Salisbury University,7758,0.0081,5149
St Mary's College of Maryland,1909,0.0173,11647
Sojourner-Douglass College,1254,0.0558,12639
St John's College,490,0.0694,20000
Brightwood College-Beltsville,447,0,10989
Towson University,17288,0.021,6305
Maryland University of Integrative Health,NULL,NULL,13498
International Beauty School,91,0,2359
Stevenson University,3804,0.005,13082
Washington Bible College-Capital Bible Seminary,261,0.023,7226
Washington College,1453,0.0083,20729
Washington Theological Union,NULL,NULL,15319
McDaniel College,1551,0.0084,13207
Wor-Wic Community College,3657,0.0022,1860
New England College of Business and Finance,1068,0,4898
American International College,1538,0.0325,9723
Amherst College,1791,0.0972,21646
Andover Newton Theological School,NULL,NULL,20563
Anna Maria College,997,0,15160
Assabet Valley Regional Technical School,46,0,9405
Assumption College,2237,0.0067,12633
Babson College,2007,0.2676,30885
Bancroft School of Massage Therapy,68,0,11762
Boston Baptist College,100,0.03,13537
Bay Path University,1571,0.0032,11412
Bay State College,1225,0.0645,15397
Bay State School of Technology,271,0,2946
Becker College,1740,0.0023,16333
Bentley University,4161,0.1245,24272
Berklee College of Music,4307,0.2786,31008
Berkshire Community College,2158,0.0079,3400
Empire Beauty School-Boston,280,0,6033
Boston Architectural College,569,0,14210
Boston Graduate School of Psychoanalysis Inc,NULL,NULL,13011
Boston College,9464,0.0351,27151
The Boston Conservatory,506,0,26341
Boston University,16575,0.1161,24520
Brandeis University,3493,0.12,18076
Bridgewater State University,9422,0.0057,6765
Bristol Community College,7900,0.0024,2097
Signature Healthcare Brockton Hospital School of Nursing,331,0,21448
Bunker Hill Community College,11368,0.0669,2781
Cambridge College,1001,0.0939,9794
Cape Cod Community College,3680,0.0041,3176
Catherine Hinds Institute of Esthetics,204,0.0098,5959
Laboure College,714,0,25629
Clark University,2240,0.0844,14927
Conway School of Landscape Design,NULL,NULL,30631
Curry College,2601,0.0127,19044
Lincoln Technical Institute-Somerville,476,0,12101
Dean College,1265,0.0783,14153
Diman Regional Technical Institute,79,0,4340
National Aviation Academy of New England,249,0,11757
Eastern Nazarene College,858,0.0594,12958
Emerson College,3571,0.0378,22674
Emmanuel College,2029,0.0148,15051
Endicott College,2439,0.0221,13344
Episcopal Divinity School,NULL,NULL,9779
Rob Roy Academy-Fall River,104,0,6239
Fisher College,1581,0.0835,11991
Fitchburg State University,3958,0.0035,5390
Framingham State University,3885,0.0088,5025
Benjamin Franklin Institute of Technology,438,0.0068,10384
Gordon College,1543,0.0408,18495
Gordon-Conwell Theological Seminary,NULL,NULL,10441
Greenfield Community College,2285,0,4448
Hallmark Institute of Photography,114,0,57350
Hampshire College,1475,0.0542,21111
Harvard University,7245,0.1056,25999
Hebrew College,8,0,25750
Hellenic College-Holy Cross Greek Orthodox School of Theology,99,0.0808,6290
Henris School of Hair Design,26,0,11535
College of the Holy Cross,2872,0.0115,24543
Holyoke Community College,6805,0.0029,3226
Sanford-Brown College-Boston,288,0.0069,9422
Kay Harvey Academy of Hair Design,92,0,5064
La Baron Hairdressing Academy-Brockton,69,0,3766
La Baron Hairdressing Academy-New Bedford,39,0,8981
Lasell College,1523,0.021,16617
Lawrence Memorial Hospital School of Nursing,311,0.0064,14921
Lesley University,1786,0.0269,15683
Longy School of Music of Bard College,52,0.2885,34193
University of Massachusetts-Lowell,11025,0.0069,10088
Mansfield Beauty Schools-Springfield,29,0,7215
Mansfield Beauty Schools-Quincy,65,0.0154,8710
Marian Court College,204,0.0588,11006
University of Massachusetts-Amherst,21265,0.0139,10146
University of Massachusetts-Boston,11065,0.0569,10595
Massachusetts Bay Community College,4647,0.0194,3229
MCPHS University,1849,0.033,22049
Massachusetts College of Art and Design,1850,0.0222,10491
Massachusetts Institute of Technology,4363,0.0992,24305
Massachusetts Maritime Academy,1269,0.0055,8537
University of Massachusetts Medical School Worcester,NULL,NULL,11325
William James College,NULL,NULL,22945
Massachusetts School of Barbering,93,0,5271
Massasoit Community College,6555,0.0024,4488
Merrimack College,2253,0.0244,17127
MGH Institute of Health Professions,91,0,17056
Middlesex Community College,9000,0.0096,3594
Montserrat College of Art,390,0.0051,17154
Mount Holyoke College,2317,0.2287,16333
Mount Ida College,1407,0.0327,15867
Mount Wachusett Community College,4276,0.0077,3473
Cortiva Institute-Boston,222,0,15036
School of the Museum of Fine Arts-Boston,467,0.0814,17660
Everest Institute-Brighton,422,0,13125
Rob Roy Academy-New Bedford,34,0,5443
The New England Conservatory of Music,401,0.2993,26640
New England College of Optometry,NULL,NULL,33764
New England School of Acupuncture,NULL,NULL,22412
New England Law-Boston,NULL,NULL,31761
New England School of Photography,98,0.0816,24318
Newbury College,1009,0.0307,15439
Nichols College,1300,0.0077,14413
Massachusetts College of Liberal Arts,1610,0,5322
North Bennet Street School,151,0.0596,21347
North Shore Community College,7286,0.0021,3076
The New England Institute of Art,1290,0.014,18638
Northeastern University,15061,0.1426,21255
Northern Essex Community College,6382,0.0064,2735
College of Our Lady of the Elms,1115,0,10542
Pine Manor College,309,0.0777,11115
Pope St John XXIII National Seminary,NULL,NULL,21103
Quincy College,3852,0.1173,4500
Quinsigamond Community College,7921,0.0033,3106
Kaplan Career Institute-Charlestown,414,0,11775
Regis College,1151,0.0104,14631
Roxbury Community College,2562,0.0051,2202
Saint John's Seminary,32,0.1875,15609
Salem State University,7136,0.0297,5881
Salter College-West Boylston,812,0,6263
Simmons College,1807,0.0271,19493
Bard College at Simon's Rock,345,0.0464,21701
Smith College,2627,0.107,20995
Southeastern Technical Institute,111,0,4515
Springfield College,2320,0,14621
Springfield Technical Community College,6353,0.0068,3171
University of Massachusetts-Dartmouth,7372,0.0045,8699
Stonehill College,2463,0.0057,21076
Suffolk University,5640,0.1504,22216
Rob Roy Academy-Taunton,75,0,8310
Tufts University,5136,0.0654,28097
Wellesley College,2372,0.1083,18524
Wentworth Institute of Technology,3839,0.0451,15082
Western New England University,2642,0.0064,18159
Westfield State University,5254,0.0048,6478
Wheaton College,1622,0.0771,24167
Wheelock College,872,0.0034,15704
Williams College,2014,0.07,23823
Worcester Polytechnic Institute,3746,0.114,25876
Worcester State University,4775,0.0098,5639
Adrian College,1656,0.0471,12375
Albion College,1495,0.0401,14256
Hillsdale Beauty College,57,0,3224
Northwestern Technological Institute,469,0,8158
Alma College,1389,0.0014,10817
Alpena Community College,1643,0,1948
Andrews University,1857,0.1314,14589
Aquinas College,1917,0.0021,11963
Baker College of Owosso,3065,0,7811
Baker College,6278,0,8317
Bay de Noc Community College,2468,0,2287
Bayshire Academy of Beauty Craft Inc,43,0,7060
Calvin College,3797,0.0898,15617
Calvin Theological Seminary,NULL,NULL,4205
Carnegie Institute,290,0,7861
Michigan School of Professional Psychology,NULL,NULL,16290
Central Michigan University,21232,0.011,8614
Mott Community College,9073,0.0015,3489
Empire Beauty School-Michigan,448,0,4247
Cleary University,509,0,14306
Concordia University-Ann Arbor,496,0.0161,11512
Cranbrook Academy of Art,NULL,NULL,24185
College for Creative Studies,1329,0.0692,21728
Davenport University,8863,0.0093,14018
David Pressley School of Cosmetology,260,0,6411
Delta College,9599,0.011,3051
Detroit Business Institute-Downriver,89,0,9061
Michigan State University-College of Law,NULL,NULL,19465
MIAT College of Technology,844,0.0047,9338
University of Detroit Mercy,2899,0.0531,17844
Dorsey Business Schools-Madison Heights,269,0.0186,6927
Dorsey Business Schools-Southgate,203,0,7528
Eastern Michigan University,18153,0.0203,8685
Ferris State University,12750,0.011,8767
Flint Institute of Barbering Inc,52,0,3033
Glen Oaks Community College,873,0.0069,2245
Kettering University,1684,0.0297,17058
Gogebic Community College,1042,0.001,1780
Grace Bible College,340,0,7224
Cornerstone University,2059,0.0112,8982
Everest Institute-Grand Rapids,623,0,13840
Grand Rapids Community College,16809,0.0012,3211
Grand Valley State University,21124,0.0103,8801
Great Lakes Christian College,207,0.0145,5184
Henry Ford College,16412,0.0115,742
Hope College,3168,0.0158,14756
ITT Technical Institute-Wyoming,694,0,22871
Jackson College,6551,0.0017,2241
Wright Beauty Academy,117,0,831
Kalamazoo College,1374,0.0655,17430
Kalamazoo Valley Community College,10645,0.006,1849
Kellogg Community College,5167,0.0037,1755
Kirtland Community College,1747,0.0034,2528
Michigan College of Beauty-Monroe,116,0,3287
Lake Michigan College,3537,0,2660
Lake Superior State University,2609,0.087,6285
Lansing Community College,20190,0.012,1973
Lawrence Technological University,3056,0.0366,16427
M J Murphy Beauty College of Mount Pleasant,66,0,3857
Macomb Community College,14394,0.0099,2581
Madonna University,2964,0.0435,12116
Marygrove College,1001,0.001,7659
Rochester College,1029,0.0078,10412
University of Michigan-Ann Arbor,27240,0.0583,17234
Michigan Barber School Inc,191,0,1385
Michigan State University,36158,0.0894,12587
Michigan Technological University,5642,0.0727,10171
University of Michigan-Dearborn,6950,0.0073,9309
University of Michigan-Flint,6720,0.0254,8435
Mid Michigan Community College,4145,0.0055,2671
Monroe County Community College,2778,0.0018,2111
Montcalm Community College,1720,0.0023,976
Mr Bela's School of Cosmetology Inc,143,0,132
Baker College of Muskegon,4960,0,8134
Muskegon Community College,3871,0.001,2584
Everest College-Skokie,638,0,14558
Everest Institute-Southfield,880,0,13960
North Central Michigan College,2573,0,2108
Northern Michigan University,8470,0.0091,6509
Paul Mitchell the School-Escanaba,43,0,6854
Northwestern Michigan College,4786,0.0023,4162
Northwood University-Michigan,3175,0.0567,12514
Oakland Community College,17199,0.0451,1697
Oakland University,15359,0.0087,8568
Olivet College,935,0,11644
Port Huron Cosmetology College,60,0,4279
Kuyper College,311,0.0418,11996
Ross Medical Education Center-Lansing,216,0,13108
Ross Medical Education Center-Madison Heights,233,0,11542
Ross Medical Education Center-Flint,343,0,10551
Sacred Heart Major Seminary,161,0.0186,14198
Saginaw Valley State University,9107,0.0302,6821
Schoolcraft College,9935,0.0109,2329
Siena Heights University,2276,0.0053,8500
St Clair County Community College,4053,0.0042,3226
Southwestern Michigan College,2698,0.01,3364
Specs Howard School of Media Arts,942,0,7834
Spring Arbor University,3021,0.0099,9023
Michigan Career and Technical Institute,230,0,5
Finlandia University,590,0.0559,13870
Western Michigan University-Thomas M. Cooley Law School,NULL,NULL,19477
Twin City Beauty College,66,0,7351
Walsh College of Accountancy and Business Administration,1040,0.0163,12375
Washtenaw Community College,11116,0.015,2615
Wayne County Community College District,16370,0.003,1514
Wayne State University,19558,0.0219,8471
West Shore Community College,1222,0,1262
Western Michigan University,19700,0.0306,9285
Western Theological Seminary,NULL,NULL,5621
Wright Beauty Academy,65,0,1427
Academy College,188,0,11538
Alexandria Technical & Community College,1845,0.0005,3505
American Indian OIC Inc,161,0,3843
Anoka Technical College,2072,0.0005,3093
Anoka-Ramsey Community College,7170,0.0039,2910
Augsburg College,2907,0.0186,15589
Riverland Community College,2836,0.0123,3125
Northwest Technical College,925,0.0011,3159
Bemidji State University,4568,0.0282,4726
Bethany Lutheran College,596,0.0117,10943
Bethel University,3394,0.0027,15225
Bethel Seminary-St Paul,NULL,NULL,10704
Central Lakes College-Brainerd,2923,0.0024,2131
Carleton College,2000,0.08,26697
Concordia College at Moorhead,2667,0.0315,16077
Concordia University-Saint Paul,1452,0.0048,10295
Dakota County Technical College,2761,0.0112,3767
Martin Luther College,711,0.0141,9825
Lake Superior College,3899,0.001,3167
Cosmetology Careers Unlimited College of Hair Skin and Nails,39,0,7973
Duluth Business University,329,0,11665
Minnesota State Community and Technical College,5470,0.0033,2865
Globe University-Woodbury,1224,0,16723
Minnesota West Community and Technical College,2335,0.0043,3012
Gustavus Adolphus College,2514,0.0227,16698
Hamline University,1907,0.0288,14418
Hazelden Betty Ford Graduate School of Addiction Studies,4,0.75,11251
Hennepin Technical College,6250,0.0054,3262
Cosmetology Careers Unlimited College of Hair Skin and Nails,33,0,7666
Hibbing Community College,1361,0.0029,2946
Aveda Institute-Minneapolis,500,0,11830
Inver Hills Community College,5217,0.0067,3494
Itasca Community College,1130,0,2632
The Art Institutes International-Minnesota,1804,0.0083,15552
Luther Seminary,NULL,NULL,5282
Macalester College,1988,0.1202,19182
South Central College,3637,0.0008,3383
Minnesota State University-Mankato,12823,0.0357,4984
Regency Beauty Institute-Blaine,135,0,10044
Mayo Medical School,NULL,NULL,3126
Mayo School of Health Sciences,114,0.0614,11242
Argosy University-Twin Cities,1427,0.0224,8853
Mesabi Range College,1081,0.0019,2329
Metropolitan State University,6940,0.0128,4771
University of Minnesota-Twin Cities,30610,0.077,10880
University of Minnesota-Crookston,1600,0.09,4620
Minneapolis Business College,373,0,18499
Minneapolis College of Art and Design,594,0,21834
Minneapolis Community and Technical College,9534,0.0167,2351
Herzing University-Minneapolis,374,0,11374
Minnesota School of Cosmetology-Woodbury Campus,236,0,10792
Crossroads College,138,0.0145,10361
University of Minnesota-Duluth,9782,0.0166,7311
University of Minnesota-Morris,1822,0.0812,4291
Minnesota School of Business-Richfield,1416,0,18275
Model College of Hair Design,131,0,7381
Minnesota State University Moorhead,6393,0.0569,4481
North Hennepin Community College,6706,0.0119,2974
National American University-Roseville,561,0,14427
Sanford-Brown College-Mendota Heights,641,0.0016,15028
Normandale Community College,8615,0.0092,3349
North Central University,1184,0.0034,11836
Northland Community and Technical College,3096,0.0036,2853
Northwest Technical Institute,66,0,22564
University of Northwestern-St Paul,2152,0.006,13907
Northwestern Health Sciences University,122,0,7490
Oak Hills Christian College,119,0.0084,7528
Regency Beauty Institute-Burnsville,116,0,4830
Pine Technical & Community College,736,0.0014,2622
Rainy River Community College,269,0.0929,3094
Rochester Community and Technical College,5381,0.0102,3285
College of Saint Benedict,2086,0.0614,17702
St Cloud Technical and Community College,4281,0.0028,2840
Regency Beauty Institute-St Cloud,101,0,7490
Saint Cloud State University,12994,0.0552,4859
Saint Johns University,1890,0.0661,17646
Saint Mary's University of Minnesota,2010,0.0234,10810
St Olaf College,3128,0.0393,21527
Crown College,1017,0.0138,11399
The College of Saint Scholastica,2838,0.0391,13085
University of St Thomas,6073,0.0221,16607
College of Visual Arts,203,0,17897
Empire Beauty School-Bloomington,192,0,5287
St Catherine University,3759,0.009,14480
Rasmussen College-Minnesota,6022,0.0003,15944
Saint Paul College,5886,0.0017,2254
Southwest Minnesota State University,2485,0.0419,3695
Summit Academy Opportunities Industrialization Center,168,0,60
United Theological Seminary of the Twin Cities,NULL,NULL,7155
Vermilion Community College,575,0.0017,2588
Dunwoody College of Technology,1054,0,13695
Ridgewater College,3690,0.0003,2955
Minnesota State College-Southeast Technical,2196,0.0036,2863
Winona State University,8231,0.0224,5025
William Mitchell College of Law,NULL,NULL,20098
Century College,10186,0.0121,3242
Alcorn State University,3296,0.0127,3619
Belhaven University,2442,0,7756
Blue Mountain College,538,0.0037,9299
Chris Beauty College,100,0,2247
Coahoma Community College,2854,0,991
Antonelli College-Jackson,632,0,22333
Copiah-Lincoln Community College,3506,0,1061
Creations College of Cosmetology,59,0,1053
Delta Beauty College,52,0,2370
Delta State University,2880,0.0184,4630
East Central Community College,3049,0,918
East Mississippi Community College,4851,0,1822
Fosters Cosmetology College,25,0,112
Academy of Hair Design-Grenada,39,0,5350
Hinds Community College,12376,0.0002,308
Holmes Community College,6494,0.0002,496
Itawamba Community College,6842,0.0006,2044
Jackson State University,6844,0,4768
Jones County Junior College,4778,0,722
Meridian Community College,4019,0.0055,1260
Millsaps College,893,0.0258,10851
Mississippi Delta Community College,2993,0,516
University of Mississippi,15111,0.0109,7553
University of Mississippi Medical Center,576,0,3867
Mississippi University for Women,2298,0.0126,3682
Mississippi Valley State University,2022,0,2513
Mississippi College,3180,0.0327,10572
Mississippi College of Beauty Culture,92,0,3969
Mississippi Gulf Coast Community College,9920,0,2086
Mississippi State University,16312,0.017,5710
Northeast Mississippi Community College,3544,0.0006,1015
Northwest Mississippi Community College,8053,0,921
Pearl River Community College,5390,0.0013,1077
Rust College,922,0.0488,7449
Southeastern Baptist College,44,0.0455,6008
Southwest Mississippi Community College,2023,0.0005,734
University of Southern Mississippi,13282,0.0064,5611
Magnolia College of Cosmetology,169,0,3630
Tougaloo College,942,0.0096,6777
Wesley Biblical Seminary,NULL,NULL,7351
