INSTNM,UGDS,UGDS_NRA,TUITFTE
Shorter University,2226,0.0184,5438
SOUTH GEORGIA COLLEGE,1402,0.0071,864
South Georgia Technical College,1516,0,1071
The Creative Circus,192,0.0313,34805
Spelman College,2063,0.0189,8576
Southern Polytechnic State University,3111,0.0559,2499
SWAINSBORO TECHNICAL COLLEGE,637,0,1140
Southwest Georgia Technical College,1072,0.0009,1233
Thomas University,674,0.0653,6811
Toccoa Falls College,840,0,9642
WEST GEORGIA TECHNICAL COLLEGE,1792,0,1316
Truett-McConnell College,366,0.0027,6987
Wiregrass Georgia Technical College,2174,0,1360
Valdosta State University,8682,0.0119,2198
NORTHWESTERN TECHNICAL COLLEGE,1736,0,1274
WAYCROSS COLLEGE,1010,0.004,1029
Wesleyan College,628,0.1895,4866
University of West Georgia,7883,0.008,1937
Young Harris College,616,0.0179,6581
Heald College-Honolulu,1091,0.011,8050
Chaminade University of Honolulu,2118,0.0123,6620
University of Hawaii at Hilo,3000,0.067,2166
University of Hawaii at Manoa,13069,0.0506,3417
HAWAII BUSINESS COLLEGE,348,0.0201,212267
Hawaii Institute of Hair Design,62,0,2515
Hawaii Pacific University,6049,0.16,9088
HOLLYWOOD BEAUTY COLLEGE,93,0.0323,13914
Honolulu Community College,3443,0.0055,1771
Kapiolani Community College,5876,0.0555,2248
Kauai Community College,850,0.0035,1881
Leeward Community College,5148,0.0045,1847
University of Hawaii Maui College,2115,0.0227,2095
Med-Assist School of Hawaii Inc,127,0,10080
NEW YORK TECHNICAL INSTITUTE OF HAWAII,178,0,1316
World Medicine Institute,NULL,NULL,3061
Travel Institute of the Pacific,222,0.009,1572
University of Hawaii-West Oahu,636,0.0063,2144
Windward Community College,1519,0.0046,1540
Carrington College-Boise,366,0,3112
Boise Bible College,103,0.0097,4817
Boise State University,15396,0.0114,3385
CAREER BEAUTY COLLEGE,66,0,4083
Eastern Idaho Technical College,613,0,1158
Idaho State University,11040,0.0178,3517
University of Idaho,9047,0.024,3320
The College of Idaho,796,0.0163,7847
Lewis-Clark State College,2908,0.0279,740
ITT Technical Institute-Boise,412,0,14797
Aveda Institute-Twin Falls,44,0.0682,1496
Mr Leon's School of Hair Design-Moscow,30,0,3204
North Idaho College,4452,0.0036,1511
Northwest Nazarene University,1155,0.0043,8999
The School of Hairstyling,69,0.0145,1737
Brigham Young University-Idaho,11136,0.0256,1996
College of Southern Idaho,5059,0.0336,2266
Adler University,NULL,NULL,16609
Alvareitas College of Cosmetology-Edwardsville,58,0,28137
Alvareitas College of Cosmetology-Godfrey,31,0,14068
American Academy of Art,337,0.0148,12613
School of the Art Institute of Chicago,1893,0.15,23040
THE COLLEGE OF OFFICE TECHNOLOGY,625,0,61
Augustana College,2293,0.0087,18699
Aurora University,1632,0.0006,10568
BARAT COLLEGE,127,0,11764
Tricoci University of Beauty Culture-Urbana,44,0,5617
Southwestern Illinois College,13948,0.0006,1513
Bethany Theological Seminary,NULL,NULL,693
Black Hawk College,5937,0,906
Blackburn College,604,0.0248,5761
Blessing Rieman College of Nursing,178,0,8437
Blessing Hospital School of Radiologic Technology,22,0,984
Bradley University,5288,0.0142,10764
Paul Mitchell the School-Bradley,198,0,2867
Cameo Beauty Academy,130,0,3572
Cannella School of Hair Design-Villa Park,118,0,2406
Cannella School of Hair Design-Chicago,98,0,1570
Cannella School of Hair Design-Chicago,246,0,178
CANNELLA SCHOOL OF HAIR DESIGN,69,0,250
Cannella School of Hair Design-Elgin,103,0,534
CAPRI GARFIELD RIDGE SCHOOL OF BEAUTY CULTURE,34,0,213
Empire Beauty School-Hanover Park,118,0.0254,4398
Capri Beauty College,158,0,11650
Carl Sandburg College,3347,0.003,1820
Catholic Theological Union at Chicago,NULL,NULL,9655
La James International College-East Moline,46,0,3089
Midwestern University-Downers Grove,57,0,20218
CAREER COLLEGES OF CHICAGO,75,0,3202
The Chicago School of Professional Psychology at Chicago,NULL,NULL,17155
Chicago State University,4818,0.0002,3052
Chicago Theological Seminary,NULL,NULL,12212
University of Chicago,4325,0.0807,15287
City Colleges of Chicago-Kennedy-King College,3778,0,279
City Colleges of Chicago-Malcolm X College,4183,0,130
City Colleges of Chicago-Olive-Harvey College,3373,0,406
City Colleges of Chicago-Harry S Truman College,5670,0,366
City Colleges of Chicago-Richard J Daley College,5947,0,476
City Colleges of Chicago-Harold Washington College,8153,0,1316
City Colleges of Chicago-Wilbur Wright College,8079,0,930
Columbia College-Chicago,9162,0.0225,14027
Concordia University-Chicago,1072,0.0037,9439
Le Cordon Bleu College of Culinary Arts-Chicago,1007,0.0169,8423
Coyne College,604,0,9827
Danville Area Community College,2660,0,1334
Tricoci University of Beauty Culture-Danville,35,0,4387
VEES SCHOOL OF BEAUTY CULTURE,39,0,167
DePaul University,14025,0.016,14926
DEVRY UNIVERSITY-ILLINOIS,9374,0.0142,9146
Cosmetology & Spa Academy,49,0,1922
DR WILLIAM SCHOLL COLL OF PODIATRIC MED-FINCH UNIV,NULL,NULL,21241
DU QUOIN BEAUTY COLLEGE,14,0,1577
College of DuPage,26874,0,3471
East-West University,1006,0.1431,2944
Eastern Illinois University,9714,0.0059,3704
Elgin Community College,8627,0.0032,1318
Elmhurst College,2339,0.0107,10498
Eureka College,486,0.0103,41400
First Institute Inc,100,0,18593
Fox College,216,0,4431
Garrett-Evangelical Theological Seminary,NULL,NULL,12157
Gem City College,42,0,7532
Governors State University,2401,0.0008,3261
Graham Hospital School of Nursing,57,0,5459
Greenville College,1150,0.0122,8751
Hair Professionals Academy of Cosmetology,145,0,1806
Hair Professionals Career College,98,0,4906
Hair Professionals School of Cosmetology,105,0,5177
Harrington College of Design,1364,0,22173
Hebrew Theological College,328,0,3341
Highland Community College,2462,0.0008,1584
Rosalind Franklin University of Medicine and Science,1,0,30691
University of Illinois at Chicago,15943,0.0123,5581
Benedictine University,2006,0.0194,7937
Illinois College of Optometry,NULL,NULL,27575
University of Illinois at Urbana-Champaign,28230,0.0323,5672
Illinois Wesleyan University,2101,0.02,11001
Illinois Central College,11364,0.012,1382
Illinois College,1005,0.009,7680
Olney Central College,1561,0.0045,595
Illinois Institute of Technology,1851,0.1691,12557
Argosy University-Chicago,25,0.04,5505
Illinois State University,18035,0.0078,4325
Illinois Valley Community College,4041,0,1661
Institute for Clinical Social Work,NULL,NULL,12726
Sanford-Brown College-Chicago,2769,0.0079,11740
John A Logan College,6273,0,1431
JOHN AMICO SCHOOL OF HAIR DESIGN,52,0,4413
The John Marshall Law School,NULL,NULL,22416
John Wood Community College,2311,0.0022,1702
Joliet Junior College,11939,0.0018,2523
Judson University,1107,0.0379,9536
Kankakee Community College,3579,0.0017,1245
Kaskaskia College,4632,0.0006,949
Kendall College,628,0.0494,93716
Kishwaukee College,3771,0.0027,943
Knox College,1100,0.0873,42712
Educators of Beauty College of Cosmetology-La Salle,65,0,0
College of Lake County,13438,0.0195,1463
Lake Forest College,1322,0.0968,11380
Lake Forest Graduate School of Management,NULL,NULL,78324
Lake Land College,7239,0.005,922
PROVENA UNITED SAMARITANS MED CTR SCH OF RAD TECHN,18,0,519
Lakeview College of Nursing,103,0,9287
Lewis and Clark Community College,7072,0.0027,1642
Lewis University,3174,0.0375,14065
LEXINGTON COLLEGE,42,0.0476,14454
Lincoln Christian University,743,0.0013,6399
Lincoln College,1295,0.0015,12241
Lincoln Land Community College,7101,0.0032,1154
Lincoln College of Technology-Melrose Park,902,0,11886
Loyola University Chicago,7320,0.0167,13556
Lutheran School of Theology at Chicago,NULL,NULL,1658
Trinity College of Nursing & Health Sciences,157,0,35515
CET-Chicago,177,0,0
Steven Papageorge Hair Academy,109,0,3766
MacCormac College,377,0,7651
MacMurray College,673,0.0104,8250
McCormick Theological Seminary,NULL,NULL,1282
McHenry County College,5450,0.0046,2154
McKendree University,2035,0.0118,7462
Meadville Lombard Theological School,NULL,NULL,6097
Methodist College,29,0,13607
Midstate College,474,0.0021,31691
Millikin University,2587,0.0035,9536
Monmouth College,1155,0.0147,9852
Moraine Valley Community College,14095,0.0165,1411
Morrison Institute of Technology,146,0,7662
Morton College,3532,0.0159,727
Mr John's School of Cosmetology Esthetics & Nails-Decatur,153,0,3606
NATIVE AMERICAN EDUCATIONAL SERVICES COLLEGE INC,23,0,7098
National Louis University,2500,0.0004,20492
National University of Health Sciences,123,0,16984
Niles School of Cosmetology,99,0,986
North Central College,1965,0.0092,16532
North Park University,1671,0.0341,10060
Northern Illinois University,18266,0.011,3429
Northwestern College-Chicago Campus,1101,0,5699
Northwestern University,8228,0.0507,21279
Northeastern Illinois University,8697,0.0298,2643
Oakton Community College,11650,0,1234
Oehrlein School of Cosmetology,63,0,5695
Olivet Nazarene University,2427,0.0111,7312
Parkland College,8981,0.0399,1924
Pivot Point Academy-Evanston,208,0,13923
Prairie State College,5010,0.0034,1403
Professional's Choice Hair Design Academy,62,0,2850
Quincy University,1028,0.0068,8133
Vatterott College-Quincy,213,0,7820
The Illinois Institute of Art-Chicago,2213,0.0023,5751
Rend Lake College,3440,0,1768
Richland Community College,3332,0.0009,793
Robert Morris University Illinois,4878,0.0049,9431
Rock Valley College,8485,0.0038,696
Madison Media Institute-Rockford Career College,483,0,0
Rockford University,850,0.0141,20174
Roosevelt University,4013,0.0274,13423
Dominican University,1130,0.0186,10932
Rush University,186,0.0054,20875
Saint Francis Medical Center College of Nursing,183,0,6085
University of St Francis,2412,0.0008,8062
St. John's College-Department of Nursing,64,0,9011
Saint Xavier University,3009,0.0033,8681
University of Illinois at Springfield,2386,0.0067,2791
Sauk Valley Community College,2577,0,935
Bexley Hall Seabury Western Theological Seminary Federation,NULL,NULL,5548
Shawnee Community College,1996,0,601
Shimer College,126,0.0397,11314
Saint Augustine College,1576,0.014,6798
University of Saint Mary of the Lake,NULL,NULL,15489
ADVOCATE TRINITY HOSPITAL SCHOOL OF RAD TECH,28,0,2236
Southeastern Illinois College,2989,0.001,386
National Latino Education Institute,55,0,1262
SPARKS COLLEGE,43,0,58
Spertus College,NULL,NULL,19287
Spoon River College,2035,0.002,1601
SPRINGFIELD COLLEGE IN ILLINOIS,431,0.007,7450
Saint Anthony College of Nursing,95,0.0105,9531
Educators of Beauty College of Cosmetology-Sterling,84,0,4761
Southern Illinois University-Carbondale,16268,0.0297,4581
Southern Illinois University-Edwardsville,10451,0.0124,3260
Taylor Business Institute,280,0,45
Telshe Yeshiva-Chicago,54,0.037,9471
South Suburban College,7455,0.0036,928
Tri-County Beauty Academy,20,0,6251
Trinity Christian College,1087,0.0184,11570
Trinity International University-Illinois,1043,0.0077,13925
Triton College,11568,0.001,1272
University of Spa & Cosmetology Arts,185,0,6200
VanderCook College of Music,84,0.0238,7552
Waubonsee Community College,6767,0.0004,1269
Western Illinois University,11016,0.0144,3374
Wheaton College,2404,0.0112,12634
William Rainey Harper College,13136,0.0043,2597
Ancilla College,576,0.0052,6526
Anderson University,2168,0.0051,9121
Apex Academy of Hair Design Inc,26,0,2953
BALL MEMORIAL HOSPITAL SCHOOL OF RADIOLOGIC TECHN,25,0,864
Ball State University,17660,0.0002,3836
Bethel College-Indiana,1741,0.0195,9238
Butler University,3637,0.0195,10781
Calumet College of Saint Joseph,1157,0.0009,8041
Christian Theological Seminary,NULL,NULL,3838
College of Court Reporting Inc,40,0,4089
Concordia Theological Seminary,NULL,NULL,1287
Tricoci University of Beauty Culture-Highland,66,0,9552
DAVENPORT UNIVERSITY-SOUTH BEND CAMPUS,529,0.0132,6737
DAVENPORT UNIVERSITY-MERRILLVILLE CAMPUS,629,0,6732
DePauw University,2319,0.019,21138
Don Roberts School of Hair Design,41,0.0732,2456
Don Roberts Beauty School,77,0,3940
Earlham College,1126,0.0444,14403
EVANSVILLE TRI-STATE BEAUTY COLLEGE,75,0.0133,NULL
University of Evansville,2286,0.0503,9796
TAYLOR UNIVERSITY-FT WAYNE,543,0.0074,8309
Franklin College,1038,0.0087,14825
GOOD SAMARITAN HOSPITAL SCHOOL OF RADIOLOGIC TECH,18,0,1201
Goshen College,911,0.0823,9984
Grace College and Theological Seminary,1042,0.0115,5169
Hair Fashions By Kaye Beauty College-Noblesville,85,0,4696
Hair Fashions By Kaye Beauty College-Indianapolis,111,0,17206
Hanover College,992,0.0343,5417
J Michael Harrold Beauty Academy,52,0,2487
Holy Cross College,491,0.0346,9256
PJ's College of Cosmetology-Clarksville,100,0,1823
Huntington University,882,0.0249,8192
IVY TECH STATE COLLEGE-NORTHCENTRAL,3540,0.0045,1820
Ivy Tech Community College,6934,0.0032,1735
IVY TECH STATE COLLEGE-COLUMBUS,1352,0.003,2104
IVY TECH STATE COLLEGE-EAST CENTRAL,4729,0.0006,1720
IVY TECH STATE COLLEGE-KOKOMO,2046,0.0005,1397
IVY TECH STATE COLLEGE-LAFAYETTE,3678,0.0035,1510
IVY TECH STATE COLLEGE-NORTHEAST,3804,0.0084,1443
IVY TECH STATE COLLEGE-SOUTH CENTRAL,2588,0,1726
IVY TECH STATE COLLEGE-SOUTHWEST,3586,0.0006,1543
IVY TECH STATE COLLEGE-WABASH VALLEY,3514,0.002,1837
IVY TECH STATE COLLEGE-WHITEWATER,1258,0.0008,2193
IVY TECH STATE COLLEGE-NORTHWEST,4424,0.0027,1863
IVY TECH STATE COLLEGE-SOUTHEAST,1283,0.0008,1268
Indiana University-Purdue University-Fort Wayne,10629,0.0122,3893
Indiana University-Purdue University-Indianapolis,21015,0.0207,6162
INDIANA BUSINESS COLLEGE-ANDERSON,214,0,6339
Harrison College-Indianapolis,768,0,6152
INDIANA BUSINESS COLLEGE-MARION,220,0,5909
INDIANA BUSINESS COLLEGE-COLUMBUS,293,0,6540
INDIANA BUSINESS COLLEGE-MUNCIE,328,0,11130
INDIANA BUSINESS COLLEGE-TERRE HAUTE,277,0,6329
INDIANA BUSINESS COLLEGE - LAFAYETTE,240,0,6236
University of Indianapolis,3060,0.0552,9410
Indiana Institute of Technology,2864,0.0147,6289
University of Southern Indiana,8813,0.0056,3007
Indiana State University,9394,0.0178,2920
Indiana University-Kokomo,2524,0.0052,3612
Indiana University-South Bend,5750,0.0311,4093
Indiana University-Bloomington,29768,0.0434,8281
Indiana University-Northwest,3941,0.0038,3645
Indiana University-Southeast,5309,0.006,3484
Indiana University-East,2251,0.0044,3339
International Business College-Fort Wayne,544,0,7400
International Business College-Indianapolis,317,0,7884
ITT Technical Institute-Nashville,788,0,11527
ITT Technical Institute-Fort Wayne,489,0,18160
ITT Technical Institute-Indianapolis,1224,0,12306
J Everett Light Career Center,105,0.0381,3360
Knox Beauty College,71,0,1327
Tricoci University of Beauty Culture-Lafayette,56,0,1578
Brown Mackie College-Merrillville,404,0,7344
Brown Mackie College-Michigan City,419,0,7277
Empire Beauty School-Indianapolis,153,0,19987
Lincoln College of Technology-Indianapolis,1181,0,4371
Manchester University,1114,0.0691,7689
Marian University,1542,0.0117,10160
Indiana Wesleyan University-Marion,6554,0.005,5804
Martin University,465,0.0129,5131
Masters of Cosmetology College,73,0,246
Anabaptist Mennonite Biblical Seminary,NULL,NULL,2574
Merrillville Beauty College,186,0,528
Brown Mackie College-South Bend,513,0,7217
Mid-America College of Funeral Service,61,0,1132793
West Michigan College of Barbering and Beauty,124,0,1226
University of Notre Dame,8303,0.0356,17289
Oakland City University,1446,0,6507
PJ'S COLLEGE OF COSMETOLOGY,38,0,3086
PJ'S COLLEGE OF COSMETOLOGY,38,0,3086
PJ's College of Cosmetology-Richmond,36,0,3824
PJ'S COLLEGE OF COSMETOLOGY,38,0,3086
PROFESSIONAL CAREERS INSTITUTE,590,0,89385
Purdue University-Calumet Campus,7774,0.0085,4101
Purdue University-North Central Campus,3294,0.0018,3393
Ravenscroft Beauty College,143,0,2009
Rogers Academy of Hair Design,98,0,1369
Rose-Hulman Institute of Technology,1710,0.0094,15471
Rudae's School of Beauty Culture-Kokomo,47,0,5181
University of Saint Francis-Fort Wayne,1579,0.0019,11088
Saint Josephs College,978,0.0031,8681
Saint Mary-of-the-Woods College,1293,0.0023,9884
Saint Mary's College,1444,0.0097,13340
Brightwood College-Hammond,219,0,8238
SAWYER COLLEGE-MERRILLVILLE,390,0,8578
Saint Meinrad School of Theology,NULL,NULL,8520
Saint Elizabeth School of Nursing,170,0.0059,56
Taylor University,1818,0.0094,12197
Trine University,1172,0.0179,9164
Valparaiso University,3003,0.0167,10284
Vincennes Beauty College,64,0,5011
Vincennes University,8183,0.0119,2287
Wabash College,857,0.0338,7810
Allen College,276,0,9704
AIB College of Business,920,0,6217
Briar Cliff University,1038,0.001,7705
Buena Vista University,2603,0.0019,7274
DAYTONS SCHOOL OF HAIR DESIGN,27,0,1855
Capri College-Dubuque,133,0,6645
Capri College-Cedar Rapids,180,0,6185
American College of Hairstyling-Cedar Rapids,23,0,3632
Central College,1511,0.0093,20724
Clarke University,961,0.0177,15032
Coe College,1290,0.0512,9695
Cornell College,1101,0.0145,6252
Iowa School of Beauty-Marshalltown,38,0,2728
Des Moines Area Community College,13719,0.0173,2161
Divine Word College,76,0.0921,9421
Dordt College,1276,0.1426,10160
Drake University,2632,0.0517,7723
University of Dubuque,969,0.0052,7865
Ellsworth Community College,919,0,2369
Emmaus Bible College,267,0.0225,5868
Eastern Iowa Community College District,5651,0.0092,1953
Faith Baptist Bible College and Theological Seminary,382,0.0026,6681
Faust Institute of Cosmetology-Storm Lake,19,0,14365
Graceland University-Lamoni,1015,0.0729,6968
Grand View University,1542,0.013,9497
Grinnell College,1524,0.101,11987
Kaplan University-Mason City Campus,312,0,115
Kaplan University-Cedar Rapids Campus,614,0,711
Hamilton Technical College,220,0,1705
Hawkeye Community College,4979,0.0066,1719
American Hair Academy,36,0,2027
Indian Hills Community College,3403,0.0068,3012
Iowa Central Community College,2331,0.012,2294
Iowa Lakes Community College,2277,0.0105,2119
UnityPoint Health-Des Moines School of Radiologic Technology,16,0,NULL
American College of Hairstyling-Des Moines,21,0,3793
Iowa School of Beauty-Des Moines,124,0,2940
Iowa State University,21813,0.0351,5011
Iowa Wesleyan University,754,0.0517,8048
Iowa Western Community College,2851,0.0253,3321
University of Iowa,19401,0.0123,5292
Kirkwood Community College,10923,0.0448,2465
La James International College-Cedar Falls,112,0,2679
La James International College-Johnston,164,0,4935
La James College of Hairstyling and Cosmetology,80,0,5345
La James International College-Ft Dodge,37,0,5811
Loras College,1613,0.013,11239
Luther College,2498,0.0444,11566
Maharishi University of Management,250,0.304,4622
Marshalltown Community College,1421,0,2358
Mercy College of Health Sciences,616,0,9966
Morningside College,890,0.0247,8651
Mount Mercy University,1434,0.0007,9959
Ashford University,416,0.0313,12232
North Iowa Area Community College,2486,0.0084,2591
University of Northern Iowa,11910,0.018,3366
Northwestern College,1250,0.0224,9089
Northeast Iowa Community College,4251,0.0005,1076
Northwest Iowa Community College,773,0,2343
Des Moines University-Osteopathic Medical Center,NULL,NULL,21020
Iowa School of Beauty-Ottumwa,37,0,2086
Palmer College of Chiropractic,98,0,14962
PCI Academy-Ames,132,0,5258
Saint Ambrose University,2395,0.0054,11034
St Luke's College,147,0,8581
La James International College-Davenport,76,0,3455
La James International College-Iowa City,124,0,3333
Simpson College,1864,0.0188,7780
Southeastern Community College,2994,0.0013,2021
Southwestern Community College,978,0.0072,1682
Capri College-Davenport,111,0,7443
Iowa School of Beauty-Sioux City,48,0,4045
E Q School of Hair Design,48,0,3229
DAYTON SCHOOL OF HAIR DESIGN,11,0,1960
Upper Iowa University,4673,0,4739
VENNARD COLLEGE,97,0.0206,6883
Waldorf College,508,0.0551,6826
Wartburg College,1743,0.043,9384
Wartburg Theological Seminary,NULL,NULL,3704
College of Hair Design,36,0,3654
Western Iowa Tech Community College,2586,0,1685
William Penn University,1427,0.007,5157
ACADEMY OF HAIR DESIGN INC,51,0,2790
Allen County Community College,2321,0.003,1099
AMERICAN INSTITUTE OF BAKING,44,0,517300
Baker University,848,0.0083,8264
Barton County Community College,2454,0.0224,1702
Benedictine College,978,0.0307,6853
Bethany College,595,0.0235,3969
Bethel College-North Newton,470,0.0362,8731
Brown Mackie College-Kansas City,230,0,7963
Brown Mackie College-Salina,351,0,11520
Bryan University,30,0,4398
Butler Community College,5217,0.0364,1508
CUTTING EDGE HAIRSTYLING ACADEMY,89,0,4661
Central Baptist Theological Seminary,12,0,3634
Central Christian College of Kansas,315,0.0254,7106
Cloud County Community College,1618,0.008,1010
Coffeyville Community College,1436,0.0111,2238
Colby Community College,789,0.0215,2035
Cowley County Community College,3662,0.0257,1427
Marinello Schools of Beauty-Manhattan,86,0,2802
Dodge City Community College,1979,0.0015,1587
Donnelly College,641,0.0983,4284
Emporia State University,4232,0.018,3051
Flint Hills Technical College,380,0,3013
Fort Hays State University,5918,0.0005,2511
Barclay College,185,0.0108,7463
Friends University,2415,0.0058,9418
Fort Scott Community College,1811,0.0028,1903
Garden City Community College,1955,0,690
Haskell Indian Nations University,910,0,230
Hays Academy of Hair Design,32,0,1628
Hesston College,429,0.1119,8402
Highland Community College,938,0.0011,1623
Hutchinson Community College,3116,0.0106,495
Independence Community College,912,0.0154,2345
Johnson County Community College,10601,0.0161,2376
KANSAS CITY KS AREA TECHNICAL SCHOOL,302,0,1989
Concorde Career College-Kansas City,500,0,6857
Kansas City Kansas Community College,3892,0.0146,1329
University of Kansas,20347,0.031,5082
UNIVERSITY OF KANSAS MEDICAL CENTER,419,0.0167,7551
Newman University,1341,0.0641,6497
Old Town Barber College-Wichita,59,0,463
Kansas State University,18867,0.01,3465
Kansas Wesleyan University,706,0.0042,7805
Washburn Institute of Technology,169,0,914
La Baron Hairdressing Academy-Overland Park,55,0,2965
Labette Community College,794,0.0113,879
SOUTHWEST KANSAS TECHNICAL SCHOOL,239,0,810
Manhattan Area Technical College,350,0,2128
Manhattan Christian College,315,0.0032,6337
McPherson College,408,0.0098,7088
MidAmerica Nazarene University,1411,0.0156,5789
Neosho County Community College,898,0,1087
North Central Kansas Technical College,495,0,1434
NORTHEAST KANSAS TECHNICAL COLLEGE,194,0,1289
Northwest Kansas Technical College,318,0,983
Ottawa University-Ottawa,521,0.0441,6677
Ottawa University-Kansas City,331,0,4887
Pittsburg State University,5422,0.0347,2813
Pratt Community College,706,0.017,691
University of Saint Mary,458,0.0087,7116
Salina Area Technical College,248,0,3106
Seward County Community College and Area Technical School,1087,0,1253
Sidneys Hair Dressing College,47,0,96
COFFEYVILLE COMMUNITY COLLEGE & AREA TECH SCHOOL,136,0,1385
Southwestern College,1132,0.0221,6809
Sterling College,438,0.0274,23522
BAKER UNIVERSITY SCHOOL OF NURSING,120,0,9441
Tabor College,510,0.0118,6211
Washburn University,5748,0,3021
Wichita Area Technical College,1688,0,877
Wichita State University,10592,0.0466,3860
Wichita Technical Institute,307,0,6729
Alice Lloyd College,610,0.0049,5781
Asbury University,1167,0.0111,11059
Asbury Theological Seminary,NULL,NULL,3015
Ashland Community and Technical College,2035,0,1095
ASHLAND TECHNICAL COLLEGE,559,0,1054
Barrett and Company School of Hair Design,151,0,1629
Bellarmine University,1735,0.0035,8854
Berea College,1511,0.0748,455
PJ's College of Cosmetology-Bowling Green,45,0,3011
Southcentral Kentucky Community and Technical College,1111,0,1431
Brescia University,583,0.0858,7235
Campbellsville University,1293,0.0333,7449
Bluegrass Community and Technical College,2247,0.0004,1357
Centre College,1058,0.0113,11630
Clear Creek Baptist Bible College,186,0,561
Paul Mitchell the School-Lexington,38,0,520
Collins School of Cosmetology,24,0,2015
Galen College of Nursing-Louisville,45,0,5864
University of the Cumberlands,1378,0.0203,6122
E-TOWN BEAUTY SCHOOL,22,0,812
Eastern Kentucky University,12557,0.0061,2350
Elizabethtown Community and Technical College,3181,0,750
ELIZABETHTOWN TECHNICAL COLLEGE,864,0,1661
EZELL'S COSMETOLOGY SCHOOL,42,0,6041
Frontier Nursing University,NULL,NULL,10550
Georgetown College,1257,0.0072,7328
PJ's College of Cosmetology-Glasgow,46,0,1601
Hazard Community and Technical College,2649,0,1340
Paul Mitchell the School-Louisville,58,0,2448
Henderson Community College,1199,0,1280
Hopkinsville Community College,2867,0,876
Daymar College-Paducah Main,123,0,4237
Jefferson Community and Technical College,8665,0.0007,913
JEFFERSON TECHNICAL COLLEGE,1655,0,1169
Jenny Lea Academy of Cosmetology,22,0,486
Summit Salon Academy-Lexington,44,0,884
American National University-Lexington,461,0,1040
Kentucky Mountain Bible College,69,0.1449,10183
Kentucky State University,1942,0.0021,7186
Kentucky Wesleyan College,591,0.0085,5173
University of Kentucky,17751,0.0109,4142
Kentucky Christian University,540,0.0222,6209
LAUREL TECHNICAL COLLEGE,399,0,1084
LEXINGTON COMMUNITY COLLEGE,7916,0.0097,1405
Lexington Theological Seminary,NULL,NULL,845
Lindsey Wilson College,1505,0.0512,5476
Sullivan College of Technology and Design,646,0,12332
University of Louisville,13460,0.0126,4871
Louisville Presbyterian Theological Seminary,NULL,NULL,1280
Madisonville Community College,2413,0,1126
BIG SANDY COMMUNITY AND TECHNICAL COLLEGE-MAYO CAMPUS,688,0,1050
Maysville Community and Technical College,1210,0,1032
MID-CONTINENT COLLEGE,681,0.0352,7753
Midway University,1148,0.0035,7745
Morehead State University,7523,0.007,2093
MR JIMS BEAUTY COLLEGE,27,0,3157
Murray State University,7776,0.0239,2871
Gateway Community and Technical College,1256,0,1360
Northern Kentucky University,11656,0.018,5653
Nutek Academy of Beauty Inc,44,0,1607
Daymar College-Owensboro,443,0,5168
West Kentucky Community and Technical College,2305,0,817
Pat Wilson's Beauty College,43,0,477
University of Pikeville,761,0,8386
Big Sandy Community and Technical College,2253,0,884
Brown Mackie College-Louisville,350,0,9701
ROWAN TECHNICAL COLLEGE,397,0,1592
Empire Beauty School-Chenoweth,108,0,3238
Saint Catharine College,558,0,7161
Empire Beauty School-Elizabethtown,115,0,1825
Empire Beauty School-Dixie,58,0,6095
Empire Beauty School-Florence,78,0,4385
Brown Mackie College-Northern Kentucky,357,0,5833
Somerset Community College,3026,0,915
SOMERSET TECHNICAL COLLEGE,625,0,820
Southeast Kentucky Community and Technical College,2449,0.0004,1223
Spalding University,951,0.0715,8086
Spencerian College-Louisville,1326,0,9156
Sullivan University,4647,0.0071,12894
Thomas More College,1371,0.0109,13470
Transylvania University,1134,0.0026,7388
Trend Setters' Academy of Beauty Culture-Louisville,75,0,997
Union College,583,0.0154,7269
WEST KENTUCKY TECHNICAL COLLEGE,1273,0,1187
Western Kentucky University,15048,0.011,2490
ALEXANDRIA ACADEMY OF BEAUTY CULTURE,82,0,2046
Central Louisiana Technical Community College,236,0,236
American School of Business,145,0,2749
LOUISIANA TECHNICAL COLLEGE-ASCENSION CAMPUS,216,0,474
LOUISIANA TECHNICAL COLLEGE-AVOYELLES CAMPUS,359,0,323
Ayers Career College,140,0,1644
BASTROP BEAUTY SCHOOL INC,44,0,1450
LOUISIANA TECHNICAL COLLEGE-BASTROP CAMPUS,232,0,554
Baton Rouge General Medical Center-School of Nursing,66,0,3488
Baton Rouge General Medical Center-School of Radiologic Technology,30,0,NULL
Baton Rouge School of Computers,153,0,NULL
Capital Area Technical College,1050,0,482
Bossier Parish Community College,3557,0.0031,1502
Cameron College,189,0,1716
Centenary College of Louisiana,830,0.0217,5660
Cloyd's Beauty School 1 Inc,51,0,1482
LOUISIANA TECHNICAL COLLEGE-SHELBY JACKSON CAMPUS,192,0,324
Crescent City Bartending School,183,0,4399
D'Jay's School of Beauty Arts and Sciences,85,0,6583
Delgado Community College,15340,0.0376,1067
Delta School of Business and Technology,435,0,10157
LOUISIANA TECHNICAL COLLEGE-DELTA-OUACHITA CAMPUS,410,0,401
Demmons School of Beauty,45,0,2735
Denham Springs Beauty School,73,0,1047
Dillard University,2312,0.0004,10213
Nunez Community College,2060,0.0078,1089
LOUISIANA TECHNICAL COLLEGE-EVANGELINE CAMPUS,176,0,615
