INSTNM,UGDS,UGDS_NRA,TUITFTE
Henderson Community College,904,0,NULL
Hopkinsville Community College,2545,0,NULL
DONTA SCHOOL OF BEAUTY CULTURE,41,0.0244,NULL
Daymar College-Paducah Main,88,0,NULL
Jefferson Community and Technical College,7808,0.0031,NULL
KENTUCKY TECH-JEFFERSON STATE VOC TECH SCHOOL,635,0,NULL
Jenny Lea Academy of Cosmetology,25,0,NULL
Summit Salon Academy-Lexington,30,0,NULL
American National University-Lexington,896,0,NULL
Kentucky Mountain Bible College,61,0.0656,NULL
Kentucky State University,2100,0.0267,NULL
Kentucky Wesleyan College,689,0.0073,NULL
University of Kentucky,16564,0.0351,NULL
Kentucky Christian University,521,0.0173,NULL
KENTUCKY TECH-LAUREL COUNTY STATE VOC TECH SCHOOL,475,0,NULL
LEXINGTON BEAUTY COLLEGE,57,0,NULL
LEXINGTON BAPTIST COLLEGE,78,0.0256,NULL
LEXINGTON COMMUNITY COLLEGE,5036,0.003,NULL
Lexington Theological Seminary,NULL,NULL,NULL
Lindsey Wilson College,1233,0.0503,NULL
Sullivan College of Technology and Design,468,0,NULL
University of Louisville,13119,0.0105,NULL
Louisville Presbyterian Theological Seminary,NULL,NULL,NULL
Madisonville Community College,1706,0.0006,NULL
KENTUCKY TECH-MADISONVILLE REGIONAL TECHNOLOGY CTR,159,0,NULL
MAYO REGIONAL TECHNOLOGY CENTER,845,0,NULL
Maysville Community and Technical College,1001,0,NULL
MID-CONTINENT BAPTIST BIBLE COLLEGE,115,0.0087,NULL
Midway University,973,0,NULL
Morehead State University,6615,0.0085,NULL
MR JIMS BEAUTY COLLEGE,26,0,NULL
Murray State University,6807,0.0175,NULL
Gateway Community and Technical College,334,0,NULL
Northern Kentucky University,9787,0.0084,NULL
Nutek Academy of Beauty Inc,34,0,NULL
Daymar College-Owensboro,166,0,NULL
West Kentucky Community and Technical College,2273,0,NULL
Pat Wilson's Beauty College,37,0,NULL
University of Pikeville,812,0,NULL
Big Sandy Community and Technical College,1961,0.0005,NULL
Brown Mackie College-Louisville,372,0,NULL
KENTUCKY TECH-ROWAN STATE VOC TECH SCHOOL,242,0,NULL
Empire Beauty School-Chenoweth,135,0,NULL
Saint Catharine College,278,0.0252,NULL
Empire Beauty School-Elizabethtown,40,0,NULL
Empire Beauty School-Dixie,45,0,NULL
Empire Beauty School-Florence,54,0,NULL
Brown Mackie College-Northern Kentucky,229,0,NULL
Somerset Community College,2239,0.0009,NULL
KENTUCKY TECH-SOMERSET REGIONAL TECHNOLOGY CENTER,438,0,NULL
Southeast Kentucky Community and Technical College,1986,0,NULL
The Southern Baptist Theological Seminary,82,0,NULL
Spalding University,976,0.0379,NULL
Spencerian College-Louisville,465,0,NULL
SUE BENNETT COLLEGE,397,0.0907,NULL
Sullivan University,2190,0.0078,NULL
Thomas More College,1144,0.0017,NULL
Transylvania University,967,0.0072,NULL
Trend Setters' Academy of Beauty Culture-Louisville,31,0,NULL
TRI-STATE BEAUTY ACADEMY INC,63,0,NULL
Union College,649,0.0185,NULL
WEST KENTUCKY TECH,715,0,NULL
Western Kentucky University,12102,0.0028,NULL
WINCHESTER BEAUTY COLLEGE,10,0,NULL
LOUISIANA TECHNICAL COLLEGE-GULF AREA CAMPUS,14,0,NULL
ALEXANDRIA ACADEMY OF BEAUTY CULTURE,NULL,NULL,NULL
Central Louisiana Technical Community College,480,0,NULL
American School of Business,151,0,NULL
LOUISIANA TECHNICAL COLLEGE-ASCENSION CAMPUS,156,0,NULL
LOUISIANA TECHNICAL COLLEGE-AVOYELLES CAMPUS,401,0,NULL
Ayers Career College,84,0,NULL
BASTROP BEAUTY SCHOOL INC,49,0,NULL
LOUISIANA TECHNICAL COLLEGE-BASTROP CAMPUS,161,0,NULL
Baton Rouge General Medical Center-School of Nursing,65,0,NULL
Baton Rouge General Medical Center-School of Radiologic Technology,20,0,NULL
Baton Rouge School of Computers,134,0,NULL
Capital Area Technical College,478,0,NULL
Bossier Parish Community College,3552,0,NULL
Cameron College,263,0,NULL
Centenary College of Louisiana,734,0.0136,NULL
LOUISIANA TECHNICAL COLLEGE-CLAIBORNE CAMPUS,151,0,NULL
Cloyd's Beauty School 1 Inc,12,0,NULL
SHELBY M JACKSON MEMORIAL TECHNICAL INSTITUTE,122,0,NULL
Crescent City Bartending School,66,0.0909,NULL
D'Jay's School of Beauty Arts and Sciences,51,0.1765,NULL
Delgado Community College,12283,0.0061,NULL
Delta School of Business and Technology,227,0,NULL
DELTA-OUACHITA REGIONAL TECHNICAL INSTITUTE,411,0,NULL
Demmons School of Beauty,40,0,NULL
Denham Springs Beauty School,53,0,NULL
Dillard University,1548,0,NULL
Nunez Community College,1484,0,NULL
EVANGELINE VOCATIONAL TECHNICAL SCHOOL,142,0,NULL
LOUISIANA TECHNICAL COLLEGE-FLORIDA PARISHES,140,0,NULL
LOUISIANA TECHNICAL COLLEGE-FOLKES CAMPUS,160,0,NULL
FRANKLIN COLLEGE OF COURT REPORTING,148,0.0135,NULL
Grambling State University,6137,0.0024,NULL
LOUISIANA TECHNICAL COLLEGE-GULF AREA CAMPUS,401,0,NULL
Guy's Shreveport Academy of Cosmetology Inc,28,0,NULL
LOUISIANA TECHNICAL COLLEGE-HAMMOND AREA CAMPUS,258,0,NULL
HUEY P LONG TECHNICAL INSTITUTE,205,0,NULL
ITI Technical College,326,0,NULL
LOUISIANA TECHNICAL COLLEGE-JEFFERSON DAVIS CAMPUS,149,0,NULL
LOUISIANA TECHNICAL COLLEGE-JEFFERSON CAMPUS,294,0.0034,NULL
LOUISIANA TECHNICAL COLLEGE-WEST JEFFERSON CAMPUS,509,0,NULL
John Jay Beauty College,98,0.0714,NULL
John Jay Beauty College,30,0.0333,NULL
Louisiana State University Health Sciences Center-New Orleans,996,0.003,NULL
Louisiana State University-Alexandria,2380,0.0004,NULL
Louisiana State University and Agricultural & Mechanical College,19776,0.0313,NULL
Louisiana State University-Eunice,2189,0.0018,NULL
Louisiana State University-Shreveport,3347,0.0042,NULL
LOUISIANA TECHNICAL COLLEGE-LAFAYETTE CAMPUS,475,0.0063,NULL
LOUISIANA TECHNICAL COLLEGE-TALLULAH CAMPUS,82,0,NULL
Aveda Institute-Baton Rouge,102,0,NULL
Aveda Institute-Lafayette,89,0,NULL
Louisiana Academy of Beauty,42,0,NULL
Louisiana College,927,0.0054,NULL
Opelousas School of Cosmetology,25,0,NULL
Louisiana Tech University,7457,0.0176,NULL
Loyola University New Orleans,3279,0.04,NULL
LOUISIANA TECHNICAL COLLEGE-MANSFIELD CAMPUS,0,0,NULL
McNeese State University,7057,0.0123,NULL
MOLER BEAUTY COLLEGE,177,0,NULL
MOLER BEAUTY COLLEGE,179,0,NULL
MOLER BEAUTY COLLEGE,61,0,NULL
LOUISIANA TECHNICAL COLLEGE-NATCHITOCHES CAMPUS,237,0,NULL
LOUISIANA TECHNICAL COLLEGE-NEW ORLEANS CAMPUS,451,0.0133,NULL
University of New Orleans,11689,0.028,NULL
New Orleans Baptist Theological Seminary,489,0.0184,NULL
Nicholls State University,6346,0.0126,NULL
LOUISIANA TECHNICAL COLLEGE-NORTH CENTRAL COLLEGE,127,0,NULL
University of Louisiana at Monroe,9498,0.0115,NULL
LOUISIANA TECHNICAL COLLEGE,212,0,NULL
Northwest Louisiana Technical College,318,0,NULL
Notre Dame Seminary Graduate School of Theology,NULL,NULL,NULL
Northwestern State University of Louisiana,8152,0.0039,NULL
LOUISIANA TECHNICAL COLLEGE-OAKDALE CAMPUS,142,0,NULL
University of Holy Cross,1192,0,NULL
Our Lady of the Lake College,857,0,NULL
Pat Goins Benton Road Beauty School,22,0,NULL
Celebrity Stylist Beauty School,25,0,NULL
Pat Goins Ruston Beauty School,29,0,NULL
PAT GOINS SHREVEPORT BEAUTY SCHOOL,35,0,NULL
Pineville Beauty School,41,0,NULL
LOUISIANA TECHNICAL COLLEGE-JUMONVILLE MEMORIAL,0,0,NULL
LOUISIANA TECHNICAL COLLEGE-RIVER PARISHES CAMPUS,209,0,NULL
Aveda Institute-Covington,62,0,NULL
RONNIE & DORMANS SCHOOL OF HAIR DESIGN,16,0,NULL
LOUISIANA TECHNICAL COLLEGE-RUSTON CAMPUS,149,0,NULL
LOUISIANA TECHNICAL COLLEGE-SABINE VALLEY CAMPUS,132,0,NULL
Saint Joseph Seminary College,136,0,NULL
LOUISIANA TECHNICAL COLLEGE-SHREVEPORT-BOSSIER,605,0,NULL
LOUISIANA TECHNICAL COLLEGE-SIDNEY N COLLIER,567,0,NULL
Vanguard College of Cosmetology-Slidell,32,0,NULL
LOUISIANA TECHNICAL COLLEGE-SLIDELL CAMPUS,430,0,NULL
South Louisiana Beauty College,72,0.0139,NULL
Fletcher Technical Community College,572,0,NULL
Remington College-Lafayette Campus,552,0,NULL
LOUISIANA TECHNICAL COLLEGE-ACADIAN CAMPUS,328,0,NULL
SOWELA Technical Community College,1031,0,NULL
Stevensons Academy of Hair Design,83,0,NULL
STEVENSONS ACADEMY OF HAIR DESIGN,18,0,NULL
Southeastern Louisiana University,12840,0.0041,NULL
Southern University and A & M College,8673,0,NULL
Southern University at New Orleans,3683,0.0187,NULL
Southern University at Shreveport,1269,0.0024,NULL
University of Louisiana at Lafayette,14432,0.0152,NULL
Northshore Technical Community College,637,0,NULL
LOUISIANA TECHNICAL COLLEGE-T H HARRIS CAMPUS,657,0,NULL
LOUISIANA TECHNICAL COLLEGE-TALLULAH CAMPUS,209,0,NULL
LOUISIANA TECHNICAL COLLEGE-TECHE AREA CAMPUS,334,0,NULL
LOUISIANA TECHNICAL COLLEGE-LAFOURCHE CAMPUS,0,0,NULL
Tulane University of Louisiana,6385,0.0451,NULL
CHARLES B COREIL TECHNICAL INSTITUTE,258,0,NULL
LOUISIANA TECHNICAL COLLEGE-LAMAR SALTER CAMPUS,187,0.0053,NULL
Xavier University of Louisiana,2880,0.0219,NULL
South Central Louisiana Technical College,269,0,NULL
Kaplan University-Maine Campus,619,0,NULL
College of the Atlantic,244,0.0205,NULL
BANGOR THEOLOGICAL SEMINARY,27,0,NULL
Bates College,1672,0.0245,NULL
Beal College,397,0,NULL
Bowdoin College,1581,0.0259,NULL
CASCO BAY COLLEGE,190,0,NULL
Maine College of Health Professions,88,0,NULL
CENTRAL MAINE MEDICAL CENTER SCHOOL OF RAD TECHN,15,0,NULL
Central Maine Community College,637,0,NULL
Colby College,1764,0.0346,NULL
Eastern Maine Community College,604,0,NULL
Husson University,1552,0.0251,NULL
Kennebec Valley Community College,818,0,NULL
The Landing School,46,0.1087,NULL
University of Maine at Augusta,3589,0.0008,NULL
University of Maine at Farmington,2192,0.0114,NULL
University of Maine at Fort Kent,548,0,NULL
University of Maine at Machias,933,0.0439,NULL
University of Maine,6787,0.0049,NULL
Maine Maritime Academy,618,0.0129,NULL
MAINE STATE ACADEMY OF HAIR DESIGN,45,0,NULL
University of Maine at Presque Isle,1122,0.1185,NULL
MERCY HOSPITAL-SCHOOL OF XRAY TECHNOLOGY,12,0,NULL
MID-MAINE MEDICAL CENTER SCHOOL OF RADIOLOGIC TECH,14,0,NULL
MID-STATE COLLEGE,269,0,NULL
MID-STATE COLLEGE,202,0,NULL
University of New England,1000,0.002,NULL
Northern Maine Community College,714,0,NULL
Empire Beauty School-Maine,24,0,NULL
Maine College of Art,314,0.0223,NULL
Saint Joseph's College of Maine,3486,0.0011,NULL
Spa Tech Institute-Westbrook,63,0,NULL
Southern Maine Community College,1577,0,NULL
University of Southern Maine,6351,0.0002,NULL
Thomas College,626,0.0112,NULL
Unity College,513,0.0019,NULL
Washington County Community College,242,0,NULL
UNIVERSITY OF NEW ENGLAND-WESTBROOK COLLEGE CAMPUS,265,0.0038,NULL
Aaron's Academy of Beauty,53,0,NULL
ABBIE BUSINESS INSTITUTE,264,0,NULL
Aesthetics Institute of Cosmetology,48,0,NULL
Allegany College of Maryland,2505,0,NULL
Anne Arundel Community College,8593,0.0036,NULL
Brightwood College-Towson,271,0,NULL
Award Beauty School,15,0,NULL
BALTIMORE HEBREW UNIVERSITY,149,0,NULL
Baltimore Studio of Hair Design,87,0,NULL
Baltimore City Community College,4713,0.0015,NULL
University of Baltimore,1836,0.0212,NULL
BALTIMORE INTERNATIONAL CULINARY COLLEGE,559,0,NULL
Bowie State University,2915,0.0127,NULL
Capitol Technology University,586,0.0853,NULL
CATONSVILLE COMMUNITY COLLEGE,6599,0.0109,NULL
Cecil College,1078,0.0028,NULL
College of Southern Maryland,4160,0.0022,NULL
Chesapeake College,1515,0.004,NULL
Washington Adventist University,1033,0.0484,NULL
Coppin State University,2941,0.0204,NULL
GORDON PHILLIPS BEAUTY SCHOOL,97,0,NULL
North American Trade Schools,106,0,NULL
DUNDALK COMMUNITY COLLEGE,2550,0,NULL
ESSEX COMMUNITY COLLEGE,4678,0,NULL
FLEET BUSINESS SCHOOL,245,0,NULL
Frederick Community College,3122,0.0154,NULL
Frostburg State University,4450,0.0049,NULL
Garrett College,586,0.0017,NULL
Goucher College,997,0.0351,NULL
Kaplan University-Hagerstown Campus,480,0,NULL
Hagerstown Community College,2313,0,NULL
Harford Community College,4305,0,NULL
Hood College,908,0.0308,NULL
Howard Community College,3775,0.0381,NULL
TECHNICAL EDUCATION CENTER,286,0.0664,NULL
The Colorlab Academy of Hair,43,0,NULL
INTERNATIONAL BEAUTY SCHOOL OF GLEN BURNIE 2,59,0,NULL
Johns Hopkins University,4195,0.0412,NULL
JOHNSTON SCHOOL OF PRACTICAL NURSING,52,0,NULL
L'Academie de Cuisine,164,0.0671,NULL
Lincoln College of Technology-Columbia,467,0.0278,NULL
LINCOLN TECHNICAL INSTITUTE,187,0,NULL
Loyola University Maryland,3176,0.017,NULL
Maryland Beauty Academy,48,0.0208,NULL
MARYLAND COLLEGE OF ART AND DESIGN,101,0.0396,NULL
UMBC DIAGNOSTIC MEDICAL SONOGRAPHY PROGRAM,20,0,NULL
University of Maryland-University College,10241,0.0286,NULL
University of Maryland  Baltimore,956,0.0146,NULL
University of Maryland-Baltimore County,7988,0.0262,NULL
University of Maryland-College Park,23541,0.0319,NULL
Maryland Institute College of Art,925,0.0659,NULL
University of Maryland Eastern Shore,2673,0.052,NULL
Fortis Institute-Towson,400,0,NULL
Montgomery Beauty School,127,0.0394,NULL
Montgomery College,9059,0.1267,NULL
MONTGOMERY COLLEGE OF TAKOMA PARK,3411,0.1184,NULL
MONTGOMERY COLLEGE OF GERMANTOWN,2364,0.0389,NULL
Morgan State University,5025,0.0197,NULL
Mount St Mary's University,1476,0,NULL
Ner Israel Rabbinical College,274,0,NULL
Hair Academy Inc-New Carrollton,202,0.0099,NULL
NORTHWEST BEAUTY SCHOOL,46,0,NULL
Notre Dame of Maryland University,1647,0.0273,NULL
PEABODY INSTITUTE OF JOHNS HOPKINS UNIVERSITY,276,0.1558,NULL
Prince George's Community College,9148,0.0107,NULL
Brightwood College-Baltimore,600,0.04,NULL
Robert Paul Academy of Cosmetology Arts & Sciences,39,0,NULL
ROBERTS INSTITUTE OF HAIR DESIGN,30,0,NULL
ROCKVILLE BEAUTY ACADEMY,33,0,NULL
Maryland Beauty Academy of Essex,75,0,NULL
SAINT MARYS SEMINARY AND UNIVERSITY,8,0,NULL
Salisbury University,4849,0.0068,NULL
St Mary's College of Maryland,1484,0.0094,NULL
Sojourner-Douglass College,416,0,NULL
St John's College,438,0.0365,NULL
Brightwood College-Beltsville,418,0,NULL
Towson University,11857,0.0234,NULL
Maryland University of Integrative Health,NULL,NULL,NULL
International Beauty School,49,0,NULL
UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCI,NULL,NULL,NULL
United States Naval Academy,4042,0.0099,NULL
Stevenson University,1718,0.0023,NULL
WASHINGTON ADVENTIST HOSPITAL SCH OF RADIOGRAPHY,14,0,NULL
WASHINGTON BIBLE COLLEGE,305,0.082,NULL
Washington College,952,0.083,NULL
ROBERTS INSTITUTE OF HAIR DESIGN,78,0,NULL
WASHINGTON THEOLOGICAL UNION,NULL,NULL,NULL
McDaniel College,1332,0.033,NULL
Wor-Wic Community College,1925,0,NULL
Hult International Business School,NULL,NULL,NULL
American International College,1392,0.0625,NULL
Amherst College,1598,0.035,NULL
Andover Newton Theological School,NULL,NULL,NULL
Anna Maria College,861,0.0197,NULL
AQUINAS COLLEGE AT MILTON,188,0.0053,NULL
AQUINAS COLLEGE AT NEWTON,197,0,NULL
ART INSTITUTE OF BOSTON,414,0.128,NULL
Assabet Valley Regional Technical School,90,0,NULL
Assumption College,1943,0.001,NULL
ATLANTIC UNION COLLEGE,615,0,NULL
Babson College,1627,0.1832,NULL
Bancroft School of Massage Therapy,180,0,NULL
Boston Baptist College,93,0,NULL
Bay Path University,621,0.0548,NULL
Bay State College,740,0.0405,NULL
BAY STATE MEDICAL CENTER SCHOOL OF NURSING,129,0,NULL
Bay State School of Technology,218,0,NULL
BECKER COLLEGE-LEICESTER,378,0,NULL
Becker College,1328,0.0015,NULL
Bentley University,4040,0.098,NULL
Berklee College of Music,2865,0.3766,NULL
Berkshire Community College,1671,0.0257,NULL
Empire Beauty School-Boston,272,0,NULL
BOJACK ACADEMY OF BEAUTY CULTURE,60,0,NULL
Boston Architectural College,623,0,NULL
Boston College,10120,0.0306,NULL
The Boston Conservatory,302,0.2086,NULL
Boston University,15073,0.1032,NULL
BRADFORD COLLEGE,515,0.0971,NULL
Brandeis University,2964,0.0513,NULL
Bridgewater State University,6609,0.0133,NULL
Bristol Community College,3814,0.0063,NULL
Signature Healthcare Brockton Hospital School of Nursing,253,0,NULL
BROMS ACADEMY OF HOLYOKE COSMETOLOGY BARBER STYLNG,113,0,NULL
Bunker Hill Community College,4227,0.1533,NULL
BURDETT SCHOOL,227,0.0529,NULL
BUTERA SCHOOL OF ART,70,0,NULL
Cambridge College,194,0.0309,NULL
Cape Cod Community College,2328,0.0004,NULL
Catherine Hinds Institute of Esthetics,63,0.0952,NULL
Laboure College,397,0.0025,NULL
Clark University,1963,0.1538,NULL
COMPUTER LEARNING CENTER OF BOSTON,361,0,NULL
COMPUTER PROCESSING INSTITUTE,345,0,NULL
Conway School of Landscape Design,NULL,NULL,NULL
Curry College,1502,0,NULL
Dean College,1127,0.0417,NULL
Diman Regional Technical Institute,53,0,NULL
National Aviation Academy of New England,45,0,NULL
Eastern Nazarene College,1144,0.0253,NULL
Emerson College,3039,0.0967,NULL
Emmanuel College,1358,0.0545,NULL
BLAINE THE BEAUTY CAREER SCHOOL,96,0,NULL
Endicott College,1012,0.084,NULL
Episcopal Divinity School,NULL,NULL,NULL
ESSEX AGRICULTURAL TECHNICAL INSTITUTE,438,0,NULL
Rob Roy Academy-Fall River,59,0,NULL
WORCESTER TECHNICAL INSTITUTE,264,0,NULL
Fisher College,2737,0.0303,NULL
Fitchburg State University,3153,0.0067,NULL
FORSYTH SCHOOL FOR DENTAL HYGIENISTS,109,0.0275,NULL
Framingham State University,3559,0.0242,NULL
FRAMINGHAM UNION SCHOOL NURSING COL METRO MED CTR,51,0,NULL
Benjamin Franklin Institute of Technology,259,0.027,NULL
Gordon College,1224,0.018,NULL
Gordon-Conwell Theological Seminary,NULL,NULL,NULL
Greenfield Community College,1893,0.0032,NULL
Hallmark Institute of Photography,94,0,NULL
Hampshire College,1081,0.037,NULL
Harvard University,3548,0.0612,NULL
Hebrew College,2,0,NULL
Hellenic College-Holy Cross Greek Orthodox School of Theology,64,0.4531,NULL
Henris School of Hair Design,45,0,NULL
College of the Holy Cross,2636,0.0049,NULL
Holyoke Community College,4110,0.0105,NULL
TAD TECHNICAL INSTITUTE-CHELSEA,212,0,NULL
KATHARINE GIBBS SCHOOL,416,0.0577,NULL
Kay Harvey Academy of Hair Design,25,0,NULL
KINYON-CAMPBELL BUSINESS SCHOOL,293,0,NULL
La Baron Hairdressing Academy-Brockton,53,0,NULL
La Baron Hairdressing Academy-New Bedford,33,0,NULL
Lasell College,654,0.0642,NULL
Lawrence Memorial Hospital School of Nursing,197,0.0051,NULL
Lesley University,1315,0.0274,NULL
Longy School of Music of Bard College,19,0.5789,NULL
Lowell Academy Hairstyling Institute,56,0,NULL
University of Massachusetts-Lowell,6867,0.0201,NULL
MANSFIELD BEAUTY ACADEMY,51,0,NULL
Mansfield Beauty Schools-Springfield,51,0,NULL
Mansfield Beauty Schools-Quincy,69,0,NULL
Marian Court College,163,0,NULL
University of Massachusetts-Amherst,18435,0.0223,NULL
University of Massachusetts-Boston,7821,0.0335,NULL
Massachusetts Bay Community College,4415,0.0242,NULL
MCPHS University,1344,0.0558,NULL
Massachusetts College of Art and Design,1359,0.0537,NULL
Massachusetts Institute of Technology,4413,0.0777,NULL
Massachusetts Maritime Academy,730,0.0247,NULL
University of Massachusetts Medical School Worcester,NULL,NULL,NULL
William James College,NULL,NULL,NULL
Massachusetts School of Barbering,40,0,NULL
Massasoit Community College,1871,0.0043,NULL
Merrimack College,2746,0.0186,NULL
MGH Institute of Health Professions,NULL,NULL,NULL
Middlesex Community College,4838,0.0019,NULL
Montserrat College of Art,320,0.075,NULL
Mount Holyoke College,1844,0.1215,NULL
Mount Ida College,1962,0.0326,NULL
Mount Wachusett Community College,2224,0.0054,NULL
Cortiva Institute-Boston,240,0.0208,NULL
School of the Museum of Fine Arts-Boston,994,0.0986,NULL
Everest Institute-Brighton,350,0.0029,NULL
Rob Roy Academy-New Bedford,44,0,NULL
The New England Conservatory of Music,371,0.2911,NULL
NEW ENGLAND BAPTIST HOSPITAL SCHOOL OF NURSING,41,0,NULL
New England College of Optometry,NULL,NULL,NULL
NEW ENGLAND SCHOOL OF ACCOUNTING,50,0,NULL
New England School of Acupuncture,NULL,NULL,NULL
New England Law-Boston,NULL,NULL,NULL
New England School of Photography,NULL,NULL,NULL
Newbury College,4862,0.0434,NULL
Nichols College,1249,0.0088,NULL
Massachusetts College of Liberal Arts,1617,0,NULL
North Bennet Street School,136,0.0368,NULL
North Shore Community College,4143,0,NULL
The New England Institute of Art,259,0,NULL
NORTHEAST INSTITUTE OF INDUSTRIAL TECHNOLOGY,189,0.0529,NULL
Northeastern University,19780,0.0548,NULL
Northern Essex Community College,3765,0.0013,NULL
College of Our Lady of the Elms,959,0.0083,NULL
PEDIGREE CAREER INSTITUTE,59,0,NULL
Pine Manor College,311,0.299,NULL
Pope St John XXIII National Seminary,NULL,NULL,NULL
QUINCY BEAUTY ACADEMY,26,0,NULL
Quincy College,2722,0,NULL
Quinsigamond Community College,3725,0.003,NULL
RETS ELECTRONIC SCHOOL,120,0.0417,NULL
RADCLIFFE COLLEGE,3541,0.061,NULL
Regis College,1003,0.0379,NULL
Roxbury Community College,1856,0,NULL
SAINT ELIZABETHS HOSPITAL SCHOOL OF NURSING,124,0,NULL
Saint John's Seminary,34,0,NULL
Salem State University,6658,0.0155,NULL
Salter College-West Boylston,68,0,NULL
Simmons College,1379,0.0421,NULL
Bard College at Simon's Rock,334,0.009,NULL
Smith College,2649,0.0713,NULL
SAINT HYACINTH COLLEGE AND SEMINARY,26,0,NULL
SOMERVILLE HOSPITAL SCHOOL OF NURSING,75,0.0133,NULL
Southeastern Technical Institute,155,0,NULL
Springfield College,2830,0.0106,NULL
Springfield Technical Community College,3869,0.0047,NULL
ST JOHN SCHOOL OF BUSINESS,NULL,NULL,NULL
University of Massachusetts-Dartmouth,4911,0.0171,NULL
Stonehill College,2453,0.0224,NULL
Suffolk University,2923,0.1451,NULL
Rob Roy Academy-Taunton,52,0.0385,NULL
TRAVEL SCHOOL OF AMERICA,90,0,NULL
Tufts University,4539,0.0738,NULL
Wellesley College,2249,0.0502,NULL
Wentworth Institute of Technology,2859,0.0825,NULL
Western New England University,2738,0.0091,NULL
Westfield State University,3633,0.0008,NULL
WESTON JESUIT SCHOOL OF THEOLOGY,NULL,NULL,NULL
Wheaton College,1406,0.0377,NULL
Wheelock College,682,0.0205,NULL
Williams College,1961,0.0331,NULL
Worcester Polytechnic Institute,2685,0.0507,NULL
Worcester State University,3691,0.0038,NULL
YOUVILLE HOSPITAL SCHOOL OF PRACTICAL NURSING,62,0,NULL
ACADEMY OF HEALTH CAREERS,292,0.0651,NULL
Adrian College,1050,0.0133,NULL
Albion College,1472,0.0054,NULL
Hillsdale Beauty College,34,0,NULL
Northwestern Technological Institute,NULL,NULL,NULL
Alma College,1379,0.0036,NULL
Alpena Community College,1734,0.0017,NULL
ALPENAS HOLLYWOOD SCHOOL OF BEAUTY,30,0,NULL
AMERICAN COLLEGE OF BEAUTY CULTURE,98,0,NULL
Andrews University,1853,0.1409,NULL
Aquinas College,1773,0.0079,NULL
Baker College of Owosso,1557,0,NULL
Baker College,3675,0,NULL
Bay de Noc Community College,1970,0.001,NULL
Bayshire Academy of Beauty Craft Inc,64,0,NULL
BRONSON METHODIST HOSPITAL,93,0.0108,NULL
Calvin College,3951,0.0805,NULL
Calvin Theological Seminary,NULL,NULL,NULL
Carnegie Institute,271,0,NULL
Michigan School of Professional Psychology,NULL,NULL,NULL
Central Michigan University,16003,0.0077,NULL
Mott Community College,7971,0.0018,NULL
Empire Beauty School-Michigan,123,0,NULL
Cleary University,235,0,NULL
Concordia University-Ann Arbor,575,0.0174,NULL
Cranbrook Academy of Art,NULL,NULL,NULL
College for Creative Studies,921,0.0326,NULL
Davenport University,2384,0.0159,NULL
DAVENPORT COLLEGE-KALAMAZOO,1183,0.0068,NULL
DAVENPORT COLLEGE-LANSING,1148,0.0026,NULL
David Pressley School of Cosmetology,102,0.0196,NULL
Delta College,7747,0.0032,NULL
DETROIT BUSINESS INSTITUTE,268,0,NULL
Detroit Business Institute-Downriver,116,0,NULL
DETROIT COLLEGE OF BUSINESS-DEARBORN,3322,0.0021,NULL
DETROIT COLLEGE OF BUSINESS-WARREN,2005,0.002,NULL
DETROIT COLLEGE OF BUSINESS-FLINT,884,0,NULL
Michigan State University-College of Law,NULL,NULL,NULL
MIAT College of Technology,257,0,NULL
University of Detroit Mercy,4098,0.0161,NULL
Dorsey Business Schools-Madison Heights,132,0,NULL
Dorsey Business Schools-Southgate,163,0,NULL
Eastern Michigan University,17634,0.0282,NULL
EDWARD SCHOOL OF COSMETOLOGY INC,69,0,NULL
ELSA COOPER INSTITUTE OF COURT REPORTING,208,0,NULL
FASHION SCHOOL OF BEAUTY,76,0.0132,NULL
FENTON SCHOOL OF HAIR DESIGN,57,0,NULL
Ferris State University,8750,0.0201,NULL
Flint Institute of Barbering Inc,26,0,NULL
Glen Oaks Community College,876,0,NULL
Kettering University,2430,0.0074,NULL
Gogebic Community College,1018,0.0029,NULL
Grace Bible College,140,0.0357,NULL
Cornerstone University,1082,0.0074,NULL
Everest Institute-Grand Rapids,205,0,NULL
Grand Rapids Community College,9162,0.0045,NULL
Grand Valley State University,11313,0.0057,NULL
Great Lakes Christian College,157,0.0191,NULL
Henry Ford College,8456,0.0012,NULL
HENRY FORD HOSPITAL SCHOOL OF RADIOLOGIC TECHN,NULL,NULL,NULL
Hillsdale College,1163,0.0138,NULL
Hope College,2765,0.0203,NULL
HOWELL COLLEGE OF COSMETOLOGY,50,0,NULL
ITT Technical Institute-Wyoming,441,0,NULL
Jackson College,4016,0.0012,NULL
Wright Beauty Academy,53,0,NULL
Kalamazoo College,1272,0.0118,NULL
Kalamazoo Valley Community College,5721,0.0105,NULL
Kellogg Community College,4069,0.0027,NULL
KENDALL COLLEGE OF ART AND DESIGN,516,0.0271,NULL
Kirtland Community College,1066,0,NULL
Michigan College of Beauty-Monroe,45,0,NULL
Lake Michigan College,1957,0.0204,NULL
Lake Superior State University,3264,0.1673,NULL
Lansing Community College,9674,0.0195,NULL
Lawrence Technological University,3310,0.0381,NULL
LEWIS COLLEGE OF BUSINESS,223,0,NULL
M J Murphy Beauty College of Mount Pleasant,61,0,NULL
M J MURPHY BEAUTY COLLEGE OF JACKSON,28,0,NULL
