INSTNM,UGDS,UGDS_NRA,TUITFTE
Louisiana Tech University,7172,0.0425,4472
Loyola University New Orleans,2865,0.0237,15129
McNeese State University,7157,0.04,3006
University of New Orleans,8164,0.0421,5138
Nicholls State University,6126,0.0134,3376
University of Louisiana at Monroe,6249,0.0163,3753
Northwest Louisiana Technical College,1804,0,430
Notre Dame Seminary Graduate School of Theology,NULL,NULL,9761
Northwestern State University of Louisiana,7333,0.0074,3980
University of Holy Cross,960,0,10461
Our Lady of the Lake College,1744,0,6959
Pat Goins Benton Road Beauty School,16,0,182
Celebrity Stylist Beauty School,15,0,861
Pat Goins Ruston Beauty School,23,0,1156
Pineville Beauty School,62,0,3762
Aveda Institute-Covington,116,0,11387
Saint Joseph Seminary College,126,0,13308
Vanguard College of Cosmetology-Slidell,127,0,8377
South Louisiana Beauty College,49,0,4093
Fletcher Technical Community College,1330,0,1248
Remington College-Lafayette Campus,392,0,9416
SOWELA Technical Community College,2231,0,1120
Stevensons Academy of Hair Design,19,0,5191
Southeastern Louisiana University,12864,0.0144,3305
Southern University and A & M College,5543,0,2429
Southern University at New Orleans,2534,0,2410
Southern University at Shreveport,2496,0.0016,806
University of Louisiana at Lafayette,14714,0.0184,3985
Northshore Technical Community College,1394,0,504
Louisiana Delta Community College-Tallulah Campus,289,0,853
Tulane University of Louisiana,7754,0.0275,19271
Xavier University of Louisiana,2681,0.0231,10983
South Central Louisiana Technical College,1150,0,1115
Kaplan University-Maine Campus,1344,0,7573
College of the Atlantic,353,0.1615,31303
Bangor Theological Seminary,3,0,8920
Bates College,1725,0.0591,38058
Beal College,544,0,5275
Bowdoin College,1751,0.0343,29059
Maine College of Health Professions,152,0,10757
Central Maine Medical Center College of Nursing & Health Professions,42,0,4740
Central Maine Community College,2513,0.0024,1361
Colby College,1825,0.0542,26475
Eastern Maine Community College,1810,0.0017,1523
Husson University,2404,0.0096,11555
Kennebec Valley Community College,1833,0,245
The Landing School,68,0.0588,11250
University of Maine at Augusta,4445,0.0018,3999
University of Maine at Farmington,2213,0.0009,6551
University of Maine at Fort Kent,736,0.106,6287
University of Maine at Machias,589,0.0204,4789
University of Maine,8483,0.0176,8501
Maine Maritime Academy,929,0.0108,12432
University of Maine at Presque Isle,1110,0.173,4909
University of New England,2234,0.009,17521
Northern Maine Community College,952,0.0168,555
Empire Beauty School-Maine,322,0,4704
Maine College of Art,318,0,18555
Saint Joseph's College of Maine,1731,0,12161
Spa Tech Institute-Westbrook,158,0,5682
Southern Maine Community College,6305,0.006,2077
University of Southern Maine,6567,0.0059,8136
Thomas College,769,0.0117,10763
Unity College,581,0,14317
Washington County Community College,439,0.0023,798
Aaron's Academy of Beauty,51,0,6936
Aesthetics Institute of Cosmetology,44,0,4989
Allegany College of Maryland,3214,0.0106,2829
Anne Arundel Community College,14940,0.0109,2754
Brightwood College-Towson,560,0,9216
Award Beauty School,198,0,5506
Baltimore Studio of Hair Design,96,0,3883
Baltimore City Community College,6559,0.1244,1653
University of Baltimore,3207,0.0112,11598
Baltimore International College,474,0.0148,16657
Bowie State University,4271,0.0063,5285
Capitol Technology University,337,0.0415,16656
Cecil College,2239,0.0018,3949
College of Southern Maryland,7564,0.0034,3514
Chesapeake College,2585,0.0058,2673
Washington Adventist University,1137,0.1891,11385
Coppin State University,3232,0.0241,1174
Delmarva Beauty Academy,95,0,3671
North American Trade Schools,682,0.0044,6832
Frederick Community College,5569,0.0074,3064
Frostburg State University,4760,0.0044,4988
Garrett College,656,0.0168,2639
Goucher College,1456,0.0179,16602
Kaplan University-Hagerstown Campus,1202,0,9499
Hagerstown Community College,4087,0.0027,4082
Harford Community College,5956,0.0064,2350
Hood College,1422,0.0211,13231
Howard Community College,8720,0.0518,4405
The Colorlab Academy of Hair,57,0,8489
Johns Hopkins University,5801,0.0824,20422
L'Academie de Cuisine,141,0,15811
Lincoln College of Technology-Columbia,1607,0,11888
Loyola University Maryland,3777,0.0056,21609
Maryland Beauty Academy,31,0,1680
University of Maryland-University College,24770,0.0146,12207
University of Maryland  Baltimore,771,0.0337,12751
University of Maryland-Baltimore County,10075,0.0388,7067
University of Maryland-College Park,26194,0.0224,10958
Maryland Institute College of Art,1864,0.0435,22222
University of Maryland Eastern Shore,3883,0.0304,2526
Fortis Institute-Towson,494,0,4539
Montgomery Beauty School,171,0,5288
Montgomery College,19187,0.0696,3549
Morgan State University,6551,0.038,5716
Mount St Mary's University,1604,0.0094,14620
Ner Israel Rabbinical College,380,0,3291
Hair Academy Inc-New Carrollton,532,0,3965
Notre Dame of Maryland University,1251,0.0112,13210
Prince George's Community College,13770,0.0277,3056
Brightwood College-Baltimore,1007,0,10561
Robert Paul Academy of Cosmetology Arts & Sciences,32,0,9879
Maryland Beauty Academy of Essex,98,0,3647
St Mary's Seminary & University,6,0.6667,7762
Salisbury University,7527,0.0053,5223
St Mary's College of Maryland,1943,0.016,10927
Sojourner-Douglass College,1335,0.0232,10845
St John's College,463,0.0734,19844
Brightwood College-Beltsville,766,0,9606
Towson University,17283,0.028,6021
Maryland University of Integrative Health,NULL,NULL,15457
International Beauty School,104,0,4225
Stevenson University,3530,0.0054,12985
Washington Bible College-Capital Bible Seminary,269,0.0297,10879
Washington College,1385,0.0152,21691
Washington Theological Union,NULL,NULL,16824
McDaniel College,1571,0.0038,13101
Wor-Wic Community College,3693,0.0019,1633
New England College of Business and Finance,974,0,5125
American International College,1720,0.0378,8817
Amherst College,1794,0.0909,22093
Andover Newton Theological School,NULL,NULL,17759
Anna Maria College,1081,0.0009,11785
Assabet Valley Regional Technical School,41,0,9006
Assumption College,2160,0.0074,13557
Atlantic Union College,449,0.1403,11641
Babson College,1956,0.2449,28140
Bancroft School of Massage Therapy,86,0,15964
Boston Baptist College,113,0.0265,12408
Bay Path University,1548,0.0045,10945
Bay State College,1214,0.0478,15344
Bay State School of Technology,335,0,14544
Becker College,1754,0.0023,14047
Bentley University,4191,0.11,25100
Berklee College of Music,4275,0.2615,25122
Berkshire Community College,2172,0.0124,3098
Empire Beauty School-Boston,195,0,6981
Boston Architectural College,670,0,16696
Boston Graduate School of Psychoanalysis Inc,NULL,NULL,15751
Boston College,9531,0.0307,28368
The Boston Conservatory,482,0,23397
Boston University,16624,0.094,23674
Brandeis University,3304,0.1159,17161
Bridgewater State University,9179,0.0063,6423
Bristol Community College,7769,0.0019,2182
Signature Healthcare Brockton Hospital School of Nursing,350,0,20699
Bunker Hill Community College,10429,0.0322,2689
Cambridge College,1310,0.0069,10624
Cape Cod Community College,3815,0.005,3227
Catherine Hinds Institute of Esthetics,199,0.005,8447
Laboure College,704,0.0014,22732
Clark University,2252,0.0742,15506
Conway School of Landscape Design,NULL,NULL,29709
Curry College,2578,0.0116,19770
Lincoln Technical Institute-Somerville,939,0,8723
Dean College,1173,0.0699,15548
Diman Regional Technical Institute,78,0,6701
National Aviation Academy of New England,178,0,11940
Eastern Nazarene College,839,0.0548,12666
Emerson College,3450,0.0319,22122
Emmanuel College,2098,0.0105,15153
Endicott College,2236,0.0224,13715
Episcopal Divinity School,NULL,NULL,11485
Rob Roy Academy-Fall River,139,0,6873
Fisher College,1707,0.0685,11280
Fitchburg State University,4026,0.0035,4911
Framingham State University,3528,0.0091,4809
Benjamin Franklin Institute of Technology,540,0,10737
Gordon College,1495,0.0381,18738
Gordon-Conwell Theological Seminary,NULL,NULL,9739
Greenfield Community College,2293,0,4445
Hallmark Institute of Photography,153,0.0523,31650
Hampshire College,1505,0.0465,20761
Harvard University,7255,0.0968,22598
Hebrew College,8,0,55861
Hellenic College-Holy Cross Greek Orthodox School of Theology,79,0.0886,9410
Henris School of Hair Design,49,0,9372
College of the Holy Cross,2862,0.0115,24722
Holyoke Community College,6984,0.0027,2922
Gibbs College-Boston,296,0,6681
Kay Harvey Academy of Hair Design,78,0,10830
La Baron Hairdressing Academy-Brockton,74,0,2662
La Baron Hairdressing Academy-New Bedford,58,0,10470
Lasell College,1613,0.0155,16397
Lawrence Memorial Hospital School of Nursing,288,0.0035,9269
Lesley University,1741,0.0172,16556
Longy School of Music of Bard College,50,0.24,27022
University of Massachusetts-Lowell,10649,0.0057,10131
Mansfield Beauty Schools-Springfield,35,0,6925
Mansfield Beauty Schools-Quincy,78,0.0256,7577
Marian Court College,217,0.0184,10315
University of Massachusetts-Amherst,20791,0.011,9921
University of Massachusetts-Boston,10745,0.0399,10025
Massachusetts Bay Community College,4996,0.0188,3409
MCPHS University,1538,0.0189,21120
Massachusetts College of Art and Design,1825,0.0225,10244
Massachusetts Institute of Technology,4285,0.0929,23190
Massachusetts Maritime Academy,1188,0.0051,7105
University of Massachusetts Medical School Worcester,NULL,NULL,11100
William James College,NULL,NULL,22083
Massachusetts School of Barbering,102,0,4887
Massasoit Community College,6155,0.0044,3820
Merrimack College,2013,0.0089,16387
MGH Institute of Health Professions,98,0,19744
Middlesex Community College,8867,0.0099,3587
Montserrat College of Art,357,0.0084,17056
Mount Holyoke College,2285,0.2127,17074
Mount Ida College,1449,0.038,15613
Mount Wachusett Community College,4363,0.0094,3416
Cortiva Institute-Boston,162,0,16264
School of the Museum of Fine Arts-Boston,502,0.0637,17662
Everest Institute-Brighton,613,0,14983
Rob Roy Academy-New Bedford,22,0,9893
The New England Conservatory of Music,413,0.276,25502
New England College of Optometry,NULL,NULL,33152
New England School of Acupuncture,NULL,NULL,18291
New England Law-Boston,NULL,NULL,28789
New England School of Photography,92,0.0435,20558
Newbury College,1010,0.0287,14500
Nichols College,1267,0.0103,14842
Massachusetts College of Liberal Arts,1677,0.0006,4973
North Bennet Street School,146,0.0685,20037
North Shore Community College,7326,0.0022,2660
The New England Institute of Art,1483,0.0061,20161
Northeastern University,18579,0.0993,20112
Northern Essex Community College,6503,0.006,2319
College of Our Lady of the Elms,1022,0,10873
Pine Manor College,450,0.0178,9811
Pope St John XXIII National Seminary,NULL,NULL,15889
Quincy College,3328,0.1665,4932
Quinsigamond Community College,7533,0.0054,3087
Kaplan Career Institute-Charlestown,677,0,8677
Regis College,1101,0.0109,16679
Roxbury Community College,2447,0.0057,2142
Saint John's Seminary,27,0.2593,9316
Salem State University,7296,0.0304,5613
Salter College-West Boylston,1120,0,5185
Simmons College,1876,0.0299,20332
Bard College at Simon's Rock,371,0.035,21329
Smith College,2588,0.0889,20923
Southeastern Technical Institute,124,0,3106
Springfield College,3695,0.0003,12019
Springfield Technical Community College,6307,0.0094,2551
University of Massachusetts-Dartmouth,7586,0.0033,7951
Stonehill College,2573,0.0039,19524
Suffolk University,5526,0.1203,19362
Rob Roy Academy-Taunton,67,0,10397
Tufts University,5187,0.0632,29273
Wellesley College,2426,0.1014,19239
Wentworth Institute of Technology,3711,0.0385,14931
Western New England University,2709,0.003,18212
Westfield State University,5092,0.0026,6307
Wheaton College,1635,0.0606,22964
Wheelock College,828,0.006,16694
Williams College,1998,0.0716,23168
Worcester Polytechnic Institute,3537,0.0992,25822
Worcester State University,4395,0.0098,5424
Fiser's College of Cosmetology,17,0,4474
Adrian College,1652,0,12096
Albion College,1587,0.0315,14575
Hillsdale Beauty College,48,0,3026
Northwestern Technological Institute,504,0,7877
Alma College,1401,0.0021,11224
Alpena Community College,1788,0.0006,2063
Andrews University,1811,0.1149,13932
Aquinas College,1920,0.0021,12641
Baker College of Owosso,3347,0,7017
Baker College,7056,0,7604
Bay de Noc Community College,2600,0,2316
Bayshire Academy of Beauty Craft Inc,33,0,1996
Calvin College,3839,0.0831,15093
Calvin Theological Seminary,NULL,NULL,7719
Carnegie Institute,334,0,9081
Michigan School of Professional Psychology,NULL,NULL,15309
Central Michigan University,21055,0.0118,8146
Mott Community College,8034,0.0009,3272
Empire Beauty School-Michigan,411,0,5879
Cleary University,607,0.0033,13154
Concordia University-Ann Arbor,430,0.0256,11722
Cranbrook Academy of Art,NULL,NULL,24007
College for Creative Studies,1307,0.0666,20926
Davenport University,9651,0,13192
David Pressley School of Cosmetology,250,0,6285
Delta College,9673,0.0081,2997
Detroit Business Institute-Southfield,109,0,4891
Detroit Business Institute-Downriver,93,0,7543
Michigan State University-College of Law,NULL,NULL,24759
MIAT College of Technology,845,0.0059,8274
University of Detroit Mercy,3000,0.0507,16793
Dorsey Business Schools-Madison Heights,257,0.0156,6738
Dorsey Business Schools-Southgate,297,0,5977
Eastern Michigan University,18096,0.0176,8711
Ferris State University,12651,0.0091,8504
Flint Institute of Barbering Inc,49,0,2574
Glen Oaks Community College,868,0.0058,2221
Kettering University,1789,0.0291,16801
Gogebic Community College,1134,0.0018,1739
Grace Bible College,207,0.0048,10096
Cornerstone University,2091,0.0077,8801
Everest Institute-Grand Rapids,882,0,14180
Grand Rapids Community College,16969,0.0017,2915
Grand Valley State University,20818,0.0096,8458
Great Lakes Christian College,242,0.0124,5104
Henry Ford College,17137,0.0127,1494
Hope College,3139,0.0124,14265
ITT Technical Institute-Wyoming,985,0,17483
Jackson College,7429,0.0017,2199
Wright Beauty Academy,17,0,791
Kalamazoo College,1341,0.0582,17911
Kalamazoo Valley Community College,11180,0.0044,2000
Kellogg Community College,5264,0.0028,1735
Kirtland Community College,1808,0.0022,2581
Michigan College of Beauty-Monroe,205,0,3582
Lake Michigan College,3687,0,2708
Lake Superior State University,2502,0.0815,6074
Lansing Community College,20321,0.0191,1854
Lawrence Technological University,3188,0.0486,16343
M J Murphy Beauty College of Mount Pleasant,100,0,3138
Macomb Community College,14918,0.0087,2421
Madonna University,3019,0.0404,11715
Marygrove College,984,0.001,7126
Rochester College,1012,0.0059,10371
University of Michigan-Ann Arbor,26845,0.0588,16188
Michigan Barber School Inc,236,0,797
Michigan State University,35628,0.0746,12081
Michigan Technological University,5620,0.076,9857
University of Michigan-Dearborn,6760,0.0074,9009
University of Michigan-Flint,6615,0.0183,8140
Mid Michigan Community College,4484,0.0018,2134
Monroe County Community College,2946,0.0027,2100
Montcalm Community College,1851,0.0038,1178
Mr Bela's School of Cosmetology Inc,133,0,244
Baker College of Muskegon,5767,0,7162
Muskegon Community College,4025,0.0017,2293
Everest College-Skokie,1125,0,15189
Everest Institute-Southfield,1317,0,16437
North Central Michigan College,2786,0,1802
Northern Michigan University,8491,0.0074,6433
Paul Mitchell the School-Escanaba,45,0,6148
Northwestern Michigan College,4992,0.004,4208
Northwood University-Michigan,3186,0.0628,12225
Oakland Community College,16865,0.0489,1536
Oakland University,15037,0.0086,8316
Olivet College,1077,0.0009,12096
Port Huron Cosmetology College,78,0,3502
Kuyper College,334,0.0449,11074
Ross Medical Education Center-Lansing,80,0,9934
Ross Medical Education Center-Madison Heights,80,0,9674
Ross Medical Education Center-Flint,95,0,9004
Sacred Heart Major Seminary,169,0.0178,13403
Saginaw Valley State University,8914,0.0275,6556
Schoolcraft College,10522,0.0103,2439
Siena Heights University,2097,0.011,8522
St Clair County Community College,4367,0.0057,3305
Southwestern Michigan College,2874,0.0122,4260
Specs Howard School of Media Arts,992,0,9726
Spring Arbor University,2911,0.01,8974
Michigan Career and Technical Institute,259,0,0
Finlandia University,611,0,13807
Western Michigan University-Thomas M. Cooley Law School,NULL,NULL,19121
Twin City Beauty College,70,0,6908
Virginia Farrell Beauty School-St Clair Shores,45,0,279
Virginia Farrell Beauty School-Westland,68,0,753
Virginia Farrell Beauty School-Ferndale,101,0,474
Walsh College of Accountancy and Business Administration,1051,0.0228,12015
Washtenaw Community College,11911,0.0158,2448
Wayne County Community College District,20793,0.0017,1514
Wayne State University,19797,0.0237,8025
West Shore Community College,1229,0,1326
Western Michigan University,19698,0.0271,8838
Western Theological Seminary,NULL,NULL,4604
Wright Beauty Academy,63,0,1691
Academy College,236,0,10840
Alexandria Technical & Community College,1833,0.0005,3268
American Indian OIC Inc,95,0,1003
Anoka Technical College,2160,0.0005,3393
Anoka-Ramsey Community College,7633,0.0028,3123
Augsburg College,3014,0.0153,15852
Riverland Community College,2993,0.0094,3098
Northwest Technical College,988,0.002,3162
Bemidji State University,4495,0.0289,4424
Bethany Lutheran College,591,0.0152,10165
Bethel University,3288,0.003,15208
Bethel Seminary-St Paul,NULL,NULL,9732
Central Lakes College-Brainerd,3117,0.0029,2255
Carleton College,1991,0.0758,26105
Concordia College at Moorhead,2705,0.0303,14716
Concordia University-Saint Paul,1583,0,10957
Dakota County Technical College,2789,0.0108,4124
Martin Luther College,737,0.0149,9847
Lake Superior College,3815,0.001,3120
Cosmetology Careers Unlimited College of Hair Skin and Nails,52,0,7576
Duluth Business University,377,0,10181
Minnesota State Community and Technical College,5282,0.0013,2824
Globe University-Woodbury,1369,0,13710
Minnesota West Community and Technical College,2485,0.0032,3056
Gustavus Adolphus College,2440,0.0189,18542
Hamline University,1919,0.0334,13911
Hazelden Betty Ford Graduate School of Addiction Studies,0,0,9645
Hennepin Technical College,6317,0.0051,3268
Cosmetology Careers Unlimited College of Hair Skin and Nails,47,0,5602
Hibbing Community College,1455,0.0021,2919
Aveda Institute-Minneapolis,298,0,11562
Inver Hills Community College,5449,0.0055,3438
Itasca Community College,1170,0.0026,2532
The Art Institutes International-Minnesota,1994,0.0005,16995
Luther Seminary,NULL,NULL,4751
Macalester College,2005,0.1127,19056
South Central College,3749,0.0024,3412
Minnesota State University-Mankato,12661,0.0331,4715
Regency Beauty Institute-Blaine,154,0,6654
Mayo Medical School,NULL,NULL,3130
Mayo School of Health Sciences,95,0.0947,10048
Argosy University-Twin Cities,1761,0.0023,14289
Mesabi Range College,1153,0.0069,2421
Metropolitan State University,6276,0.0132,4922
University of Minnesota-Twin Cities,30519,0.0612,9827
University of Minnesota-Crookston,1462,0.0691,4008
Minneapolis Business College,377,0,19153
Minneapolis College of Art and Design,668,0,21407
Minneapolis Community and Technical College,10010,0.0173,2640
Herzing University-Minneapolis,370,0,12999
Minnesota School of Cosmetology-Woodbury Campus,210,0,9769
Crossroads College,148,0.0135,9705
University of Minnesota-Duluth,9659,0.0142,6966
University of Minnesota-Morris,1690,0.0592,4144
Minnesota School of Business-Richfield,1636,0.0018,16039
Model College of Hair Design,130,0,6090
Minnesota State University Moorhead,6579,0.05,4721
North Hennepin Community College,6706,0.0134,3028
National American University-Roseville,524,0,13731
Sanford-Brown College-Mendota Heights,1081,0.0009,13758
Normandale Community College,9372,0.0112,3380
North Central University,1204,0.0042,11222
Northland Community and Technical College,3303,0.0061,2959
Northwest Technical Institute,67,0,15169
University of Northwestern-St Paul,2280,0.0079,13478
Northwestern Health Sciences University,125,0.008,9110
Oak Hills Christian College,136,0,7141
Regency Beauty Institute-Burnsville,166,0,6511
Pine Technical & Community College,770,0.0013,3725
Rainy River Community College,266,0.094,3216
Rochester Community and Technical College,5545,0.0112,3244
College of Saint Benedict,2082,0.0581,16986
St Cloud Technical and Community College,4467,0.0034,3152
Regency Beauty Institute-St Cloud,102,0,11170
Saint Cloud State University,13833,0.0551,4580
Saint Johns University,1932,0.0683,16673
Saint Mary's University of Minnesota,2040,0.023,10285
St Olaf College,3114,0.0276,20763
Crown College,944,0.0021,10981
The College of Saint Scholastica,2814,0.037,12700
University of St Thomas,6093,0.0171,16375
College of Visual Arts,205,0,17440
Empire Beauty School-Bloomington,136,0,8897
St Catherine University,3765,0.0101,14231
Rasmussen College-Minnesota,6569,0.0021,18221
Saint Paul College,5732,0.0026,2415
Southwest Minnesota State University,2598,0.0666,3578
Summit Academy Opportunities Industrialization Center,206,0,77
United Theological Seminary of the Twin Cities,NULL,NULL,6384
Vermilion Community College,567,0,2705
Dunwoody College of Technology,1352,0,12904
Ridgewater College,3948,0.0005,2956
Minnesota State College-Southeast Technical,2352,0.0038,3100
Winona State University,7897,0.022,4694
William Mitchell College of Law,NULL,NULL,21126
Century College,10083,0.0134,3382
Alcorn State University,2980,0.0128,3345
Belhaven University,2443,0,6844
Blue Mountain College,529,0.0038,9133
Chris Beauty College,87,0,4437
Coahoma Community College,2608,0,2375
Antonelli College-Jackson,704,0,14391
Copiah-Lincoln Community College,3701,0,2243
Creations College of Cosmetology,66,0,1035
Delta Beauty College,50,0,1672
Delta State University,2948,0.017,4554
East Central Community College,2641,0.0004,993
East Mississippi Community College,5418,0,1077
Fosters Cosmetology College,26,0,466
Academy of Hair Design-Grenada,36,0,6331
Hinds Community College,12479,0.0001,386
Holmes Community College,6505,0.0002,433
Itawamba Community College,7756,0.0001,3364
Jackson State University,6592,0,4214
Jones County Junior College,5386,0,1122
Meridian Community College,3979,0.0065,1089
Millsaps College,948,0.0253,9772
Mississippi Delta Community College,3229,0,226
University of Mississippi,13983,0.0107,6980
University of Mississippi Medical Center,558,0,6049
Mississippi University for Women,2202,0.0136,3612
Mississippi Valley State University,2161,0,2708
Mississippi College,3098,0.03,10305
Mississippi College of Beauty Culture,84,0,3282
Mississippi Gulf Coast Community College,10011,0,1289
Mississippi State University,15543,0.0165,5477
Northeast Mississippi Community College,3557,0.0008,1206
Northwest Mississippi Community College,8417,0,932
Pearl River Community College,5731,0.0007,841
Rust College,960,0.0635,8163
Southeastern Baptist College,85,0.0235,5540
Southwest Mississippi Community College,1685,0.0006,852
University of Southern Mississippi,12813,0.0052,5451
Magnolia College of Cosmetology,180,0,3801
Tougaloo College,912,0.0022,5982
Wesley Biblical Seminary,NULL,NULL,13706
William Carey University,2284,0.0455,8285
Anthem College-Maryland Heights,382,0.0052,9237
Aquinas Institute of Theology,NULL,NULL,12609
Assemblies of God Theological Seminary,NULL,NULL,9604
Avila University,1162,0.0413,11985
ITT Technical Institute-Earth City,1082,0,17148
Baptist Bible College,460,0.0109,5098
House of Heavilin Beauty College-Blue Springs,135,0,7845
Boonslick Technical Education Center,26,0,11519
Cox College,597,0,16956
Calvary Bible College and Theological Seminary,250,0.012,8727
Cape Girardeau Career and Technology Center,192,0,3140
Central Christian College of the Bible,300,0.01,2587
Central Bible College,723,0,12403
Central Methodist University-College of Liberal Arts and Sciences,1160,0.0241,12600
University of Central Missouri,8603,0.0249,5869
Grand River Technical School,86,0,2286
Chillicothe Beauty Academy Inc,22,0,5783
Cleveland University-Kansas City,114,0,8102
Columbia Area Career Center,48,0,13125
Columbia College,15559,0.0096,6323
Conception Seminary College,101,0,15898
Concordia Seminary,NULL,NULL,11267
Cottey College,303,0.1122,6707
Covenant Theological Seminary,NULL,NULL,6199
Crowder College,4137,0.0046,433
Culver-Stockton College,759,0.0237,9365
Chamberlain College of Nursing–St Louis Campus,7002,0.0066,18691
DeVry University-Missouri,1652,0.0024,15377
Drury University,4508,0.0242,8143
East Central College,3322,0,1320
Eden Theological Seminary,NULL,NULL,13650
Elaine Steven Beauty College,257,0,4752
Pinnacle Career Institute-South Kansas City,1185,0,8477
Evangel University,1766,0.0062,9256
Fontbonne University,1623,0.024,12913
Forest Institute of Professional Psychology,NULL,NULL,17512
Four Rivers Career Center,37,0,25122
Ozarks Technical Community College,12476,0,1661
Hannibal-LaGrange University,929,0.1001,10543
Harris-Stowe State University,1658,0.0012,2416
Hickey College,461,0,11049
House of Heavilin Beauty College-Kansas City,78,0,7143
Independence College of Cosmetology,105,0,6709
Jefferson College,5870,0.0026,1842
Paul Mitchell the School-Missouri Columbia,48,0,9040
Barnes-Jewish College Goldfarb School of Nursing,523,0.0019,16479
Kansas City Art Institute,734,0,16606
Kennett Career and Technology Center,24,0,2493
Kenrick Glennon Seminary,45,0.0222,14476
A T Still University of Health Sciences,NULL,NULL,17748
Lake Career and Technical Center,15,0,2769
CoxHealth School of Radiologic Technology,19,0,1563
Lex La-Ray Technical Center,35,0,721
Lincoln University,2692,0.0234,2897
Lindenwood University,7175,0.1036,10184
State Technical College of Missouri,1118,0,6454
Logan University,94,0.0106,16762
Metropolitan Community College-Kansas City,5080,0,1468
Lutheran School of Nursing,143,0.007,6033
Metropolitan Community College-Maple Woods,4101,0,1275
Maryville University of Saint Louis,2864,0.0119,13630
Merrell University of Beauty Arts and Science,131,0,5928
Metro Business College-Cape Girardeau,165,0,4921
Midwest Institute,256,0,8216
Midwestern Baptist Theological Seminary,294,0.0136,4599
Mineral Area College,3370,0.003,2442
Westwood College-O'Hare Airport,811,0,14025
Missouri Baptist University,1648,0.0225,8862
National Academy of Beauty Arts-Farmington,193,0,7146
Missouri College,1050,0,8465
Missouri Southern State University,5360,0.017,3130
Missouri Tech,142,0.007,16593
Missouri Valley College,1478,0.0954,5363
Missouri Western State University,5451,0.0051,3156
University of Missouri-Columbia,24602,0.0189,8114
University of Missouri-Kansas City,8186,0.0288,8825
Missouri University of Science and Technology,5457,0.0476,8090
University of Missouri-St Louis,9072,0.0319,7287
Moberly Area Community College,4561,0.0055,2321
Hillyard Technical Center,150,0,2908
National Academy of Beauty Arts-St Louis,364,0,7060
Nazarene Theological Seminary,NULL,NULL,6934
Neosho Beauty College,48,0,5614
Nichols Career Center,65,0,6819
Truman State University,5501,0.0487,3864
Northwest Missouri State University,5798,0.0209,5159
Ozark Christian College,650,0.0215,7076
College of the Ozarks,1369,0.0139,2920
Park University,10378,0.0278,6900
Stevens-The Institute of Business & Arts,180,0,7585
Metropolitan Community College-Penn Valley,4214,0,2151
Poplar Bluff Technical Career Center,73,0,878
Ranken Technical College,2103,0,9591
Research College of Nursing,349,0,14792
Rockhurst University,1551,0.0071,12969
Rolla Technical Institute/Center,189,0,3152
Everest College-Springfield,460,0,14247
Saint Louis Community College-Meramec,9177,0.0145,1202
Saint Louis University,7774,0.0936,19267
Salem College of Hairstyling,37,0,3733
Sanford-Brown College-Fenton,1172,0,9183
American College of Hair Design Inc,50,0,2367
Sikeston Career and Technology Center,58,0,6749
Saint Louis Christian College,337,0.0208,3515
St Louis College of Pharmacy,660,0.0091,17629
Saint Louis Community College-Florissant Valley,6915,0.0103,1558
Saint Louis Community College,8129,0.0189,1356
Saint Paul School of Theology,NULL,NULL,6182
Southwest Baptist University,2598,0,7158
Missouri State University-West Plains,1773,0.0006,940
Mercy Hospital Springfield-School of Radiologic Technology,29,0,1909
Saint Luke's College of Health Sciences,127,0,9072
St Louis College of Health Careers-St Louis,359,0.0028,6326
State Fair Community College,4383,0,1626
Stephens College,836,0.0024,10104
Southeast Missouri State University,9174,0.0324,6292
Missouri State University-Springfield,15164,0.0396,5768
Three Rivers Community College,3028,0,22
North Central Missouri College,1345,0.0015,3684
Eldon Career Center,40,0,7594
Truman Medical Center School of Nurse Anesthesia,NULL,NULL,3629
Kansas City University of Medicine and Biosciences,NULL,NULL,40650
Washington University in St Louis,6542,0.0644,25471
Webster University,3596,0.0172,13820
Wentworth Military Academy and College,269,0.0186,12528
Westminster College,1128,0.1374,8232
William Jewell College,1060,0.0236,8471
William Woods University,1111,0.0009,8347
Academy of Cosmetology,39,0,6240
Montana State University-Billings-College of Technology,1445,0.0014,5590
Blackfeet Community College,464,0,146
Butte Academy of Beauty Culture,47,0,4071
Highlands College of Montana Tech,428,0.0023,NULL
Carroll College,1353,0.0037,22341
Dawson Community College,413,0,1752
Chief Dull Knife College,201,0,1954
Montana State University-Billings,3199,0.0016,4965
Flathead Valley Community College,2138,0.0005,3763
Aaniiih Nakoda College,181,0,1271
Fort Peck Community College,370,0,2358
Great Falls College Montana State University,1596,0.0006,2921
University of Great Falls,879,0.0171,11054
Helena College University of Montana,1231,0,2951
Little Big Horn College,365,0,2627
Miles Community College,470,0.0213,3335
Modern Beauty School Inc,44,0,4820
Montana Tech of the University of Montana,1930,0.114,6759
Montana State University,11349,0.024,8315
The University of Montana,13029,0.0162,7248
Montana State University-Northern,1215,0.023,4333
Rocky Mountain College,906,0.0419,10091
Salish Kootenai College,1058,0,1220
The University of Montana-Western,1365,0.0015,4756
La'James International College,47,0,6688
Bellevue University,6651,0.0328,8791
Clarkson College,734,0,9433
Bryan College of Health Sciences,466,0,11828
Central Community College,4902,0,1489
Chadron State College,2072,0.0169,2374
College of Hair Design-Downtown,220,0,7001
Concordia University-Nebraska,1168,0.0077,9013
Creighton University,4141,0.0167,17141
