INSTNM,UGDS,UGDS_NRA,TUITFTE
Wheaton College,2369,0.0148,16817
William Rainey Harper College,11485,0.0075,3853
Ancilla College,552,0.0109,10345
Anderson University,2097,0.0196,11956
Apex Academy of Hair Design Inc,20,0,10750
Ball State University,17403,0.0002,5992
Bethel College-Indiana,1905,0.0236,10984
Butler University,3710,0.0226,16918
Calumet College of Saint Joseph,1088,0.0018,11588
Christian Theological Seminary,NULL,NULL,10766
College of Court Reporting Inc,275,0,9660
Concordia Theological Seminary,NULL,NULL,7677
Tricoci University of Beauty Culture-Highland,74,0,6072
DePauw University,2353,0.0739,13287
Don Roberts School of Hair Design,70,0,9406
Don Roberts Beauty School,33,0,6013
Earlham College,1097,0.1367,19123
University of Evansville,2555,0.0568,12749
Franklin College,1271,0.0039,11893
Good Samaritan Hospital School of Radiologic Technology,19,0,1577
Goshen College,961,0.0427,13259
Grace College and Theological Seminary,1384,0.0065,7592
Hair Fashions By Kaye Beauty College-Noblesville,73,0,11315
Hair Fashions By Kaye Beauty College-Indianapolis,120,0,10353
Hanover College,932,0.0258,10517
J Michael Harrold Beauty Academy,55,0,5785
Holy Cross College,445,0.0494,12764
PJ's College of Cosmetology-Clarksville,154,0,5481
Huntington University,1095,0.0256,10213
Ivy Tech Community College-Northcentral,7357,0.0029,2644
Ivy Tech Community College,17903,0.0006,2130
Ivy Tech Community College-Columbus,4358,0,3061
Ivy Tech Community College-East Central,7678,0,1992
Ivy Tech Community College-Kokomo,4894,0.0002,1825
Ivy Tech Community College-Lafayette,6627,0.0024,2166
Ivy Tech Community College-Northeast,9603,0.0018,1916
Ivy Tech Community College-South Central,4362,0.0005,2029
Ivy Tech Community College-Southwest,5548,0.0009,2182
Ivy Tech Community College-Wabash Valley,5489,0.0007,2487
Ivy Tech Community College-Whitewater,3130,0.0003,2044
Ivy Tech Community College-Northwest,7672,0,2747
Ivy Tech Community College-Southeast,2482,0.0008,2171
Indiana University-Purdue University-Fort Wayne,11483,0.0116,5628
Indiana University-Purdue University-Indianapolis,20926,0.0303,8759
Harrison College-Anderson,223,0,10393
Harrison College-Indianapolis,2422,0,11080
Harrison College-Marion,62,0,11672
Harrison College-Columbus,270,0,11002
Harrison College-Muncie,240,0,11887
Harrison College-Terre Haute,321,0,10321
Harrison College-Lafayette,278,0,10723
University of Indianapolis,3745,0.0531,13737
Indiana Institute of Technology,3456,0.0084,8109
University of Southern Indiana,9590,0.0202,4385
Indiana State University,8405,0.027,4775
Indiana University-Kokomo,2350,0.0017,4708
Indiana University-South Bend,6360,0.0225,5365
Indiana University-Bloomington,32000,0.0589,13632
Indiana University-Northwest,4531,0.0022,4869
Indiana University-Southeast,5716,0.0044,4734
Indiana University-East,2444,0.0016,4672
International Business College-Fort Wayne,656,0,17916
International Business College-Indianapolis,313,0,13902
ITT Technical Institute-Nashville,1041,0,18045
ITT Technical Institute-Fort Wayne,763,0,17265
ITT Technical Institute-Indianapolis,6026,0,13128
J Everett Light Career Center,56,0,7323
Knox Beauty College,56,0,1093
Tricoci University of Beauty Culture-Lafayette,84,0,1739
Brown Mackie College-Merrillville,712,0,10617
Brown Mackie College-Michigan City,417,0,9252
Empire Beauty School-Indianapolis,184,0,6143
Lincoln College of Technology-Indianapolis,2626,0.0011,13470
Manchester University,1187,0.0337,9914
Marian University,1947,0.0021,11546
Indiana Wesleyan University-Marion,10091,0.0006,7005
Martin University,1147,0.0009,7989
Masters of Cosmetology College,141,0,8849
Anabaptist Mennonite Biblical Seminary,NULL,NULL,6858
Merrillville Beauty College,164,0,3210
Brown Mackie College-South Bend,1114,0,9673
Mid-America College of Funeral Service,107,0,11977
West Michigan College of Barbering and Beauty,148,0,1348
University of Notre Dame,8367,0.0255,23123
Oakland City University,1408,0.0014,12167
PJ's College of Cosmetology-Richmond,52,0,7187
Kaplan College-Indianapolis,839,0.0024,2771
Purdue University-Calumet Campus,8366,0.0293,6287
Purdue University-North Central Campus,3814,0.0024,5044
Ravenscroft Beauty College,238,0,3699
Rogers Academy of Hair Design,83,0,5363
Rose-Hulman Institute of Technology,1841,0.0304,20561
Rudae's School of Beauty Culture-Kokomo,61,0,6845
University of Saint Francis-Fort Wayne,1782,0.0017,14189
Saint Josephs College,998,0.007,6762
Saint Mary-of-the-Woods College,1435,0.0056,10974
Saint Mary's College,1640,0.0061,16407
Brightwood College-Hammond,637,0,709
Kaplan College-Merrillville,370,0,1155
Saint Meinrad School of Theology,NULL,NULL,15567
Saint Elizabeth School of Nursing,234,0,5258
Taylor University,1938,0.0263,15780
Trine University,1535,0.0254,12208
Valparaiso University,2823,0.0326,15514
Vincennes Beauty College,48,0,5888
Vincennes University,9109,0.0056,3035
Wabash College,874,0.0492,12469
Allen College,314,0.0032,12970
AIB College of Business,936,0.0021,8180
Briar Cliff University,1018,0.002,10603
Buena Vista University,2364,0.0157,9300
Capri College-Dubuque,170,0,8090
Capri College-Cedar Rapids,208,0.0048,8782
American College of Hairstyling-Cedar Rapids,14,0,13358
Central College,1529,0.0078,12911
Clarke University,938,0.0149,12659
Coe College,1266,0.0371,11186
Cornell College,1121,0.0437,10042
Iowa School of Beauty-Marshalltown,28,0,7056
Des Moines Area Community College,15741,0.0102,2091
Divine Word College,69,0.6522,13360
Dordt College,1288,0.1452,13013
Drake University,3481,0.0658,12483
University of Dubuque,1431,0.0077,11323
Ellsworth Community College,964,0,3339
Emmaus Bible College,245,0,9278
Eastern Iowa Community College District,7055,0.0067,2464
Faith Baptist Bible College and Theological Seminary,342,0.0146,8320
Faust Institute of Cosmetology-Storm Lake,24,0,5735
Graceland University-Lamoni,1331,0.0887,6922
Grand View University,1921,0.0125,11549
Grinnell College,1630,0.108,14325
Kaplan University-Mason City Campus,453,0,587
Kaplan University-Cedar Rapids Campus,851,0.0012,292
Hamilton Technical College,233,0,4914
Hawkeye Community College,4974,0.006,1612
American Hair Academy,48,0,1424
Indian Hills Community College,3456,0.0095,2996
Iowa Central Community College,3310,0.0193,3430
Iowa Lakes Community College,2281,0.0079,2509
UnityPoint Health-Des Moines School of Radiologic Technology,23,0,2455
American College of Hairstyling-Des Moines,31,0,9921
Iowa School of Beauty-Des Moines,141,0,5541
Iowa State University,21959,0.0537,7554
Iowa Wesleyan University,856,0.0689,9897
Iowa Western Community College,4535,0.0221,3411
University of Iowa,19899,0.0368,9372
Kirkwood Community College,17501,0.0093,2107
La James International College-Cedar Falls,97,0,6314
La James International College-Johnston,197,0,4971
La James College of Hairstyling and Cosmetology,130,0,14033
La James International College-Ft Dodge,128,0,4843
Loras College,1498,0.0334,15295
Luther College,2450,0.0518,15829
Maharishi University of Management,271,0.1734,8681
Marshalltown Community College,1513,0.0066,3341
Mercy College of Health Sciences,783,0,13643
Morningside College,1202,0.0058,7954
Mount Mercy University,1467,0.0191,12970
Ashford University,42668,0.001,4403
North Iowa Area Community College,3600,0.0078,2695
University of Northern Iowa,11061,0.0201,4959
Northwestern College,1167,0.0274,11906
Northeast Iowa Community College,3568,0.0031,2427
Northwest Iowa Community College,850,0,3638
Des Moines University-Osteopathic Medical Center,NULL,NULL,25552
Iowa School of Beauty-Ottumwa,66,0,5423
Palmer College of Chiropractic,45,0,9334
PCI Academy-Ames,159,0,7287
Saint Ambrose University,2821,0.0025,12938
St Luke's College,179,0,12915
La James International College-Davenport,76,0,4219
La James International College-Iowa City,113,0,4877
Simpson College,1912,0.0073,11221
Southeastern Community College,2818,0.0046,2285
Southwestern Community College,1145,0.0061,2535
Capri College-Davenport,205,0,8386
Iowa School of Beauty-Sioux City,46,0,6168
E Q School of Hair Design,62,0,4851
Upper Iowa University,5110,0.009,6565
Waldorf College,507,0.0394,9559
Wartburg College,1755,0.0507,12835
Wartburg Theological Seminary,NULL,NULL,5312
College of Hair Design,50,0,4988
Western Iowa Tech Community College,2417,0,2276
William Penn University,1679,0.0036,6686
Academy of Hair Design Inc,59,0,4849
Allen County Community College,3124,0.0064,1593
AIB International,42,0,23352
Baker University,1940,0.0031,7742
Barton County Community College,3051,0,2303
Benedictine College,1438,0.0139,9281
Bethany College,578,0.0433,6830
Bethel College-North Newton,437,0.0343,11166
Brown Mackie College-Kansas City,515,0,9318
Brown Mackie College-Salina,466,0,11002
Bryan University,183,0,6673
Butler Community College,6628,0.0341,2250
Cutting Edge Hairstyling Academy,140,0,4307
Central Baptist Theological Seminary,11,0,6846
Central Christian College of Kansas,328,0.0213,7133
Cloud County Community College,971,0.0288,1642
Coffeyville Community College,1474,0.0136,2959
Colby Community College,628,0.0366,2184
B Street Design-School International Hair Styling,99,0,4757
Cowley County Community College,2811,0.0014,1377
Marinello Schools of Beauty-Manhattan,47,0,499
Dodge City Community College,1019,0,915
Donnelly College,660,0.0712,3961
Emporia State University,4063,0.0682,4665
Flint Hills Technical College,430,0,2692
Fort Hays State University,9399,0.3537,4522
Barclay College,191,0.0157,13988
Friends University,2051,0,11269
Fort Scott Community College,1189,0.0042,2407
Garden City Community College,1466,0.0089,573
Haskell Indian Nations University,1048,0,0
Hays Academy of Hair Design,42,0,3596
Hesston College,439,0.0888,11905
Highland Community College,2804,0.0007,1510
Hutchinson Community College,4074,0.0047,1314
Independence Community College,783,0.0038,1047
Johnson County Community College,12602,0.0332,2682
Concorde Career College-Kansas City,821,0,10713
Kansas City Kansas Community College,6145,0.0233,2532
University of Kansas,20750,0.0431,8895
Newman University,1133,0.0468,9127
Old Town Barber College-Wichita,34,0,1606
Kansas State University,18230,0.0454,7223
Kansas Wesleyan University,744,0.0282,10384
Washburn Institute of Technology,676,0,3894
La Baron Hairdressing Academy-Overland Park,79,0,4996
Labette Community College,1318,0.0425,1563
Manhattan Area Technical College,488,0,1867
Manhattan Christian College,326,0.0031,8538
McPherson College,573,0.0122,8616
MidAmerica Nazarene University,1328,0.0045,9744
Neosho County Community College,1126,0.0151,1773
North Central Kansas Technical College,558,0,2255
Northwest Kansas Technical College,278,0,1866
Ottawa University-Ottawa,520,0.0019,32889
Ottawa University-Kansas City,234,0.0043,3643
Pittsburg State University,5793,0.0413,3926
Pratt Community College,823,0.0279,1775
University of Saint Mary,684,0.0029,9911
Salina Area Technical College,245,0,3673
Seward County Community College and Area Technical School,1027,0.0088,1589
Sidneys Hair Dressing College,66,0,9909
Southwestern College,1471,0.0136,9543
Sterling College,672,0.0104,15026
Tabor College,617,0.0097,9145
Washburn University,5448,0.016,5672
Wichita Area Technical College,1059,0,2617
Wichita State University,10930,0.0555,5017
Wichita Technical Institute,1463,0,6752
Alice Lloyd College,576,0.0017,5631
Asbury University,1379,0.0116,13287
Asbury Theological Seminary,NULL,NULL,5413
Ashland Community and Technical College,2816,0.0004,2009
Barrett and Company School of Hair Design,90,0,1771
Bellarmine University,2139,0.0131,13104
Berea College,1496,0.0749,1468
PJ's College of Cosmetology-Bowling Green,598,0.0033,4549
Southcentral Kentucky Community and Technical College,2323,0.0004,1955
Brescia University,571,0.0333,8549
Campbellsville University,1888,0.0609,8092
Bluegrass Community and Technical College,11437,0.0042,2287
Centre College,1214,0.0189,24667
Clear Creek Baptist Bible College,165,0,2848
Paul Mitchell the School-Lexington,83,0,5510
Collins School of Cosmetology,22,0,2916
Galen College of Nursing-Louisville,1087,0,9580
University of the Cumberlands,1458,0.0254,7559
Eastern Kentucky University,13551,0.0056,4651
Elizabethtown Community and Technical College,5771,0.0002,1617
Ezell's Cosmetology School,46,0,3996
Frontier Nursing University,NULL,NULL,15649
Georgetown College,1297,0.01,10808
PJ's College of Cosmetology-Glasgow,75,0,4272
Hazard Community and Technical College,2469,0,931
Paul Mitchell the School-Louisville,142,0,3186
Henderson Community College,1483,0,1761
Hopkinsville Community College,3376,0.0003,1737
Daymar College-Paducah Main,289,0,9914
Jefferson Community and Technical College,12144,0.0043,2536
Jenny Lea Academy of Cosmetology,26,0,4903
Summit Salon Academy-Lexington,118,0,4819
American National University-Lexington,3691,0,5336
Kentucky Mountain Bible College,74,0.0541,6004
Kentucky State University,2326,0.0082,6190
Kentucky Wesleyan College,862,0.0116,4479
University of Kentucky,18806,0.0125,8457
Kentucky Christian University,537,0.0428,8544
Lexington Theological Seminary,NULL,NULL,1486
Lindsey Wilson College,1938,0.0428,7795
Sullivan College of Technology and Design,615,0,13691
University of Louisville,14591,0.0105,8670
Louisville Presbyterian Theological Seminary,NULL,NULL,1515
Madisonville Community College,2890,0,1827
Maysville Community and Technical College,2698,0,1681
Mid-Continent University,1822,0.0214,8463
Midway University,1297,0.0008,10253
Morehead State University,6713,0.0042,4469
Mr Jim's College of Cosmetology,34,0,2146
Murray State University,7571,0.0207,5607
Gateway Community and Technical College,3460,0.0003,2296
Northern Kentucky University,12465,0.0112,7282
Nutek Academy of Beauty Inc,26,0,2733
Daymar College-Owensboro,366,0,9915
West Kentucky Community and Technical College,3991,0.0003,1911
Pat Wilson's Beauty College,94,0,4089
University of Pikeville,673,0.0045,15243
Big Sandy Community and Technical College,3005,0,1571
Brown Mackie College-Louisville,1536,0,8483
Empire Beauty School-Chenoweth,142,0,3152
Saint Catharine College,651,0,10366
Empire Beauty School-Elizabethtown,170,0,3261
Empire Beauty School-Dixie,131,0,2862
Empire Beauty School-Florence,136,0,4500
Brown Mackie College-Northern Kentucky,672,0,9835
Somerset Community College,5929,0.0003,1729
Southeast Kentucky Community and Technical College,2564,0,1335
Spalding University,1172,0.0026,14336
Spencerian College-Louisville,1276,0.0047,9146
Sullivan University,4817,0.0008,25275
Thomas More College,1413,0.0021,16988
Transylvania University,1088,0.0055,12338
Trend Setters' Academy of Beauty Culture-Louisville,121,0.2149,10740
Union College,811,0.0308,8977
Western Kentucky University,16436,0.0158,5825
Central Louisiana Technical Community College,388,0,775
American School of Business,99,0,3820
Louisiana Technical College-Ascension Campus,267,0,639
Louisiana Technical College-Ward H. Nash-Avoyelles Campus,318,0,450
Ayers Career College,362,0,2075
Louisiana Technical College-Bastrop Campus,189,0,733
Baton Rouge General Medical Center-School of Nursing,72,0,6901
Baton Rouge General Medical Center-School of Radiologic Technology,30,0,1375
Baton Rouge School of Computers,56,0.0714,8568
Capital Area Technical College,844,0,496
Bossier Parish Community College,4596,0.0022,1962
Cameron College,173,0,5618
Centenary College of Louisiana,879,0.0148,9290
Cloyd's Beauty School 1 Inc,44,0,2811
Louisiana Technical College-Shelby Jackson Campus,143,0,397
Crescent City Bartending School,317,0,2497
D'Jay's School of Beauty Arts and Sciences,68,0,7404
Delgado Community College,15414,0.009,1558
Delta School of Business and Technology,345,0,6827
Louisiana Technical College-Delta-Ouachita Campus,532,0,562
Demmons School of Beauty,46,0,4790
Denham Springs Beauty School,78,0,3767
Dillard University,1011,0.0089,14477
Nunez Community College,1179,0,906
Louisiana Technical College-Evangeline Campus,210,0,713
Northshore Technical College-Florida Parishes Branch Campus,217,0,429
Louisiana Technical College-Folkes Campus,549,0,165
Grambling State University,4534,0.0951,3326
Louisiana Technical College-Gulf Area Campus,326,0,707
Guy's Shreveport Academy of Cosmetology Inc,52,0.0192,7536
Northshore Technical College-Hammond Area Branch Campus,345,0,475
Louisiana Technical College-Huey P Long Campus,199,0,783
ITI Technical College,141,0,13645
Louisiana Technical College-Morgan Smith Campus,125,0,562
Louisiana Technical College-Jefferson Campus,267,0,282
Louisiana Technical College-West Jefferson Campus,154,0,317
John Jay Beauty College,33,0,32084
John Jay Beauty College,120,0,2575
Louisiana State University Health Sciences Center-New Orleans,830,0.0145,6658
Louisiana State University-Alexandria,2293,0.0044,3201
Louisiana State University and Agricultural & Mechanical College,22625,0.0174,5991
Louisiana State University-Eunice,2839,0.0014,2200
Louisiana State University-Shreveport,3265,0.0175,2871
Louisiana Technical College-Lafayette Campus,1034,0,519
Aveda Institute-Baton Rouge,103,0,11778
Aveda Institute-Lafayette,93,0,12593
Louisiana Academy of Beauty,51,0,4225
Louisiana College,990,0.0061,6155
Opelousas School of Cosmetology,28,0,630
Louisiana Tech University,7101,0.0352,4204
Loyola University New Orleans,2726,0.0268,15060
Louisiana Technical College-Mansfield Campus,135,0,391
McNeese State University,7017,0.0371,2918
Northwest Louisiana Technical College-Natchitoches Campus,257,0,1452
University of New Orleans,8515,0.0446,4979
Nicholls State University,6124,0.0155,2979
Louisiana Technical College-North Central Campus,116,0,671
University of Louisiana at Monroe,6987,0.0143,3562
Louisiana Technical College-Northeast LA Branch Campus,206,0,707
Northwest Louisiana Technical College,643,0,537
Notre Dame Seminary Graduate School of Theology,NULL,NULL,9555
Northwestern State University of Louisiana,7443,0.0066,3735
Louisiana Technical College-Oakdale Campus,202,0,351
University of Holy Cross,971,0,10183
Our Lady of the Lake College,1722,0,7624
Pat Goins Benton Road Beauty School,13,0,202
Celebrity Stylist Beauty School,7,0,782
Pat Goins Ruston Beauty School,18,0,561
Pineville Beauty School,50,0,1669
Louisiana Technical College-Jumonville Memorial,139,0,634
South Central Louisiana Technical College-River Parishes Campus,690,0,384
Aveda Institute-Covington,99,0,18956
Ronnie & Dormans School of Hair Design,13,0,4859
Louisiana Technical College-Ruston Campus,159,0,998
Louisiana Technical College-Sabine Valley Campus,173,0,700
Saint Joseph Seminary College,121,0,11232
Louisiana Technical College-Shreveport-Bossier Campus,919,0,552
Vanguard College of Cosmetology-Slidell,145,0,7012
South Louisiana Beauty College,48,0,3118
Fletcher Technical Community College,1093,0.0009,1226
Remington College-Lafayette Campus,434,0,10558
Louisiana Technical College-Acadian Campus,203,0,815
SOWELA Technical Community College,2058,0,1179
Stevensons Academy of Hair Design,124,0,5138
Southeastern Louisiana University,13064,0.0177,3175
Southern University and A & M College,6276,0,2965
Southern University at New Orleans,2519,0,2471
Southern University at Shreveport,3014,0.0007,1263
University of Louisiana at Lafayette,14347,0.0156,3429
Northshore Technical Community College,557,0,406
Louisiana Technical College-T H Harris Campus,553,0,780
Louisiana Technical College-Tallulah Campus,258,0,665
Louisiana Technical College-Teche Area Campus,420,0,584
South Central Louisiana Technical College-Lafourche Campus,200,0,568
Tulane University of Louisiana,7160,0.0325,20617
Louisiana Technical College-Charles B Coreil Campus,182,0,375
Louisiana Technical College-Lamar Salter Campus,247,0,619
Louisiana Technical College-Westside Campus,96,0,1192
Xavier University of Louisiana,2644,0.0227,10608
South Central Louisiana Technical College,368,0,687
Kaplan University-Maine Campus,1541,0.0006,404
College of the Atlantic,321,0.1495,29070
Bangor Theological Seminary,4,0,9311
Bates College,1738,0.0564,37204
Beal College,493,0,5536
Bowdoin College,1772,0.0344,27856
Maine College of Health Professions,126,0,17772
Central Maine Medical Center School of Radiologic Technology,25,0,3846
Central Maine Community College,2237,0,2424
Colby College,1838,0.0533,26041
Eastern Maine Community College,1728,0,2133
Husson University,2375,0.0122,11023
Kennebec Valley Community College,1654,0,1009
The Landing School,85,0.0235,11388
University of Maine at Augusta,4346,0.0014,4342
University of Maine at Farmington,2169,0,6653
University of Maine at Fort Kent,744,0.168,5485
University of Maine at Machias,574,0.0279,4782
University of Maine,8761,0.0161,8298
Maine Maritime Academy,922,0.0141,13300
University of Maine at Presque Isle,1130,0.2168,4983
Mercy Hospital School of Radiologic Technology,19,0,2197
University of New England,2149,0.0116,17592
Northern Maine Community College,943,0.0244,1643
Empire Beauty School-Maine,268,0,4845
Maine College of Art,304,0,18831
Saint Joseph's College of Maine,1837,0,8895
Spa Tech Institute-Westbrook,163,0,4150
Southern Maine Community College,5667,0.0071,2808
University of Southern Maine,6548,0.0049,7935
Thomas College,740,0,10372
Unity College,558,0,14003
Washington County Community College,374,0,1463
Aaron's Academy of Beauty,61,0,7856
Aesthetics Institute of Cosmetology,34,0,3071
Allegany College of Maryland,3126,0.0003,3021
Anne Arundel Community College,13997,0.0096,2870
Brightwood College-Towson,485,0.0021,924
Award Beauty School,154,0,4496
Baltimore Studio of Hair Design,100,0,3484
Baltimore City Community College,6442,0.0765,1922
University of Baltimore,2967,0.0108,11283
Baltimore International College,477,0.0063,15614
Bowie State University,4244,0.0078,4682
Capitol Technology University,335,0.0269,16629
Cecil College,2270,0.0053,3557
College of Southern Maryland,7346,0.0016,3673
Chesapeake College,2417,0.0021,2967
Washington Adventist University,981,0,11345
Coppin State University,3227,0.0409,1587
Delmarva Beauty Academy,69,0,10151
North American Trade Schools,529,0.0038,5583
Frederick Community College,5517,0.0024,3661
Frostburg State University,4634,0.0043,5382
Garrett College,684,0.0161,2793
Goucher College,1464,0.0089,16509
Kaplan University-Hagerstown Campus,1112,0.0036,820
Hagerstown Community College,3701,0,4315
Harford Community College,5573,0.0077,3191
Hood College,1363,0.0227,12918
Howard Community College,8036,0.05,4682
The Colorlab Academy of Hair,15,0,6655
Johns Hopkins University,5801,0.076,19758
L'Academie de Cuisine,113,0,24741
Lincoln College of Technology-Columbia,1620,0,9870
Loyola University Maryland,3735,0.0046,20888
Maryland Beauty Academy,38,0,3249
University of Maryland-University College,23168,0.0184,11727
University of Maryland  Baltimore,840,0.0524,12053
University of Maryland-Baltimore County,9815,0.039,7321
University of Maryland-College Park,25898,0.0212,10595
Maryland Institute College of Art,1859,0.0371,21820
University of Maryland Eastern Shore,3828,0.0253,3392
Fortis Institute-Towson,213,0,4545
Montgomery Beauty School,114,0,7037
Montgomery College,19666,0.0773,4086
Morgan State University,6171,0.0353,6096
Mount St Mary's University,1609,0.0099,14137
Ner Israel Rabbinical College,361,0.1108,2204
Hair Academy Inc-New Carrollton,205,0,6174
Notre Dame of Maryland University,1195,0.0209,12164
Prince George's Community College,12687,0.0334,3647
Brightwood College-Baltimore,1049,0,1223
Robert Paul Academy of Cosmetology Arts & Sciences,40,0,9710
Maryland Beauty Academy of Essex,97,0,3297
St. Mary's Seminary & University,5,0,6425
Salisbury University,7285,0.0056,5516
St Mary's College of Maryland,1978,0.0162,10736
Sojourner-Douglass College,1210,0.0248,10158
St John's College,463,0.0432,21833
Brightwood College-Beltsville,744,0.0538,1124
Towson University,16798,0.0305,6109
Maryland University of Integrative Health,NULL,NULL,15942
International Beauty School,92,0,1271
Stevenson University,3133,0.0038,12424
Washington Bible College-Capital Bible Seminary,301,0.0133,8633
Washington College,1268,0.0197,21757
Washington Theological Union,NULL,NULL,13863
McDaniel College,1649,0.0042,12573
Wor-Wic Community College,3628,0,2624
New England College of Business and Finance,676,0,9536
American International College,1750,0.0349,11205
Amherst College,1744,0.0814,22948
Andover Newton Theological School,NULL,NULL,13129
Anna Maria College,1167,0.0026,13076
Assumption College,2235,0.0058,14543
Atlantic Union College,436,0,9494
Babson College,1898,0.2239,28106
Bancroft School of Massage Therapy,82,0,18241
Boston Baptist College,122,0.0164,11396
Bay Path University,1477,0.0047,11001
Bay State College,753,0.0027,20341
Bay State School of Technology,333,0,18164
Becker College,1733,0,14165
Bentley University,4190,0.074,23317
Berklee College of Music,4145,0.2425,26981
Berkshire Community College,2060,0.0136,3059
Empire Beauty School-Boston,205,0,6202
Boston Architectural College,635,0,14693
Boston Graduate School of Psychoanalysis Inc,NULL,NULL,16525
Boston College,9635,0.028,25735
The Boston Conservatory,489,0,23413
Boston University,16295,0.0851,23538
Brandeis University,3279,0.0967,16203
Bridgewater State University,8725,0.0068,6274
Bristol Community College,7180,0.0017,2816
Signature Healthcare Brockton Hospital School of Nursing,320,0,17605
Bunker Hill Community College,8866,0.0661,3157
Butera School of Art,23,0,23075
Cambridge College,1100,0.0136,11115
Cape Cod Community College,3799,0.0047,2949
Catherine Hinds Institute of Esthetics,174,0.0057,10898
Laboure College,667,0.0015,20666
Clark University,2243,0.0802,15820
Conway School of Landscape Design,NULL,NULL,29012
Curry College,2703,0.0081,18922
Lincoln Technical Institute-Somerville,859,0,4065
Dean College,996,0.0853,14942
Diman Regional Technical Institute,83,0,6885
National Aviation Academy of New England,178,0.0056,12844
Eastern Nazarene College,838,0,13624
Emerson College,3460,0.0283,22317
Emmanuel College,1997,0.0145,14927
Empire Beauty School-Waltham,76,0,6218
Endicott College,2151,0.0181,13890
Episcopal Divinity School,NULL,NULL,5498
Rob Roy Academy-Fall River,148,0,7298
Fisher College,1557,0.0006,17014
Fitchburg State University,3987,0.0028,4719
Framingham State University,3485,0.006,4497
Benjamin Franklin Institute of Technology,579,0,11906
Gordon College,1530,0.0412,17682
Gordon-Conwell Theological Seminary,NULL,NULL,7779
Greenfield Community College,2203,0,4350
Hallmark Institute of Photography,164,0.0427,32973
Hampshire College,1438,0.0403,22030
Harvard University,7181,0.1015,21438
Hebrew College,6,0,63120
Hellenic College-Holy Cross Greek Orthodox School of Theology,84,0.119,7775
Henris School of Hair Design,49,0,7729
College of the Holy Cross,2897,0.0124,23772
Holyoke Community College,6957,0.0052,2849
Gibbs College-Boston,158,0,21162
Kay Harvey Academy of Hair Design,108,0,7968
La Baron Hairdressing Academy-Brockton,104,0,2256
La Baron Hairdressing Academy-New Bedford,60,0,11414
Lasell College,1520,0.0164,15855
Lawrence Memorial Hospital School of Nursing,357,0.0028,11233
Lesley University,1706,0.0152,15875
Longy School of Music of Bard College,47,0.1277,30535
Lowell Academy Hairstyling Institute,67,0,5957
University of Massachusetts-Lowell,9615,0.0067,9351
Mansfield Beauty Schools-Springfield,39,0,6316
Mansfield Beauty Schools-Quincy,77,0,7270
Marian Court College,201,0.005,10422
University of Massachusetts-Amherst,20287,0.0099,8945
University of Massachusetts-Boston,10130,0.035,9764
Massachusetts Bay Community College,4985,0.0249,4165
MCPHS University,1404,0.0085,24324
Massachusetts College of Art and Design,1772,0.0203,9906
Massachusetts Institute of Technology,4218,0.0913,21369
Massachusetts Maritime Academy,1177,0.0034,6823
University of Massachusetts Medical School Worcester,NULL,NULL,6998
William James College,NULL,NULL,18100
Massachusetts School of Barbering,81,0,5929
Massasoit Community College,5914,0.0042,3224
Merrimack College,1984,0.0207,16650
MGH Institute of Health Professions,86,0,19529
Middlesex Community College,8630,0.0102,3393
Montserrat College of Art,339,0.0147,18754
Mount Holyoke College,2247,0.1954,18019
Mount Ida College,1476,0,16217
Mount Wachusett Community College,4151,0.0231,3588
Cortiva Institute-Boston,264,0,5017
School of the Museum of Fine Arts-Boston,564,0.0816,18520
Everest Institute-Brighton,700,0,8947
Rob Roy Academy-New Bedford,23,0,10172
The New England Conservatory of Music,407,0.2432,25819
New England College of Optometry,NULL,NULL,31810
New England School of Acupuncture,NULL,NULL,10614
New England Law-Boston,NULL,NULL,31395
New England School of Photography,119,0,18469
Newbury College,986,0.0345,13622
Nichols College,1319,0.0076,13532
Massachusetts College of Liberal Arts,1625,0.0006,5107
North Bennet Street School,144,0,19061
North Shore Community College,7088,0.0028,2747
The New England Institute of Art,1615,0.013,19711
Northeastern University,18265,0.0737,20139
Northern Essex Community College,6582,0.0064,1623
College of Our Lady of the Elms,1008,0,11201
Pine Manor College,452,0.0686,9731
Pope St John XXIII National Seminary,NULL,NULL,21500
Quincy College,2992,0.1942,6043
Quinsigamond Community College,7160,0.0049,3191
Kaplan Career Institute,619,0,2096
Regis College,972,0.0082,17171
Roxbury Community College,2447,0.0098,2171
Saint John's Seminary,29,0.2069,10930
Salem State University,7086,0.0302,5477
Salter College-West Boylston,1279,0,6843
Simmons College,1930,0.0326,17596
Bard College at Simon's Rock,423,0.0402,21052
Smith College,2614,0.0784,20808
Southeastern Technical Institute,119,0,9294
Springfield College,3539,0.0006,11634
Springfield Technical Community College,5728,0.0072,2803
University of Massachusetts-Dartmouth,7775,0.0031,7044
Stonehill College,2448,0.0041,19974
Suffolk University,5532,0.1029,28756
Rob Roy Academy-Taunton,73,0,7428
Tufts University,5146,0.0589,29532
Wellesley College,2193,0.0944,18618
Wentworth Institute of Technology,3781,0.0307,17259
Western New England University,2716,0.0011,17626
Westfield State University,4925,0.0032,6029
Wheaton College,1632,0.0466,24431
Wheelock College,746,0.008,16252
Williams College,2033,0.0703,22542
Worcester Polytechnic Institute,3391,0.0908,26098
Worcester State University,4211,0.0083,5251
Fiser's College of Cosmetology,8,0,4401
