INSTNM,UGDS,UGDS_NRA,TUITFTE
Benedictine University,3739,0.0187,11908
Illinois College of Optometry,NULL,NULL,36024
University of Illinois at Urbana-Champaign,31663,0.1462,13770
Illinois Wesleyan University,2000,0.049,19780
Illinois Central College,7882,0.0001,3131
Illinois College,981,0.0296,10968
Olney Central College,899,0,888
Illinois Institute of Technology,2855,0.2452,19094
Argosy University-Chicago,293,0,18389
Illinois State University,17667,0.0046,10026
Illinois Valley Community College,2981,0,1721
Institute for Clinical Social Work,NULL,NULL,22290
Sanford-Brown College-Chicago,345,0,20909
John A Logan College,3857,0,1366
The John Marshall Law School,NULL,NULL,26502
John Wood Community College,1638,0.0085,3345
Joliet Junior College,13014,0.0002,2361
Judson University,1020,0.0382,12104
Kankakee Community College,3115,0.001,2051
Kaskaskia College,3091,0.0016,1488
Kendall College,1579,0.1045,12687
Kishwaukee College,3627,0.0003,1892
Knox College,1402,0.1155,17592
Educators of Beauty College of Cosmetology-La Salle,33,0,16156
College of Lake County,11978,0,2201
Lake Forest College,1577,0.1015,15780
Lake Forest Graduate School of Management,NULL,NULL,22499
Lake Land College,4118,0,1311
Lakeview College of Nursing,284,0,16606
Lewis and Clark Community College,4678,0.0019,3130
Lewis University,4489,0.0082,15275
Lexington College,55,0.0182,17480
Lincoln Christian University,613,0.0016,13726
Lincoln College,1163,0.0052,9803
Lincoln Land Community College,5751,0.0003,3346
Lincoln College of Technology-Melrose Park,617,0,13880
Loyola University Chicago,9931,0.03,22327
Lutheran School of Theology at Chicago,NULL,NULL,7642
Trinity College of Nursing & Health Sciences,191,0,17149
CET-Chicago,209,0,3881
Steven Papageorge Hair Academy,62,0,8454
MacCormac College,209,0.0096,7902
MacMurray College,542,0,13222
McCormick Theological Seminary,NULL,NULL,6028
McHenry County College,4892,0.0016,2709
McKendree University,2312,0.0147,10561
Meadville Lombard Theological School,NULL,NULL,7998
Methodist College,508,0,16410
Midstate College,532,0.0019,14752
Millikin University,2122,0.0123,12527
Monmouth College,1247,0.0184,12890
Moody Bible Institute,3019,0.0762,5731
Moraine Valley Community College,10987,0.02,2597
Morrison Institute of Technology,103,0,21191
Morton College,2914,0,1275
Mr John's School of Cosmetology Esthetics & Nails-Decatur,86,0,7083
National Louis University,1393,0.0065,13963
National University of Health Sciences,87,0,16157
Niles School of Cosmetology,78,0,2219
North Central College,2700,0.013,16358
North Park University,2190,0.0429,15687
Northern Baptist Theological Seminary,NULL,NULL,16622
Northern Illinois University,15782,0.0137,7618
Northwestern College-Chicago Campus,430,0,11887
Northwestern University,8855,0.0688,28590
Northeastern Illinois University,8827,0.0358,6847
Oakton Community College,10111,0.0001,2224
Oehrlein School of Cosmetology,70,0,12049
Olivet Nazarene University,3325,0.0087,10798
Parkland College,7429,0.0052,2429
Pivot Point Academy-Evanston,179,0,11807
Prairie State College,4651,0,1353
Professional's Choice Hair Design Academy,49,0,7184
Quincy University,1166,0.0043,9165
Vatterott College-Quincy,200,0,9770
The Illinois Institute of Art-Chicago,2322,0,15848
Rend Lake College,1747,0,734
Richland Community College,2634,0,883
Robert Morris University Illinois,2775,0.0123,16268
Rock Valley College,7395,0.0032,1711
Madison Media Institute-Rockford Career College,484,0,11310
Rockford University,963,0.0073,13521
Roosevelt University,3596,0.0256,19952
Dominican University,2020,0.0282,14554
Rush University,121,0,22944
Saint Francis Medical Center College of Nursing,417,0.0096,10018
University of St Francis,1757,0.0125,15719
St. John's College-Department of Nursing,124,0.0081,15862
Saint Xavier University,2891,0.0024,12927
University of Illinois at Springfield,2959,0.0291,6839
Sauk Valley Community College,1788,0.0022,1654
Shawnee Community College,1309,0,1660
Shimer College,97,0,19756
Saint Augustine College,1598,0.0232,8944
University of Saint Mary of the Lake,NULL,NULL,54824
Southeastern Illinois College,1027,0.0068,1050
National Latino Education Institute,64,0,2174
Spertus College,NULL,NULL,10110
Spoon River College,1207,0.0008,3483
Saint Anthony College of Nursing,220,0,10996
Educators of Beauty College of Cosmetology-Sterling,45,0,10548
Southern Illinois University-Carbondale,13220,0.0316,9537
Southern Illinois University-Edwardsville,11179,0.0096,8030
Taylor Business Institute,86,0,7050
Telshe Yeshiva-Chicago,67,0,13088
South Suburban College,4642,0,979
Tri-County Beauty Academy,14,0,8797
Trinity Christian College,1191,0.026,17333
Trinity International University-Illinois,899,0.01,11132
Triton College,9184,0,1728
University of Spa & Cosmetology Arts,189,0,5859
VanderCook College of Music,104,0.0288,14973
Waubonsee Community College,8055,0,2171
Resurrection University,321,0,19976
Western Illinois University,9873,0.0161,7597
Wheaton College,2415,0.0186,18657
William Rainey Harper College,11217,0.0002,3754
Ancilla College,398,0,14496
Anderson University,1862,0.0328,12680
Apex Academy of Hair Design Inc,9,0.2222,4389
Ball State University,15985,0.0218,7383
Bethel College-Indiana,1579,0.0108,13453
Butler University,3998,0.0225,19522
Calumet College of Saint Joseph,988,0.001,14657
Christian Theological Seminary,NULL,NULL,12523
College of Court Reporting Inc,252,0,10708
Concordia Theological Seminary,NULL,NULL,7865
Tricoci University of Beauty Culture-Highland,182,0,8492
DePauw University,2272,0.1004,16598
Don Roberts School of Hair Design,53,0,8487
Don Roberts Beauty School,77,0,7104
Earlham College,1016,0.1969,14943
University of Evansville,2373,0.0885,13500
Franklin College,969,0.0144,12848
Goshen College,778,0.0823,14115
Grace College and Theological Seminary,1286,0.0031,8046
Hair Fashions By Kaye Beauty College-Noblesville,70,0,10141
Hair Fashions By Kaye Beauty College-Indianapolis,108,0,12234
Hanover College,1159,0.0457,12306
J Michael Harrold Beauty Academy,86,0,4714
Holy Cross College,490,0.0469,13361
PJ's College of Cosmetology-Clarksville,116,0,7060
Huntington University,1030,0.0408,10779
Ivy Tech Community College,87017,0.0002,2048
Indiana University-Purdue University-Fort Wayne,9795,0.0165,5645
Indiana University-Purdue University-Indianapolis,21569,0.0344,10524
Harrison College-Indianapolis,3726,0.0003,16157
University of Indianapolis,4108,0.0755,13724
Indiana Institute of Technology,5670,0.0132,6358
University of Southern Indiana,8764,0.0267,4864
Indiana State University,10173,0.0577,5564
Indiana University-Kokomo,2708,0.003,4930
Indiana University-South Bend,5538,0.0206,5333
Indiana University-Bloomington,31984,0.1075,16225
Indiana University-Northwest,4764,0.001,5114
Indiana University-Southeast,5699,0.0033,5156
Indiana University-East,3132,0.0042,4719
International Business College-Fort Wayne,406,0,14104
International Business College-Indianapolis,399,0,16154
ITT Technical Institute-Nashville,525,0,21586
ITT Technical Institute-Fort Wayne,283,0,24312
ITT Technical Institute-Indianapolis,4296,0.0012,17881
J Everett Light Career Center,40,0,9679
Knox Beauty College,39,0,1198
Tricoci University of Beauty Culture-Lafayette,82,0,2285
Brown Mackie College-Merrillville,619,0,10002
Brown Mackie College-Michigan City,290,0,8975
Empire Beauty School-Indianapolis,194,0,8238
Lincoln College of Technology-Indianapolis,1240,0.0016,13159
Manchester University,1188,0.0202,10893
Marian University,2054,0.0049,13214
Indiana Wesleyan University-Marion,10625,0.0014,10115
Martin University,452,0.0022,9646
Masters of Cosmetology College,96,0,6159
Anabaptist Mennonite Biblical Seminary,NULL,NULL,6467
Merrillville Beauty College,62,0,5689
Brown Mackie College-South Bend,423,0,10366
Mid-America College of Funeral Service,63,0,3814
West Michigan College of Barbering and Beauty,87,0,2863
University of Notre Dame,8466,0.0408,21742
Oakland City University,587,0.063,10681
PJ's College of Cosmetology-Richmond,37,0,6751
Purdue University-Calumet Campus,7466,0.0545,6683
Purdue University-North Central Campus,3514,0.0083,4733
Ravenscroft Beauty College,187,0.0107,3899
Rogers Academy of Hair Design,51,0,7789
Rose-Hulman Institute of Technology,2165,0.0924,22285
Rudae's School of Beauty Culture-Kokomo,39,0,7693
University of Saint Francis-Fort Wayne,1878,0.0043,14943
Saint Josephs College,1096,0.0064,6332
Saint Mary-of-the-Woods College,707,0.0057,12258
Saint Mary's College,1470,0.0163,17632
Brightwood College-Hammond,366,0.0027,8523
Saint Meinrad School of Theology,NULL,NULL,19240
Saint Elizabeth School of Nursing,269,0,4614
Taylor University,1873,0.0379,16421
Trine University,1431,0.0363,10936
Valparaiso University,3209,0.0826,17416
Vincennes Beauty College,89,0,4905
Vincennes University,8313,0.0042,2763
Wabash College,896,0.0525,15342
Allen College,398,0.005,16347
AIB College of Business,1007,0.0278,7261
Briar Cliff University,999,0.043,11392
Buena Vista University,2125,0.0174,11004
Capri College-Dubuque,122,0,5984
Capri College-Cedar Rapids,192,0,5955
American College of Hairstyling-Cedar Rapids,11,0,15277
Central College,1303,0.0038,14535
Clarke University,995,0.0131,15322
Coe College,1355,0.0192,12732
Cornell College,1122,0.057,12337
Iowa School of Beauty-Marshalltown,34,0,6335
Des Moines Area Community College,14928,0.0102,1911
Divine Word College,89,0.5506,14773
Dordt College,1338,0.0845,14324
Drake University,3310,0.0695,18444
University of Dubuque,1687,0.0065,18183
Ellsworth Community College,827,0.0145,3154
Emmaus Bible College,187,0.0107,10733
Eastern Iowa Community College District,5709,0.007,2294
Faith Baptist Bible College and Theological Seminary,220,0,9772
Faust Institute of Cosmetology-Storm Lake,21,0,8461
Graceland University-Lamoni,1434,0.0662,10433
Grand View University,2079,0.0168,13494
Grinnell College,1661,0.1264,15346
Kaplan University-Mason City Campus,205,0,9729
Kaplan University-Cedar Rapids Campus,483,0,9148
Hamilton Technical College,177,0,6329
Hawkeye Community College,4276,0.0033,1347
American Hair Academy,32,0,4871
Indian Hills Community College,3070,0.0163,3379
Iowa Central Community College,3494,0.0126,3656
Iowa Lakes Community College,1715,0.014,2495
UnityPoint Health-Des Moines School of Radiologic Technology,17,0,4144
American College of Hairstyling-Des Moines,21,0,12349
Iowa School of Beauty-Des Moines,150,0,7615
Iowa State University,27112,0.0732,9395
Iowa Wesleyan University,578,0.064,12505
Iowa Western Community College,5097,0.0163,2833
University of Iowa,21314,0.1,13317
Kirkwood Community College,10645,0,2124
La James International College-Cedar Falls,92,0,8369
La James International College-Johnston,100,0,8473
La James College of Hairstyling and Cosmetology,103,0,7987
La James International College-Ft Dodge,84,0,7763
Loras College,1521,0.025,12625
Luther College,2388,0.059,16383
Maharishi University of Management,316,0.1171,8993
Marshalltown Community College,1266,0.049,3231
Mercy College of Health Sciences,826,0,15358
Morningside College,1267,0.0158,10189
Mount Mercy University,1454,0.033,14864
Ashford University,50403,0.0019,12060
North Iowa Area Community College,2139,0.015,3544
University of Northern Iowa,10170,0.0326,5818
Northwestern College,1147,0.0279,11921
Northeast Iowa Community College,3025,0.0017,2870
Northwest Iowa Community College,826,0,3674
Des Moines University-Osteopathic Medical Center,NULL,NULL,30097
Iowa School of Beauty-Ottumwa,63,0,5755
Palmer College of Chiropractic,39,0,24074
PCI Academy-Ames,141,0,7166
Saint Ambrose University,2716,0.0188,15956
St Luke's College,184,0,14193
La James International College-Davenport,47,0,7645
La James International College-Iowa City,64,0,9258
Simpson College,1687,0.0113,11958
Southeastern Community College,2698,0.0082,2653
Southwestern Community College,942,0.0085,2404
Capri College-Davenport,190,0.0053,6548
Iowa School of Beauty-Sioux City,54,0,6461
E Q School of Hair Design,68,0,6814
Upper Iowa University,4513,0.0204,8892
Waldorf College,1090,0.0138,9351
Wartburg College,1669,0.0953,15149
Wartburg Theological Seminary,NULL,NULL,6953
College of Hair Design,46,0,5795
Western Iowa Tech Community College,3557,0.0028,2075
William Penn University,1558,0.0327,8602
Allen County Community College,2852,0,1636
Baker University,1759,0.0028,11156
Barton County Community College,2585,0.0004,2831
Benedictine College,1750,0.0297,10786
Bethany College,604,0.0033,7119
Bethel College-North Newton,482,0.0187,11915
Brown Mackie College-Kansas City,486,0,10975
Brown Mackie College-Salina,506,0,9657
Bryan University,88,0,13479
Butler Community College,6861,0.0207,2591
Central Baptist Theological Seminary,82,0.9024,3984
Central Christian College of Kansas,765,0.0209,7609
Cloud County Community College,1296,0.0131,1564
Coffeyville Community College,1273,0.0393,2894
Colby Community College,815,0.0098,2635
Cowley County Community College,3395,0.0029,1176
Marinello Schools of Beauty-Manhattan,111,0,3852
Dodge City Community College,1161,0.0078,1901
Donnelly College,419,0.0668,6632
Emporia State University,3724,0.0752,6666
Flint Hills Technical College,600,0,2976
Fort Hays State University,11064,0.3129,5138
Barclay College,233,0.0043,15136
Friends University,1568,0,13821
Fort Scott Community College,1409,0.0028,2925
Garden City Community College,1448,0.0048,763
Haskell Indian Nations University,741,0,527
Hays Academy of Hair Design,77,0,4784
Hesston College,440,0.1455,13570
Highland Community College,1777,0.0006,1965
Hutchinson Community College,4064,0.0057,1471
Independence Community College,678,0.031,1365
Johnson County Community College,12361,0.0383,2900
Concorde Career College-Kansas City,783,0,6930
Kansas City Kansas Community College,5327,0.0233,2328
University of Kansas,18731,0.0521,10498
Newman University,1276,0.0556,8221
Old Town Barber College-Wichita,40,0,9170
Kansas State University,19647,0.0585,9415
Kansas Wesleyan University,664,0.0331,11677
Washburn Institute of Technology,1161,0.0009,1192
La Baron Hairdressing Academy-Overland Park,37,0,6202
Labette Community College,1374,0.0044,1153
Manhattan Area Technical College,750,0,2210
Manhattan Christian College,301,0.0166,9889
McPherson College,632,0.0158,10118
MidAmerica Nazarene University,1390,0.0007,9283
Neosho County Community College,1434,0.0272,2280
North Central Kansas Technical College,504,0,3017
Northwest Kansas Technical College,391,0.0128,3790
Ottawa University-Ottawa,533,0,9954
Ottawa University-Kansas City,246,0,3389
Pittsburg State University,6005,0.035,4634
Pratt Community College,928,0.0097,1581
University of Saint Mary,782,0.0064,12320
Salina Area Technical College,294,0,2009
Seward County Community College and Area Technical School,1618,0.0111,1656
Sidneys Hair Dressing College,48,0,7419
Southwestern College,1332,0.0315,10933
Sterling College,640,0.0047,9016
Tabor College,706,0.0255,9629
Washburn University,5320,0.0182,5262
Wichita Area Technical College,1690,0.0012,2408
Wichita State University,11198,0.0561,5790
Wichita Technical Institute,967,0,7001
Alice Lloyd College,617,0.0049,7142
Asbury University,1392,0.0158,13545
Asbury Theological Seminary,NULL,NULL,9281
Ashland Community and Technical College,2525,0,1535
Barrett and Company School of Hair Design,93,0,6408
Bellarmine University,2508,0.0128,15144
Berea College,1587,0.0756,2121
PJ's College of Cosmetology-Bowling Green,372,0,8644
Southcentral Kentucky Community and Technical College,3122,0.0016,1522
Brescia University,869,0.0104,11572
Campbellsville University,2213,0.0795,8816
Bluegrass Community and Technical College,10467,0.0144,2239
Centre College,1372,0.0415,16551
Clear Creek Baptist Bible College,136,0,3924
Paul Mitchell the School-Lexington,278,0,7814
Collins School of Cosmetology,29,0,3205
Galen College of Nursing-Louisville,847,0.0012,11596
University of the Cumberlands,1545,0.0615,8642
Eastern Kentucky University,13247,0.0201,5757
Elizabethtown Community and Technical College,5742,0.0002,1081
Frontier Nursing University,NULL,NULL,18840
Georgetown College,1034,0.0184,12252
PJ's College of Cosmetology-Glasgow,74,0,6014
Hazard Community and Technical College,2585,0,1253
Paul Mitchell the School-Louisville,247,0,8090
Henderson Community College,1375,0.0015,1901
Hopkinsville Community College,3191,0.0009,1984
Daymar College-Paducah Main,86,0,18969
Jefferson Community and Technical College,11632,0.0035,1773
Jenny Lea Academy of Cosmetology,26,0,6977
Summit Salon Academy-Lexington,132,0,9202
American National University-Lexington,1275,0.0024,6384
Kentucky Mountain Bible College,73,0.0822,7117
Kentucky State University,2131,0.0033,7858
Kentucky Wesleyan College,652,0.0153,5630
University of Kentucky,21050,0.0262,10316
Kentucky Christian University,547,0.0073,8501
Lexington Theological Seminary,NULL,NULL,5679
Lindsey Wilson College,2127,0.0019,8696
Sullivan College of Technology and Design,368,0,18337
University of Louisville,15023,0.0105,10747
Louisville Presbyterian Theological Seminary,NULL,NULL,670
Madisonville Community College,2625,0.0004,1402
Maysville Community and Technical College,2821,0,1559
Mid-Continent University,2142,0.0075,10116
Midway University,1247,0.004,11621
Morehead State University,7344,0.0097,5386
Murray State University,7956,0.0397,7185
Gateway Community and Technical College,3810,0.0003,1113
Northern Kentucky University,11976,0.0382,8624
Nutek Academy of Beauty Inc,18,0,3372
Daymar College-Owensboro,122,0,20375
West Kentucky Community and Technical College,4648,0.0006,1642
Pat Wilson's Beauty College,73,0,2209
University of Pikeville,1313,0.0251,15184
Big Sandy Community and Technical College,3283,0.0009,927
Brown Mackie College-Louisville,1420,0,8611
Empire Beauty School-Chenoweth,107,0,6540
Saint Catharine College,605,0.0066,11317
Empire Beauty School-Elizabethtown,168,0,7452
Empire Beauty School-Dixie,123,0,7450
Empire Beauty School-Florence,165,0,7540
Brown Mackie College-Northern Kentucky,443,0,9637
Somerset Community College,6037,0.0008,641
Southeast Kentucky Community and Technical College,2582,0,840
Spalding University,1277,0.0031,14240
Spencerian College-Louisville,528,0.0019,13289
Sullivan University,3404,0.0018,14670
Thomas More College,1208,0.0066,12622
Transylvania University,1081,0.0213,12776
Trend Setters' Academy of Beauty Culture-Louisville,95,0,3687
Union College,808,0.0557,10953
Western Kentucky University,15780,0.0506,7278
Central Louisiana Technical Community College,1439,0.0007,714
American School of Business,85,0,3202
Ayers Career College,267,0,4448
Baton Rouge General Medical Center-School of Nursing,56,0,8954
Baton Rouge General Medical Center-School of Radiologic Technology,22,0,9616
Baton Rouge School of Computers,80,0,10059
Capital Area Technical College,1610,0.0012,410
Bossier Parish Community College,7322,0.002,2300
Cameron College,23,0,12470
Centenary College of Louisiana,579,0.0242,11348
Cloyd's Beauty School 1 Inc,51,0,5563
Crescent City Bartending School,469,0,2392
D'Jay's School of Beauty Arts and Sciences,63,0,10896
Delgado Community College,17467,0.0081,3190
Delta School of Business and Technology,199,0,6752
Demmons School of Beauty,58,0,5615
Denham Springs Beauty School,91,0,6478
Dillard University,1183,0.049,12589
Nunez Community College,1675,0.0024,1266
Grambling State University,4100,0.0483,4270
Guy's Shreveport Academy of Cosmetology Inc,62,0,11682
ITI Technical College,569,0,9579
John Jay Beauty College,36,0,10657
John Jay Beauty College,76,0,7911
Louisiana State University Health Sciences Center-New Orleans,915,0.0033,10738
Louisiana State University-Alexandria,1984,0.002,4173
Louisiana State University and Agricultural & Mechanical College,23990,0.017,8813
Louisiana State University-Eunice,2424,0.0041,2778
Louisiana State University-Shreveport,2796,0.0243,3410
Acadiana Technical College-Lafayette Campus,1713,0.0047,1644
Aveda Institute-Baton Rouge,226,0,12684
Aveda Institute-Lafayette,116,0,8889
Louisiana Academy of Beauty,42,0,3088
Louisiana College,1081,0.0287,8282
Opelousas School of Cosmetology,14,0,185
Louisiana Tech University,7047,0.0444,5871
Loyola University New Orleans,2910,0.032,17610
McNeese State University,6777,0.0357,4070
University of New Orleans,6854,0.0317,7042
Nicholls State University,5682,0.0162,4893
University of Louisiana at Monroe,5863,0.0247,5286
Northwest Louisiana Technical College,1495,0,169
Notre Dame Seminary Graduate School of Theology,NULL,NULL,33703
Northwestern State University of Louisiana,7026,0.0091,5198
University of Holy Cross,842,0,10544
Our Lady of the Lake College,1483,0,10679
Pat Goins Benton Road Beauty School,25,0,93
Celebrity Stylist Beauty School,28,0,5301
Pat Goins Ruston Beauty School,28,0,2811
Pineville Beauty School,75,0,2879
Aveda Institute-Covington,1707,0,19175
Saint Joseph Seminary College,133,0,19801
Vanguard College of Cosmetology-Slidell,107,0,9411
South Louisiana Beauty College,41,0,3050
Fletcher Technical Community College,1776,0,2061
Remington College-Lafayette Campus,326,0,10157
SOWELA Technical Community College,2645,0,1624
Stevensons Academy of Hair Design,116,0,1480
Southeastern Louisiana University,11704,0.0161,4439
Southern University and A & M College,5666,0.0035,4459
Southern University at New Orleans,1782,0,8167
Southern University at Shreveport,2784,0.005,980
University of Louisiana at Lafayette,14261,0.022,5074
Northshore Technical Community College,1705,0,1176
Tulane University of Louisiana,8290,0.0303,23061
Xavier University of Louisiana,2459,0.0207,15391
South Central Louisiana Technical College,1460,0.0007,1800
Kaplan University-Maine Campus,977,0,7489
College of the Atlantic,356,0.1573,35983
Bates College,1791,0.0648,41018
Beal College,461,0,5815
Bowdoin College,1789,0.047,30863
Maine College of Health Professions,178,0,6923
Central Maine Community College,2531,0.0028,850
Colby College,1820,0.0841,30380
Eastern Maine Community College,2046,0.0044,1154
Husson University,2290,0.0389,14005
Kennebec Valley Community College,1627,0.0018,1842
The Landing School,83,0.0361,17005
University of Maine at Augusta,4306,0.0037,5460
University of Maine at Farmington,1858,0.0022,6917
University of Maine at Fort Kent,913,0.0997,6008
University of Maine at Machias,596,0.0117,4444
University of Maine,8619,0.0253,9599
Maine Maritime Academy,994,0,15845
University of Maine at Presque Isle,924,0.0823,5065
University of New England,2179,0.0064,19167
Northern Maine Community College,765,0.0235,554
Empire Beauty School-Maine,314,0,8204
Maine College of Art,375,0.0053,17503
Saint Joseph's College of Maine,1821,0,12041
Spa Tech Institute-Westbrook,245,0,10372
Southern Maine Community College,5958,0.0057,1458
University of Southern Maine,6079,0.0092,9033
Thomas College,846,0.0319,10550
Unity College,553,0.0018,15583
Washington County Community College,330,0,3170
Aaron's Academy of Beauty,39,0,9125
Aesthetics Institute of Cosmetology,40,0,7555
Allegany College of Maryland,2677,0.0123,2793
Anne Arundel Community College,14125,0.0093,3098
Brightwood College-Towson,360,0,9673
Award Beauty School,170,0,5121
Baltimore Studio of Hair Design,72,0,2701
Baltimore City Community College,4986,0.0471,1926
University of Baltimore,3479,0.0216,10352
Bowie State University,4313,0.0086,4608
Capitol Technology University,431,0.0418,17039
Cecil College,2426,0.0016,3630
College of Southern Maryland,8358,0.0037,4289
Chesapeake College,2184,0.0087,3127
Washington Adventist University,951,0.0242,10471
Coppin State University,2880,0.0736,1347
Delmarva Beauty Academy,67,0,3816
North American Trade Schools,545,0,6840
Frederick Community College,5375,0.0074,4278
Frostburg State University,4575,0.0063,4987
Garrett College,586,0.0137,2915
Goucher College,1444,0.0201,17686
Kaplan University-Hagerstown Campus,845,0,9711
Hagerstown Community College,3997,0.0058,4943
Harford Community College,6016,0.0057,2774
Hood College,1347,0.023,14552
Howard Community College,9287,0.048,4595
The Colorlab Academy of Hair,55,0,8795
Johns Hopkins University,5932,0.1043,22665
L'Academie de Cuisine,46,0,20259
Lincoln College of Technology-Columbia,693,0.0014,17110
Loyola University Maryland,3972,0.0038,24840
Maryland Beauty Academy,30,0,2370
University of Maryland-University College,26006,0.011,11038
University of Maryland  Baltimore,738,0.0352,15376
University of Maryland-Baltimore County,11012,0.0423,8524
University of Maryland-College Park,26045,0.0304,11198
Maryland Institute College of Art,1892,0.0782,26289
University of Maryland Eastern Shore,3421,0.0348,4159
Fortis Institute-Towson,748,0,6795
Montgomery Beauty School,134,0,5959
Montgomery College,19064,0.0722,3495
Morgan State University,6197,0.0424,5394
Mount St Mary's University,1729,0.0104,15815
Ner Israel Rabbinical College,340,0.0647,517
Hair Academy Inc-New Carrollton,374,0,6185
Notre Dame of Maryland University,1220,0.0123,16526
Prince George's Community College,12956,0.0217,3114
Brightwood College-Baltimore,661,0.003,9826
Robert Paul Academy of Cosmetology Arts & Sciences,29,0,9009
Maryland Beauty Academy of Essex,101,0,3965
Salisbury University,7767,0.0108,5967
St Mary's College of Maryland,1794,0.0145,12390
Sojourner-Douglass College,1037,0.0762,13564
St John's College,443,0.1038,21066
Brightwood College-Beltsville,462,0,8454
Towson University,18534,0.0203,6494
Maryland University of Integrative Health,NULL,NULL,13677
International Beauty School,193,0,27684
Stevenson University,3846,0.0029,13905
Washington College,1424,0.0639,20826
McDaniel College,1662,0.0054,13869
Wor-Wic Community College,3090,0.0032,2652
Hult International Business School,NULL,NULL,34997
New England College of Business and Finance,918,0,9813
American International College,1513,0.0093,10357
Amherst College,1785,0.0958,22937
Andover Newton Theological School,NULL,NULL,11386
Anna Maria College,1135,0.0026,15245
Assabet Valley Regional Technical School,46,0,11463
Assumption College,2181,0.0105,13288
Babson College,2106,0.2635,33742
Bancroft School of Massage Therapy,66,0,18545
Boston Baptist College,87,0,16374
Bay Path University,1454,0.0041,14058
Bay State College,1196,0.0167,17194
Bay State School of Technology,200,0,10883
Becker College,1871,0.0064,17590
Bentley University,4172,0.1453,24563
Berklee College of Music,4402,0.3105,30454
Berkshire Community College,2024,0.002,3951
Empire Beauty School-Boston,241,0,8966
Boston Architectural College,423,0.0142,33473
Boston Graduate School of Psychoanalysis Inc,NULL,NULL,14568
Boston College,9465,0.052,27441
The Boston Conservatory,545,0,48657
Boston University,16460,0.1586,27235
Brandeis University,3603,0.1482,19017
Bridgewater State University,9489,0.0045,7711
Bristol Community College,8250,0.0015,3710
Signature Healthcare Brockton Hospital School of Nursing,323,0,26810
Bunker Hill Community College,12535,0.0412,2931
Cambridge College,1042,0.0393,9947
Cape Cod Community College,3459,0.0012,3253
Catherine Hinds Institute of Esthetics,171,0,6655
Laboure College,680,0,20037
Clark University,2312,0.1211,16720
Conway School of Landscape Design,NULL,NULL,30140
Curry College,2794,0.0111,20075
Lincoln Technical Institute-Somerville,331,0,13064
Dean College,1238,0.1187,17320
Diman Regional Technical Institute,80,0,5816
National Aviation Academy of New England,247,0.004,14237
Eastern Nazarene College,1313,0.0213,11697
Emerson College,3720,0.0465,23651
Emmanuel College,2040,0.0127,16682
Endicott College,2621,0.0156,14258
Episcopal Divinity School,NULL,NULL,6954
Rob Roy Academy-Fall River,105,0,8076
Fisher College,1733,0.0629,12333
Fitchburg State University,4148,0.0053,6004
Framingham State University,4255,0.0021,5825
Benjamin Franklin Institute of Technology,463,0.0194,12665
Gordon College,1681,0.0482,17958
Gordon-Conwell Theological Seminary,NULL,NULL,9103
Greenfield Community College,1980,0,4845
Hallmark Institute of Photography,69,0,75695
Hampshire College,1468,0.0552,23330
Harvard University,7278,0.1028,27867
Hebrew College,4,0,30408
Hellenic College-Holy Cross Greek Orthodox School of Theology,92,0.1087,10799
Henris School of Hair Design,30,0,10571
College of the Holy Cross,2878,0.009,25900
Holyoke Community College,6370,0.0028,3471
Sanford-Brown College-Boston,71,0,13001
Kay Harvey Academy of Hair Design,46,0,4880
La Baron Hairdressing Academy-Brockton,44,0,9728
La Baron Hairdressing Academy-New Bedford,102,0,6421
Lasell College,1667,0.0312,17406
Lawrence Memorial Hospital School of Nursing,302,0.0099,23486
Lesley University,1785,0.0168,18063
Lowell Academy Hairstyling Institute,102,0,7720
University of Massachusetts-Lowell,11828,0.017,11192
Mansfield Beauty Schools-Springfield,38,0,7561
Mansfield Beauty Schools-Quincy,60,0,8644
Marian Court College,173,0,6818
University of Massachusetts-Amherst,21672,0.0216,11566
University of Massachusetts-Boston,11786,0.0968,12102
Massachusetts Bay Community College,4573,0.021,3521
MCPHS University,3808,0.1087,29378
Massachusetts College of Art and Design,1861,0.0285,11458
Massachusetts Institute of Technology,4510,0.096,28012
Massachusetts Maritime Academy,1362,0.0051,8929
University of Massachusetts Medical School Worcester,NULL,NULL,12759
William James College,NULL,NULL,25397
Massachusetts School of Barbering,91,0,11643
Massasoit Community College,7034,0.0006,4797
Merrimack College,2722,0.0602,17601
MGH Institute of Health Professions,160,0,18142
Middlesex Community College,8871,0.0123,3529
Montserrat College of Art,378,0.0079,17544
Mount Holyoke College,2154,0.2456,17242
Mount Ida College,1261,0.0492,16453
Mount Wachusett Community College,4222,0.0071,3993
Cortiva Institute-Boston,210,0,18180
School of the Museum of Fine Arts-Boston,389,0.0874,23883
Everest Institute-Brighton,369,0,8576
Rob Roy Academy-New Bedford,27,0,8612
The New England Conservatory of Music,410,0.3049,28315
New England College of Optometry,NULL,NULL,35829
New England School of Acupuncture,NULL,NULL,19564
New England Law-Boston,NULL,NULL,34102
New England School of Photography,66,0.1061,25597
Newbury College,961,0.0364,16433
Nichols College,1260,0.0079,14317
Massachusetts College of Liberal Arts,1483,0,5558
North Bennet Street School,161,0.0435,22612
North Shore Community College,7053,0.001,3322
The New England Institute of Art,779,0.0039,15845
Northeastern University,13204,0.1761,24465
Northern Essex Community College,6746,0.0065,2689
