INSTNM,UGDS,UGDS_NRA,TUITFTE
Baltimore Studio of Hair Design,NULL,NULL,4621
Baltimore City Community College,NULL,NULL,2118
University of Baltimore,NULL,NULL,9191
BALTIMORE INTERNATIONAL COLLEGE,NULL,NULL,9783
Bowie State University,NULL,NULL,4913
Capitol Technology University,NULL,NULL,12597
Cecil College,NULL,NULL,3992
College of Southern Maryland,NULL,NULL,3744
Chesapeake College,NULL,NULL,3037
Washington Adventist University,NULL,NULL,10974
Coppin State University,NULL,NULL,3110
Delmarva Beauty Academy,NULL,NULL,1757
North American Trade Schools,NULL,NULL,10394
FLEET BUSINESS SCHOOL,NULL,NULL,1509
Frederick Community College,NULL,NULL,3531
Frostburg State University,NULL,NULL,3906
Garrett College,NULL,NULL,4976
Goucher College,NULL,NULL,9506
Kaplan University-Hagerstown Campus,NULL,NULL,5618
Hagerstown Community College,NULL,NULL,4780
Harford Community College,NULL,NULL,2866
Hood College,NULL,NULL,9693
Howard Community College,NULL,NULL,4196
The Colorlab Academy of Hair,NULL,NULL,2529
INTERNATIONAL BEAUTY SCHOOL OF GLEN BURNIE 2,NULL,NULL,4338
Johns Hopkins University,NULL,NULL,26888
L'Academie de Cuisine,NULL,NULL,332579
Lincoln College of Technology-Columbia,NULL,NULL,818
Loyola University Maryland,NULL,NULL,12739
Maryland Beauty Academy,NULL,NULL,2973
MARYLAND COLLEGE OF ART AND DESIGN,NULL,NULL,12126
UNIVERSITY OF MARYLAND-BALTIMORE CO DIAG MED SONOG,NULL,NULL,191
University of Maryland-University College,NULL,NULL,6361
University of Maryland  Baltimore,NULL,NULL,10125
University of Maryland-Baltimore County,NULL,NULL,5033
University of Maryland-College Park,NULL,NULL,6726
Maryland Institute College of Art,NULL,NULL,13699
University of Maryland Eastern Shore,NULL,NULL,3838
Fortis Institute-Towson,NULL,NULL,NULL
Montgomery Beauty School,NULL,NULL,3995
Montgomery College,NULL,NULL,3318
Morgan State University,NULL,NULL,5376
Mount St Mary's University,NULL,NULL,7485
Ner Israel Rabbinical College,NULL,NULL,NULL
Hair Academy Inc-New Carrollton,NULL,NULL,5431
Notre Dame of Maryland University,NULL,NULL,19255
Prince George's Community College,NULL,NULL,4602
Brightwood College-Baltimore,NULL,NULL,2454
Robert Paul Academy of Cosmetology Arts & Sciences,NULL,NULL,2373
DUDLEY BEAUTY SCHOOL,NULL,NULL,NULL
Maryland Beauty Academy of Essex,NULL,NULL,3052
SAINT MARYS SEMINARY AND UNIVERSITY,NULL,NULL,5751
Salisbury University,NULL,NULL,4260
St Mary's College of Maryland,NULL,NULL,6826
Sojourner-Douglass College,NULL,NULL,6016
St John's College,NULL,NULL,19901
Brightwood College-Beltsville,NULL,NULL,9023
Towson University,NULL,NULL,5123
Maryland University of Integrative Health,NULL,NULL,108710
International Beauty School,NULL,NULL,3219
Stevenson University,NULL,NULL,8837
WASHINGTON ADVENTIST HOSPITAL SCHOOL OF RAD,NULL,NULL,NULL
WASHINGTON BIBLE COLLEGE-CAPITAL BIBLE SEMINARY,NULL,NULL,3757
Washington College,NULL,NULL,10869
WASHINGTON THEOLOGICAL UNION,NULL,NULL,7573
McDaniel College,NULL,NULL,7859
Wor-Wic Community College,NULL,NULL,2938
American International College,NULL,NULL,9682
Amherst College,NULL,NULL,17322
Andover Newton Theological School,NULL,NULL,4611
Anna Maria College,NULL,NULL,5864
Assabet Valley Regional Technical School,NULL,NULL,NULL
Assumption College,NULL,NULL,19047
ATLANTIC UNION COLLEGE,NULL,NULL,8768
Babson College,NULL,NULL,17785
Bancroft School of Massage Therapy,NULL,NULL,11744
Boston Baptist College,NULL,NULL,NULL
Bay Path University,NULL,NULL,9030
Bay State College,NULL,NULL,9592
Bay State School of Technology,NULL,NULL,NULL
Becker College,NULL,NULL,8945
Bentley University,NULL,NULL,27162
Berklee College of Music,NULL,NULL,14949
Berkshire Community College,NULL,NULL,3044
Empire Beauty School-Boston,NULL,NULL,966585
Boston Architectural College,NULL,NULL,136984
Boston Graduate School of Psychoanalysis Inc,NULL,NULL,17436
Boston College,NULL,NULL,14652
The Boston Conservatory,NULL,NULL,NULL
Boston University,NULL,NULL,18774
Brandeis University,NULL,NULL,NULL
Bridgewater State University,NULL,NULL,3646
Bristol Community College,NULL,NULL,2289
Signature Healthcare Brockton Hospital School of Nursing,NULL,NULL,NULL
Bunker Hill Community College,NULL,NULL,2138
BUTERA SCHOOL OF ART,NULL,NULL,6262
Cambridge College,NULL,NULL,15188
Cape Cod Community College,NULL,NULL,2417
Catherine Hinds Institute of Esthetics,NULL,NULL,422
Laboure College,NULL,NULL,10252
Clark University,NULL,NULL,12768
Conway School of Landscape Design,NULL,NULL,11035
Curry College,NULL,NULL,13905
Lincoln Technical Institute-Somerville,NULL,NULL,21972
Dean College,NULL,NULL,8512
Diman Regional Technical Institute,NULL,NULL,NULL
National Aviation Academy of New England,NULL,NULL,7339
Eastern Nazarene College,NULL,NULL,7223
Emerson College,NULL,NULL,13053
Emmanuel College,NULL,NULL,NULL
BLAINE THE BEAUTY CAREER SCHOOL,NULL,NULL,NULL
Endicott College,NULL,NULL,8510
Episcopal Divinity School,NULL,NULL,6187
Rob Roy Academy-Fall River,NULL,NULL,NULL
Fisher College,NULL,NULL,6190
Fitchburg State University,NULL,NULL,2871
FORSYTH SCHOOL FOR DENTAL HYGIENISTS,NULL,NULL,1743948
Framingham State University,NULL,NULL,2824
Benjamin Franklin Institute of Technology,NULL,NULL,16020
Gordon College,NULL,NULL,9792
Gordon-Conwell Theological Seminary,NULL,NULL,6410
Greenfield Community College,NULL,NULL,2975
Hallmark Institute of Photography,NULL,NULL,822689
Hampshire College,NULL,NULL,144731
Harvard University,NULL,NULL,150024
Hebrew College,NULL,NULL,51053
Hellenic College-Holy Cross Greek Orthodox School of Theology,NULL,NULL,6098
Henris School of Hair Design,NULL,NULL,6452
College of the Holy Cross,NULL,NULL,15926
Holyoke Community College,NULL,NULL,2300
KATHARINE GIBBS SCHOOL,NULL,NULL,NULL
Kay Harvey Academy of Hair Design,NULL,NULL,NULL
La Baron Hairdressing Academy-Brockton,NULL,NULL,NULL
La Baron Hairdressing Academy-New Bedford,NULL,NULL,NULL
Lasell College,NULL,NULL,8017
Lawrence Memorial Hospital School of Nursing,NULL,NULL,9259
Lesley University,NULL,NULL,132913
Longy School of Music of Bard College,NULL,NULL,23270
Lowell Academy Hairstyling Institute,NULL,NULL,142
University of Massachusetts-Lowell,NULL,NULL,5537
Mansfield Beauty Schools-Springfield,NULL,NULL,16256
Mansfield Beauty Schools-Quincy,NULL,NULL,9881
Marian Court College,NULL,NULL,55459
University of Massachusetts-Amherst,NULL,NULL,6327
University of Massachusetts-Boston,NULL,NULL,5743
Massachusetts Bay Community College,NULL,NULL,2794
MCPHS University,NULL,NULL,11923
Massachusetts College of Art and Design,NULL,NULL,5693
Massachusetts Institute of Technology,NULL,NULL,7025
Massachusetts Maritime Academy,NULL,NULL,3856
University of Massachusetts Medical School Worcester,NULL,NULL,6005
William James College,NULL,NULL,13696
Massachusetts School of Barbering,NULL,NULL,453
Massasoit Community College,NULL,NULL,2415
Merrimack College,NULL,NULL,9892
MGH Institute of Health Professions,NULL,NULL,9754
Middlesex Community College,NULL,NULL,2297
Montserrat College of Art,NULL,NULL,14121
Mount Holyoke College,NULL,NULL,12770
Mount Ida College,NULL,NULL,9265
Mount Wachusett Community College,NULL,NULL,2612
Cortiva Institute-Boston,NULL,NULL,12927
School of the Museum of Fine Arts-Boston,NULL,NULL,26966
Everest Institute-Brighton,NULL,NULL,5910
Rob Roy Academy-New Bedford,NULL,NULL,NULL
The New England Conservatory of Music,NULL,NULL,20656
New England College of Optometry,NULL,NULL,7572
New England School of Acupuncture,NULL,NULL,1069
New England Law-Boston,NULL,NULL,6895
New England School of Photography,NULL,NULL,60027
Newbury College,NULL,NULL,15386
Nichols College,NULL,NULL,6946
Massachusetts College of Liberal Arts,NULL,NULL,5554
North Bennet Street School,NULL,NULL,10685
North Shore Community College,NULL,NULL,2601
The New England Institute of Art,NULL,NULL,NULL
Northeastern University,NULL,NULL,14267
Northern Essex Community College,NULL,NULL,2245
College of Our Lady of the Elms,NULL,NULL,10186
Pine Manor College,NULL,NULL,159413
Pope St John XXIII National Seminary,NULL,NULL,461309
Quincy College,NULL,NULL,NULL
Quinsigamond Community College,NULL,NULL,2161
RETS ELECTRONIC SCHOOL,NULL,NULL,1395703
Regis College,NULL,NULL,8411
Roxbury Community College,NULL,NULL,2049
Saint John's Seminary,NULL,NULL,NULL
Salem State University,NULL,NULL,3367
Salter College-West Boylston,NULL,NULL,6131
SEA EDUCATION ASSOCIATION INC,NULL,NULL,NULL
Simmons College,NULL,NULL,18545
Bard College at Simon's Rock,NULL,NULL,14341
Smith College,NULL,NULL,13339
Southeastern Technical Institute,NULL,NULL,4838
Springfield College,NULL,NULL,8698
Springfield Technical Community College,NULL,NULL,2595
University of Massachusetts-Dartmouth,NULL,NULL,4948
Stonehill College,NULL,NULL,10694
Suffolk University,NULL,NULL,21928
Rob Roy Academy-Taunton,NULL,NULL,NULL
Tufts University,NULL,NULL,15804
Wellesley College,NULL,NULL,14342
Wentworth Institute of Technology,NULL,NULL,9797
Western New England University,NULL,NULL,8635
Westfield State University,NULL,NULL,3459
WESTON JESUIT SCHOOL OF THEOLOGY,NULL,NULL,7146
Wheaton College,NULL,NULL,15022
Wheelock College,NULL,NULL,18
Williams College,NULL,NULL,62545
Worcester Polytechnic Institute,NULL,NULL,13811
Worcester State University,NULL,NULL,2953
Adrian College,NULL,NULL,8661
Albion College,NULL,NULL,95933
Northwestern Technological Institute,NULL,NULL,7190
Alma College,NULL,NULL,7143
Alpena Community College,NULL,NULL,1632
Andrews University,NULL,NULL,9264
Aquinas College,NULL,NULL,7343
Baker College of Owosso,NULL,NULL,16438
Baker College,NULL,NULL,16110
Bay de Noc Community College,NULL,NULL,1321
Bayshire Academy of Beauty Craft Inc,NULL,NULL,563
Calvin College,NULL,NULL,9014
Calvin Theological Seminary,NULL,NULL,1747
Carnegie Institute,NULL,NULL,5
Michigan School of Professional Psychology,NULL,NULL,98963
Central Michigan University,NULL,NULL,4272
Mott Community College,NULL,NULL,1450
Empire Beauty School-Michigan,NULL,NULL,4634
Cleary University,NULL,NULL,8674
Concordia University-Ann Arbor,NULL,NULL,8250
Cranbrook Academy of Art,NULL,NULL,13996
College for Creative Studies,NULL,NULL,11771
Davenport University,NULL,NULL,7602
DAVENPORT UNIVERSITY-WESTERN REGION-KALAMAZOO,NULL,NULL,8062
DAVENPORT UNIVERSITY-WESTERN REGION-LANSING,NULL,NULL,7704
David Pressley School of Cosmetology,NULL,NULL,6175
Delta College,NULL,NULL,2273
DETROIT BUSINESS INSTITUTE-SOUTHFIELD,NULL,NULL,2139
Detroit Business Institute-Downriver,NULL,NULL,5500
DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,NULL,NULL,7269
DAVENPORT UNIVERSITY-EASTERN REGION-WARREN,NULL,NULL,7228
Michigan State University-College of Law,NULL,NULL,7397
MIAT College of Technology,NULL,NULL,1307147
University of Detroit Mercy,NULL,NULL,11073
Dorsey Business Schools-Madison Heights,NULL,NULL,1855
Dorsey Business Schools-Southgate,NULL,NULL,1852
Eastern Michigan University,NULL,NULL,4467
ELSA COOPER INSTITUTE OF COURT REPORTING,NULL,NULL,2608
Ferris State University,NULL,NULL,4779
Flint Institute of Barbering Inc,NULL,NULL,1295
Glen Oaks Community College,NULL,NULL,1134
Kettering University,NULL,NULL,11724
Gogebic Community College,NULL,NULL,1235
Grace Bible College,NULL,NULL,6370
Cornerstone University,NULL,NULL,15137
Everest Institute-Grand Rapids,NULL,NULL,3454
Grand Rapids Community College,NULL,NULL,1432
Grand Valley State University,NULL,NULL,4750
Great Lakes Christian College,NULL,NULL,7033
Henry Ford College,NULL,NULL,1809
Hope College,NULL,NULL,9941
HOWELL COLLEGE OF COSMETOLOGY,NULL,NULL,5552
ITT Technical Institute-Wyoming,NULL,NULL,10000
Jackson College,NULL,NULL,1407
Wright Beauty Academy,NULL,NULL,NULL
Kalamazoo College,NULL,NULL,20186
Kalamazoo Valley Community College,NULL,NULL,1030
Kellogg Community College,NULL,NULL,1411
DAVID WOLCOTT KENDALL MEMORIAL SCHOOL,NULL,NULL,11630
Kirtland Community College,NULL,NULL,1435
Michigan College of Beauty-Monroe,NULL,NULL,102820
Lake Michigan College,NULL,NULL,1147
Lake Superior State University,NULL,NULL,4232
Lansing Community College,NULL,NULL,1234
Lawrence Technological University,NULL,NULL,10736
LEWIS COLLEGE OF BUSINESS,NULL,NULL,778
M J Murphy Beauty College of Mount Pleasant,NULL,NULL,NULL
Macomb Community College,NULL,NULL,1269
Madonna University,NULL,NULL,6432
MARQUETTE GENERAL HOSPITAL,NULL,NULL,200
Marygrove College,NULL,NULL,NULL
Rochester College,NULL,NULL,5316
University of Michigan-Ann Arbor,NULL,NULL,11878
Michigan Barber School Inc,NULL,NULL,556230
Michigan State University,NULL,NULL,5876
Michigan Technological University,NULL,NULL,4402
University of Michigan-Dearborn,NULL,NULL,5764
University of Michigan-Flint,NULL,NULL,4759
Mid Michigan Community College,NULL,NULL,1485
Monroe County Community College,NULL,NULL,1162
Montcalm Community College,NULL,NULL,1028
Mr Bela's School of Cosmetology Inc,NULL,NULL,112891
Baker College of Muskegon,NULL,NULL,5795
Muskegon Community College,NULL,NULL,1091
Everest College-Skokie,NULL,NULL,2904
Everest Institute-Southfield,NULL,NULL,3960
North Central Michigan College,NULL,NULL,1216
Northern Michigan University,NULL,NULL,3570
Northwestern Michigan College,NULL,NULL,1894
Northwood University-Michigan,NULL,NULL,7259
Oakland Community College,NULL,NULL,1194
Oakland University,NULL,NULL,4529
Olivet College,NULL,NULL,14295
Port Huron Cosmetology College,NULL,NULL,NULL
Kuyper College,NULL,NULL,6871
Ross Medical Education Center-Lansing,NULL,NULL,2072350
Ross Medical Education Center-Madison Heights,NULL,NULL,2072350
Ross Medical Education Center-Flint,NULL,NULL,2072350
Sacred Heart Major Seminary,NULL,NULL,4509
Saginaw Valley State University,NULL,NULL,4086
SAINT MARY'S COLLEGE OF AVE MARIA UNIVERSITY,NULL,NULL,7889
Schoolcraft College,NULL,NULL,1571
Siena Heights University,NULL,NULL,NULL
St Clair County Community College,NULL,NULL,1569
Southwestern Michigan College,NULL,NULL,1189
Specs Howard School of Media Arts,NULL,NULL,1567
Spring Arbor University,NULL,NULL,6665
Michigan Career and Technical Institute,NULL,NULL,9945
Finlandia University,NULL,NULL,8005
Western Michigan University-Thomas M. Cooley Law School,NULL,NULL,27859
TRAVEL EDUCATION INSTITUTE,NULL,NULL,NULL
Twin City Beauty College,NULL,NULL,NULL
VIRGINIA FARRELL BEAUTY SCHOOL,NULL,NULL,138644
VIRGINIA FARRELL BEAUTY SCHOOL,NULL,NULL,136224
VIRGINIA FARRELL BEAUTY SCHOOL,NULL,NULL,307167
Walsh College of Accountancy and Business Administration,NULL,NULL,8454
Washtenaw Community College,NULL,NULL,1340
Wayne County Community College District,NULL,NULL,1328
Wayne State University,NULL,NULL,4975
West Shore Community College,NULL,NULL,1088
Western Michigan University,NULL,NULL,4642
Western Theological Seminary,NULL,NULL,2837
WILLIAM TYNDALE COLLEGE,NULL,NULL,6295
Wright Beauty Academy,NULL,NULL,NULL
Academy College,NULL,NULL,377751
Alexandria Technical & Community College,NULL,NULL,2729
American Indian OIC Inc,NULL,NULL,205
Anoka Technical College,NULL,NULL,3410
Anoka-Ramsey Community College,NULL,NULL,2625
Augsburg College,NULL,NULL,34696
Riverland Community College,NULL,NULL,2640
Northwest Technical College,NULL,NULL,2542
Bemidji State University,NULL,NULL,3334
Bethany Lutheran College,NULL,NULL,4729
Bethel University,NULL,NULL,10093
Bethel Seminary-St Paul,NULL,NULL,1538
Central Lakes College-Brainerd,NULL,NULL,2622
Carleton College,NULL,NULL,9923
Concordia College at Moorhead,NULL,NULL,9072
Concordia University-Saint Paul,NULL,NULL,9471
Dakota County Technical College,NULL,NULL,3849
NORTHWEST TECHNICAL COLLEGE-DETROIT LAKES,NULL,NULL,2542
Martin Luther College,NULL,NULL,5582
Lake Superior College,NULL,NULL,2977
Cosmetology Careers Unlimited College of Hair Skin and Nails,NULL,NULL,3092
Duluth Business University,NULL,NULL,1314
NORTHWEST TECHNICAL COLLEGE-EAST GRAND FORKS,NULL,NULL,2542
SOUTH CENTRAL TECHNICAL COLLEGE-FARIBAULT,NULL,NULL,2501
Minnesota State Community and Technical College,NULL,NULL,2466
Globe University-Woodbury,NULL,NULL,2323
Minnesota West Community and Technical College,NULL,NULL,2647
Gustavus Adolphus College,NULL,NULL,40375
Hamline University,NULL,NULL,8378
Hennepin Technical College,NULL,NULL,2647
Cosmetology Careers Unlimited College of Hair Skin and Nails,NULL,NULL,2295
Hibbing Community College,NULL,NULL,2771
Aveda Institute-Minneapolis,NULL,NULL,4974
RIDGEWATER COLLEGE,NULL,NULL,2532
Inver Hills Community College,NULL,NULL,2793
Itasca Community College,NULL,NULL,3109
LAKELAND MEDICAL AND DENTAL ACADEMY INC,NULL,NULL,8959
The Art Institutes International-Minnesota,NULL,NULL,11279
Luther Seminary,NULL,NULL,7448
Macalester College,NULL,NULL,11397
South Central College,NULL,NULL,2501
Minnesota State University-Mankato,NULL,NULL,3009
Regency Beauty Institute-Blaine,NULL,NULL,3565
Mayo Medical School,NULL,NULL,0
Mayo School of Health Sciences,NULL,NULL,NULL
MCCONNELL SCHOOL INC,NULL,NULL,1156
Argosy University-Twin Cities,NULL,NULL,36846
Metropolitan State University,NULL,NULL,2905
University of Minnesota-Twin Cities,NULL,NULL,6298
University of Minnesota-Crookston,NULL,NULL,1252
Minneapolis Business College,NULL,NULL,318537
Minneapolis College of Art and Design,NULL,NULL,24448
Minneapolis Community and Technical College,NULL,NULL,2727
Herzing University-Minneapolis,NULL,NULL,11017
Minnesota School of Cosmetology-Woodbury Campus,NULL,NULL,2716
Crossroads College,NULL,NULL,4052
University of Minnesota-Duluth,NULL,NULL,4467
University of Minnesota-Morris,NULL,NULL,3913
Minnesota School of Business-Richfield,NULL,NULL,272
Model College of Hair Design,NULL,NULL,4921
NORTHWEST TECHNICAL COLLEGE-MOORHEAD,NULL,NULL,2542
Minnesota State University Moorhead,NULL,NULL,2961
North Hennepin Community College,NULL,NULL,2951
National American University-Roseville,NULL,NULL,27227
Sanford-Brown College-Mendota Heights,NULL,NULL,NULL
Normandale Community College,NULL,NULL,2767
North Central University,NULL,NULL,5984
RASMUSSEN COLLEGE-MINNETONKA,NULL,NULL,4026
Northland Community and Technical College,NULL,NULL,2342
NORTHWEST TECHNICAL INSTITUTE,NULL,NULL,5068
University of Northwestern-St Paul,NULL,NULL,10162
Northwestern Health Sciences University,NULL,NULL,12223
NEI COLLEGE OF TECHNOLOGY,NULL,NULL,8308
Oak Hills Christian College,NULL,NULL,NULL
Regency Beauty Institute-Burnsville,NULL,NULL,241039
Pine Technical & Community College,NULL,NULL,2831
Rainy River Community College,NULL,NULL,2773
RASMUSSEN COLLEGE-EAGAN,NULL,NULL,1925
RASMUSSEN COLLEGE-MANKATO,NULL,NULL,6373
MINNESOTA STATE COLLEGE-SOUTHEAST TECHNICAL-RED WI,NULL,NULL,2709
RICE MEMORIAL HOSPITAL SCHOOL OF XRAY TECHNOLOGY,NULL,NULL,NULL
RITAS-MOORHEAD BEAUTY SCHOOL,NULL,NULL,32297
Rochester Community and Technical College,NULL,NULL,2876
College of Saint Benedict,NULL,NULL,10094
St Cloud Technical and Community College,NULL,NULL,2587
Regency Beauty Institute-St Cloud,NULL,NULL,3265
SAINT CLOUD HOSPITAL SCHOOL OF XRAY TECHNOLOGY,NULL,NULL,NULL
Saint Cloud State University,NULL,NULL,3045
Saint Johns University,NULL,NULL,10517
Saint Mary's University of Minnesota,NULL,NULL,6685
St Olaf College,NULL,NULL,43739
Crown College,NULL,NULL,7971
The College of Saint Scholastica,NULL,NULL,9035
University of St Thomas,NULL,NULL,10564
COLLEGE OF VISUAL ARTS,NULL,NULL,10740
Empire Beauty School-Bloomington,NULL,NULL,NULL
St Catherine University,NULL,NULL,9393
Rasmussen College-Minnesota,NULL,NULL,NULL
Saint Paul College,NULL,NULL,2850
CENTRAL LAKES COLLEGE-STAPLES CAMPUS,NULL,NULL,2622
Southwest Minnesota State University,NULL,NULL,6424
Summit Academy Opportunities Industrialization Center,NULL,NULL,1035
United Theological Seminary of the Twin Cities,NULL,NULL,2285
SCOT LEWIS SCHOOL OF COSMETOLOGY,NULL,NULL,NULL
Vermilion Community College,NULL,NULL,3220
VETERANS AFFAIRS MEDICAL CENTER SCH OF RAD TECHN,NULL,NULL,NULL
NORTHWEST TECHNICAL COLLEGE-WADENA,NULL,NULL,2542
Dunwoody College of Technology,NULL,NULL,6622
Ridgewater College,NULL,NULL,2534
Minnesota State College-Southeast Technical,NULL,NULL,2709
Winona State University,NULL,NULL,3390
William Mitchell College of Law,NULL,NULL,7023
Century College,NULL,NULL,2835
Alcorn State University,NULL,NULL,2998
Belhaven University,NULL,NULL,45622
Blue Mountain College,NULL,NULL,5207
ACADEMY OF HAIR DESIGN 7,NULL,NULL,2622
Chris Beauty College,NULL,NULL,279241
Coahoma Community College,NULL,NULL,1368
Antonelli College-Jackson,NULL,NULL,6625
COPIAH-LINCOLN COMMUNITY COLLEGE-NATCHEZ CAMPUS,NULL,NULL,1202
Copiah-Lincoln Community College,NULL,NULL,1210
Creations College of Cosmetology,NULL,NULL,2850
Delta Beauty College,NULL,NULL,899
Delta State University,NULL,NULL,3050
East Central Community College,NULL,NULL,1071
East Mississippi Community College,NULL,NULL,1338
Fosters Cosmetology College,NULL,NULL,2495
GIBSON BARBER AND BEAUTY COLLEGE,NULL,NULL,1320
Academy of Hair Design-Grenada,NULL,NULL,2379
Hinds Community College,NULL,NULL,2163
Holmes Community College,NULL,NULL,1626
Itawamba Community College,NULL,NULL,6725
Jackson State University,NULL,NULL,3626
Jones County Junior College,NULL,NULL,1155
MAGNOLIA BIBLE COLLEGE,NULL,NULL,942
MARY HOLMES COLLEGE,NULL,NULL,76458
Meridian Community College,NULL,NULL,1414
Millsaps College,NULL,NULL,5914
Mississippi Delta Community College,NULL,NULL,1081
University of Mississippi,NULL,NULL,4132
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,NULL,NULL,2044
Mississippi University for Women,NULL,NULL,3214
Mississippi Valley State University,NULL,NULL,3277
Mississippi College,NULL,NULL,5298
Mississippi College of Beauty Culture,NULL,NULL,1704
Mississippi Gulf Coast Community College,NULL,NULL,1201
Mississippi State University,NULL,NULL,3452
NORTH MISSISSIPPI MEDICAL CENTER MEDICAL TECH PROG,NULL,NULL,4800
Northeast Mississippi Community College,NULL,NULL,1178
Northwest Mississippi Community College,NULL,NULL,1361
Pearl River Community College,NULL,NULL,1639
Rust College,NULL,NULL,4638
Southeastern Baptist College,NULL,NULL,3178
Southwest Mississippi Community College,NULL,NULL,1178
University of Southern Mississippi,NULL,NULL,3416
Magnolia College of Cosmetology,NULL,NULL,NULL
Tougaloo College,NULL,NULL,4035
ICS THE WRIGHT BEAUTY COLLEGE,NULL,NULL,319
Wesley Biblical Seminary,NULL,NULL,4558
WESLEY COLLEGE,NULL,NULL,3394
William Carey University,NULL,NULL,5723
WOOD COLLEGE,NULL,NULL,4913
ABBOTT ACADEMY OF COSMETOLOGY ARTS AND SCIENCES,NULL,NULL,NULL
ALLIED MEDICAL COLLEGE,NULL,NULL,5933
LAIBEN SCHOOL OF COSMETOLOGY INC,NULL,NULL,NULL
Aquinas Institute of Theology,NULL,NULL,5387
Assemblies of God Theological Seminary,NULL,NULL,4680
Avila University,NULL,NULL,9267
ITT Technical Institute-Earth City,NULL,NULL,9421
Baptist Bible College,NULL,NULL,4047
House of Heavilin Beauty College-Blue Springs,NULL,NULL,1267
BOONSLICK TECHNICAL EDUCATION CENTER,NULL,NULL,31660
Cox College,NULL,NULL,6848
Calvary Bible College and Theological Seminary,NULL,NULL,4681
Cape Girardeau Career and Technology Center,NULL,NULL,290785
STAGE ONE,NULL,NULL,NULL
Central Christian College of the Bible,NULL,NULL,3226
CENTRAL BIBLE COLLEGE,NULL,NULL,5227
Central Methodist University-College of Liberal Arts and Sciences,NULL,NULL,4736
University of Central Missouri,NULL,NULL,3380
Grand River Technical School,NULL,NULL,2555
Chillicothe Beauty Academy Inc,NULL,NULL,1073
Cleveland University-Kansas City,NULL,NULL,3455
Columbia Area Career Center,NULL,NULL,NULL
Columbia College,NULL,NULL,4072
COLUMBIA BEAUTY ACADEMY,NULL,NULL,NULL
Conception Seminary College,NULL,NULL,8609
Concordia Seminary,NULL,NULL,1025
Cottey College,NULL,NULL,8128
Covenant Theological Seminary,NULL,NULL,2332
Crowder College,NULL,NULL,1760
Culver-Stockton College,NULL,NULL,4646
DEACONESS COLLEGE OF NURSING,NULL,NULL,9795
DEVRY INSTITUTE OF TECHNOLOGY,NULL,NULL,5893
Drury University,NULL,NULL,5033
East Central College,NULL,NULL,1647
Eden Theological Seminary,NULL,NULL,4683
Elaine Steven Beauty College,NULL,NULL,2621
Pinnacle Career Institute-South Kansas City,NULL,NULL,4064
Evangel University,NULL,NULL,14453
Fontbonne University,NULL,NULL,5078
Forest Institute of Professional Psychology,NULL,NULL,13783
Four Rivers Career Center,NULL,NULL,3533
GRACELAND UNIVERSITY-INDEPENDENCE,NULL,NULL,6978
Ozarks Technical Community College,NULL,NULL,1924
Hannibal-LaGrange University,NULL,NULL,5567
Harris-Stowe State University,NULL,NULL,2722
Hickey College,NULL,NULL,8276
House of Heavilin Beauty College-Kansas City,NULL,NULL,3004
Independence College of Cosmetology,NULL,NULL,2868
Jefferson College,NULL,NULL,1585
Paul Mitchell the School-Missouri Columbia,NULL,NULL,1853
Barnes-Jewish College Goldfarb School of Nursing,NULL,NULL,9453
Kansas City Art Institute,NULL,NULL,11109
KENNETT AREA VOCATIONAL TECHNICAL SCHOOL,NULL,NULL,39881
Kenrick Glennon Seminary,NULL,NULL,10205
A T Still University of Health Sciences,NULL,NULL,18796
Lake Career and Technical Center,NULL,NULL,60150
LAMAR AREA VOCATIONAL TECHNICAL SCHOOL,NULL,NULL,0
Lex La-Ray Technical Center,NULL,NULL,1797
Lincoln University,NULL,NULL,3439
Lindenwood University,NULL,NULL,8503
State Technical College of Missouri,NULL,NULL,3220
Logan University,NULL,NULL,2800
Metropolitan Community College-Kansas City,NULL,NULL,2644
Lutheran School of Nursing,NULL,NULL,5433
METROPOLITAN COMMUNITY COLLEGE,NULL,NULL,4712
Maryville University of Saint Louis,NULL,NULL,8110
Merrell University of Beauty Arts and Science,NULL,NULL,1197
Metro Business College-Cape Girardeau,NULL,NULL,445
Midwest Institute,NULL,NULL,4874
Midwestern Baptist Theological Seminary,NULL,NULL,1291
Mineral Area College,NULL,NULL,1548
Westwood College-O'Hare Airport,NULL,NULL,4671
Missouri Baptist University,NULL,NULL,4110
National Academy of Beauty Arts-Farmington,NULL,NULL,NULL
Missouri College,NULL,NULL,5280
Missouri School of Barbering & Hairstyling-St. Louis,NULL,NULL,NULL
CLASS ACT I SCHOOL OF COSMETOLOGY,NULL,NULL,NULL
Missouri Southern State University,NULL,NULL,5531
Missouri Tech,NULL,NULL,6390
Missouri Valley College,NULL,NULL,3820
Missouri Western State University,NULL,NULL,3186
University of Missouri-Columbia,NULL,NULL,6867
University of Missouri-Kansas City,NULL,NULL,8646
Missouri University of Science and Technology,NULL,NULL,8020
University of Missouri-St Louis,NULL,NULL,6263
Moberly Area Community College,NULL,NULL,1948
OZARK MOUNTAIN TECHNICAL CENTER,NULL,NULL,NULL
Hillyard Technical Center,NULL,NULL,2468
National Academy of Beauty Arts-St Louis,NULL,NULL,NULL
