INSTNM,UGDS,UGDS_NRA,TUITFTE
Lake Land College,5601,0.0027,1565
PROVENA UNITED SAMARITANS MED CTR SCH OF RAD TECHN,12,0,790
Lakeview College of Nursing,78,0,7431
Lewis and Clark Community College,5845,0.0034,1553
Lewis University,3171,0.0378,11800
LEXINGTON COLLEGE,43,0.0465,7155
Lincoln Christian University,654,0.0092,4866
Lincoln College,1041,0.0125,6913
Lincoln Land Community College,6988,0.0031,1471
LINCOLN TECHNICAL INSTITUTE,260,0,7192
Lincoln College of Technology-Melrose Park,286,0,4211
Loyola University Chicago,6773,0.0125,11720
Lutheran School of Theology at Chicago,NULL,NULL,1650
Trinity College of Nursing & Health Sciences,101,0,2421
Steven Papageorge Hair Academy,79,0,1756
MacCormac College,84,0,5935
MacMurray College,686,0.0058,7298
McCormick Theological Seminary,NULL,NULL,1341
McHenry County College,5108,0.0041,1853
McKendree University,2017,0.0203,4289
Meadville Lombard Theological School,NULL,NULL,5134
Methodist College,120,0,8079
Midstate College,304,0,17537
Millikin University,2251,0.0067,8070
TRINITY SCHOOL OF RADIOGRAPHY,24,0,2713
Monmouth College,1047,0.042,7480
Moraine Valley Community College,12874,0.0103,2361
Morrison Institute of Technology,190,0,7362
Morton College,2866,0.0213,1092
Mr John's School of Cosmetology Esthetics & Nails-Decatur,117,0,3402
NATIVE AMERICAN EDUCATIONAL SERVICES COLLEGE INC,53,0,214809
National Louis University,3305,0.0191,8963
National University of Health Sciences,0,0,14137
Niles School of Cosmetology,48,0,2137
North Central College,1907,0.0173,9546
North Park University,1540,0.05,9158
Northern Illinois University,16868,0.0103,3695
Northwestern College-Chicago Campus,752,0,18603
Northwestern University,7767,0.0326,18001
Northeastern Illinois University,7911,0.0115,2769
Oakton Community College,10799,0,1193
Oehrlein School of Cosmetology,27,0,4324
Olivet Nazarene University,1815,0.0033,7178
Parkland College,8028,0.0328,2216
Pivot Point Academy-Evanston,97,0,3293
Prairie State College,4772,0.001,2114
Professional's Choice Hair Design Academy,59,0,4305
Quincy University,1037,0.0174,7750
Vatterott College-Quincy,22,0,6430
RAVENSWOOD HOSP MED CTR-HENRY J KUTSCH SCH OF NURS,40,0,15907
The Illinois Institute of Art-Chicago,1061,0.0245,9759
Rend Lake College,3178,0,574
Richland Community College,3071,0.0016,1492
Robert Morris University Illinois,4028,0.0035,12457
Rock Valley College,6352,0.0024,1368
Madison Media Institute-Rockford Career College,362,0,5910
Rockford University,992,0.0413,12100
Roosevelt University,4201,0.0538,11785
Dominican University,1058,0.0189,10043
Rush University,197,0.0102,17172
Saint Francis Medical Center College of Nursing,144,0.0139,5549
University of St Francis,3097,0,9071
St. John's College-Department of Nursing,85,0,7894
Saint Xavier University,2313,0.0056,7104
University of Illinois at Springfield,2022,0.0104,2743
Sauk Valley Community College,2542,0.0004,1628
Bexley Hall Seabury Western Theological Seminary Federation,NULL,NULL,4225
Shawnee Community College,1816,0,1003
Shimer College,109,0.0459,6705
Saint Augustine College,1202,0,3709
University of Saint Mary of the Lake,NULL,NULL,11019
TRINITY HOSPITAL SCHOOL OF RADIOLOGIC TECHN,18,0,1414
Southeastern Illinois College,2638,0.0011,1077
National Latino Education Institute,60,0,1128
SPARKS COLLEGE,41,0,2294
Spertus College,NULL,NULL,6883
Spoon River College,1761,0.0017,1783
SPRINGFIELD COLLEGE IN ILLINOIS,380,0.0237,6297
Saint Anthony College of Nursing,66,0,5499
Educators of Beauty College of Cosmetology-Sterling,44,0,5442
Southern Illinois University-Carbondale,17735,0.036,3381
Southern Illinois University-Edwardsville,9131,0.0112,2813
Taylor Business Institute,34,0.1176,NULL
Telshe Yeshiva-Chicago,49,0.0612,6792
South Suburban College,6651,0.0063,3016
Tri-County Beauty Academy,8,0,1277
Trinity Christian College,679,0.0147,14924
Trinity International University-Illinois,1042,0,7399
Triton College,16291,0.0017,1578
University of Spa & Cosmetology Arts,62,0,1943
VanderCook College of Music,71,0.0282,6370
Waubonsee Community College,5944,0.0012,1307
Western Illinois University,10423,0.0171,2895
Wheaton College,2302,0.0096,10755
William Rainey Harper College,13000,0.0092,2423
Ancilla College,449,0.0022,4512
EBBERTT EDUCATION CENTER,67,0.0149,1213
Anderson University,1978,0.0126,8443
Apex Academy of Hair Design Inc,22,0,2053
BALL MEMORIAL HOSPITAL SCHOOL OF RADIOLOGIC TECHN,12,0,1571
Ball State University,16039,0.0001,4715
Bethel College-Indiana,1552,0.0232,7201
Butler University,3292,0.0164,9429
Calumet College of Saint Joseph,1004,0.004,3592
Christian Theological Seminary,NULL,NULL,4929
College of Court Reporting Inc,91,0,5896
Tricoci University of Beauty Culture-Highland,81,0,4854
DAVENPORT COLLEGE-SOUTH BEND-MISHAWAKA,513,0.0078,6384
DAVENPORT COLLEGE-MERRILLVILLE,602,0,7310
DePauw University,2173,0.0083,17835
Don Roberts School of Hair Design,55,0,8146
Don Roberts Beauty School,54,0,1044
Earlham College,1123,0.0401,10440
EVANSVILLE TRI-STATE BEAUTY COLLEGE,36,0,3207
University of Evansville,2569,0.0596,8893
TAYLOR UNIVERSITY-FT WAYNE,387,0.0078,8882
FOUR WINDS ACADEMY OF HAIR DESIGN,18,0,6993
Franklin College,944,0.0074,6431
GOOD SAMARITAN HOSPITAL SCHOOL OF RADIOLOGIC TECH,8,0,1067
Goshen College,1070,0.0953,7821
Grace College and Theological Seminary,923,0.0173,5741
Hair Fashions By Kaye Beauty College-Noblesville,44,0,2003
Hair Fashions By Kaye Beauty College-Indianapolis,112,0,1053
Hanover College,1111,0.0342,6450
J Michael Harrold Beauty Academy,43,0,2454
Holy Cross College,484,0.0186,6096
PJ's College of Cosmetology-Clarksville,54,0,787
Huntington University,816,0.0123,6707
IVY TECH STATE COLLEGE-NORTH CENTRAL,1917,0.0151,2102
Ivy Tech Community College,3953,0.004,2001
IVY TECH STATE COLLEGE-COLUMBUS,2128,0.0061,2051
IVY TECH STATE COLLEGE-EAST CENTRAL,2034,0.001,1972
IVY TECH STATE COLLEGE-KOKOMO,1057,0.0009,2058
IVY TECH STATE COLLEGE-LAFAYETTE,1972,0.0096,1981
IVY TECH STATE COLLEGE-NORTHEAST,2118,0.0085,2058
IVY TECH STATE COLLEGE-SOUTH CENTRAL,1358,0.0015,2065
IVY TECH STATE COLLEGE-SOUTHWEST,2364,0.0017,2001
IVY TECH STATE COLLEGE-WABASH VALLEY,2195,0.0018,1915
IVY TECH STATE COLLEGE-WHITEWATER,839,0,1952
IVY TECH STATE COLLEGE-NORTHWEST,3244,0.0009,1967
IVY TECH STATE COLLEGE-SOUTHEAST,791,0,2005
Indiana University-Purdue University-Fort Wayne,9389,0.0013,3313
Indiana University-Purdue University-Indianapolis,20064,0.0128,4421
INDIANA BUSINESS COLLEGE,165,0,5195
Harrison College-Indianapolis,575,0,5053
INDIANA BUSINESS COLLEGE,42,0,5510
INDIANA BUSINESS COLLEGE,150,0,4362
INDIANA BUSINESS COLLEGE,186,0,4745
INDIANA BUSINESS COLLEGE,65,0,4293
INDIANA BUSINESS COLLEGE,250,0,5185
INDIANA BUSINESS COLLEGE,136,0,5003
University of Indianapolis,2669,0.054,8398
Indiana Institute of Technology,1922,0.0166,5742
University of Southern Indiana,7783,0.0032,3034
Indiana State University,9084,0.0291,3541
Indiana University-Kokomo,2152,0.0023,2253
Indiana University-South Bend,5067,0.0274,2649
Indiana University-Bloomington,27461,0.0302,5989
Indiana University-Northwest,3757,0.0024,2502
Indiana University-Southeast,4881,0.0023,2286
Indiana University-East,2021,0.004,2286
International Business College-Fort Wayne,770,0,6376
International Business College-Indianapolis,265,0,7539
ITT Technical Institute-Nashville,551,0.02,7604
ITT Technical Institute-Fort Wayne,584,0.0068,5926
ITT Technical Institute-Indianapolis,800,0.0088,4976
J Everett Light Career Center,123,0,1902
Knox Beauty College,49,0,1758
Brown Mackie College-Merrillville,261,0,2824
Brown Mackie College-Michigan City,185,0,2525
Empire Beauty School-Indianapolis,121,0,3970
Lincoln College of Technology-Indianapolis,625,0,382
Manchester University,1039,0.0298,7050
Marian University,1318,0.022,8205
Indiana Wesleyan University-Marion,4898,0.0104,NULL
Martin University,510,0.0216,4452
Masters of Cosmetology College,28,0,4349
Anabaptist Mennonite Biblical Seminary,NULL,NULL,2488
Merrillville Beauty College,176,0,1383
Brown Mackie College-South Bend,254,0.0039,5840
Mid-America College of Funeral Service,102,0,6082
West Michigan College of Barbering and Beauty,97,0.0309,1426
University of Notre Dame,8005,0.0155,14384
Oakland City University,1258,0.0008,9259
PJ'S COLLEGE OF COSMETOLOGY,39,0,16503
PJ'S COLLEGE OF COSMETOLOGY,39,0,16503
PJ's College of Cosmetology-Richmond,24,0,285
PJ'S COLLEGE OF COSMETOLOGY,39,0,16503
PJ'S COLLEGE OF COSMETOLOGY,39,0,16503
PROFESSIONAL CAREERS INSTITUTE,386,0,1891
Purdue University-Calumet Campus,7940,0.0039,3590
Purdue University-North Central Campus,3126,0.0006,3142
Ravenscroft Beauty College,101,0,3040
Rogers Academy of Hair Design,60,0,1809
Rose-Hulman Institute of Technology,1545,0.0097,18721
Rudae's School of Beauty Culture-Kokomo,95,0,5209
University of Saint Francis-Fort Wayne,1387,0.0072,8017
Saint Josephs College,931,0.0172,7487
Saint Mary-of-the-Woods College,1270,0.0055,8963
Saint Mary's College,1369,0.0102,11046
Brightwood College-Hammond,113,0,5541
SAWYER COLLEGE-MERRILLVILLE,88,0,5324
Saint Meinrad School of Theology,NULL,NULL,9218
Saint Elizabeth School of Nursing,98,0,8179
Taylor University,1869,0.0225,9761
Trine University,1210,0.0678,12285
Valparaiso University,2970,0.0333,8420
Vincennes Beauty College,29,0,3449
Vincennes University,8462,0.0188,2209
Wabash College,861,0.0523,6108
Allen College,219,0,4260
AIB College of Business,885,0,5074
Briar Cliff University,928,0.0097,5901
Buena Vista University,2614,0.0092,9676
DAYTONS SCHOOL OF HAIR DESIGN,19,0,969
Capri College-Dubuque,83,0,2961
Capri College-Cedar Rapids,104,0,2625
American College of Hairstyling-Cedar Rapids,9,0,2699
Central College,1264,0.0087,9099
Clarke University,1036,0.0145,11213
Coe College,1246,0.0409,6325
Cornell College,946,0.0137,6903
Iowa School of Beauty-Marshalltown,18,0,612
Des Moines Area Community College,10803,0.0249,2402
Divine Word College,96,0,3580
Dordt College,1430,0.1294,7708
Drake University,3234,0.0547,7989
University of Dubuque,680,0.0279,6411
Emmaus Bible College,303,0.0627,4691
Eastern Iowa Community College District,6282,0.011,2422
Faith Baptist Bible College and Theological Seminary,360,0,5113
Faust Institute of Cosmetology-Storm Lake,19,0,4965
Graceland University-Lamoni,1630,0.0319,12374
Grand View University,1366,0.0088,5731
Grinnell College,1299,0.0778,8629
Kaplan University-Mason City Campus,183,0,2182
Kaplan University-Cedar Rapids Campus,394,0,3307
Hamilton Technical College,362,0,3565
Hawkeye Community College,4097,0.0061,2487
American Hair Academy,0,0,NULL
Indian Hills Community College,1512,0.0139,3326
INDIAN HILLS COMMUNITY COLLEGE-CENTERVILLE CAMPUS,1504,0.0133,3326
Iowa Central Community College,1723,0.0157,2607
Iowa Lakes Community College,2131,0.0023,1433
American College of Hairstyling-Des Moines,11,0,325
Iowa School of Beauty-Des Moines,80,0,1304
Iowa State University,21503,0.0489,4415
Iowa Wesleyan University,785,0.028,6719
Iowa Western Community College,3635,0.0138,3048
University of Iowa,18770,0.0125,5182
Kirkwood Community College,11325,0.04,2490
La James International College-Cedar Falls,69,0,5400
La James International College-Johnston,74,0,4456
La James College of Hairstyling and Cosmetology,70,0,1834
La James International College-Ft Dodge,26,0,4664
Loras College,1551,0.0245,7681
Luther College,2550,0.0522,9806
Maharishi University of Management,197,0.2893,3125
Marshalltown Community College,2183,0,3303
MARYCREST INTERNATIONAL UNIVERSITY,345,0.0928,7259
Mercy College of Health Sciences,392,0,7283
Morningside College,957,0.0449,6908
Mount Mercy University,1193,0,7950
Ashford University,576,0.0434,10833
North Iowa Area Community College,2449,0.0049,1414
University of Northern Iowa,12100,0.0133,3076
Northwestern College,1219,0.0271,7575
Northeast Iowa Community College,2621,0.0023,1515
Northwest Iowa Community College,716,0.0028,2512
Des Moines University-Osteopathic Medical Center,65,0,17410
Iowa School of Beauty-Ottumwa,33,0,1415
Palmer College of Chiropractic,40,0.025,14102
PCI Academy-Ames,42,0,2613
Saint Ambrose University,1908,0.0084,9940
St Luke's College,90,0,8610
COVENANT MEDICAL CENTER SCHOOL OF RADIOLOGIC TECHN,11,0,NULL
La James International College-Davenport,30,0,4132
La James International College-Iowa City,64,0,5158
Simpson College,1897,0.0074,6789
Southeastern Community College,2409,0.0042,2564
Southwestern Community College,999,0.009,1231
SAINT LUKES HOSPITAL MEDICAL TECHNOLOGY PROGRAM,NULL,NULL,NULL
Capri College-Davenport,74,0,2140
E Q School of Hair Design,33,0,3641
DAYTON SCHOOL OF HAIR DESIGN,11,0,1950
Upper Iowa University,4390,0.0023,3474
VENNARD COLLEGE,71,0,4909
Waldorf College,599,0.0835,5106
Wartburg College,1499,0.0394,7799
Wartburg Theological Seminary,NULL,NULL,1599
College of Hair Design,18,0,2751
Western Iowa Tech Community College,2050,0,1455
William Penn University,759,0.0092,2069
ACADEMY OF HAIR DESIGN INC,32,0,4241
Allen County Community College,1918,0.0068,1028
AMERICAN INSTITUTE OF BAKING,307,0,5417
Baker University,763,0.0092,6467
Barton County Community College,4400,0.0007,1361
Benedictine College,1084,0.0268,3446
Bethany College,578,0.0138,5607
Bethel College-North Newton,477,0.0273,7452
Brown Mackie College-Kansas City,190,0,4980
Brown Mackie College-Salina,191,0.0052,4562
Bryan University,164,0.0305,104703
Butler Community College,7810,0.0529,1604
CAPITOL CITY HAIR DESIGN,57,0,1610
Central Baptist Theological Seminary,NULL,NULL,4348
Central Christian College of Kansas,248,0,9057
Cloud County Community College,892,0.0067,317
Coffeyville Community College,1678,0.0244,1672
Colby Community College,371,0.035,1841
Cowley County Community College,2105,0.0014,1007
Marinello Schools of Beauty-Manhattan,65,0.0154,2043
Dodge City Community College,1998,0.0065,1425
Donnelly College,318,0.0723,4027
Emporia State University,4027,0.0176,2359
Flint Hills Technical College,373,0,718
Fort Hays State University,4299,0,2683
Barclay College,169,0.0118,6414
Friends University,2614,0.0092,7304
Fort Scott Community College,1301,0.0154,1121
Garden City Community College,1493,0.0074,1179
Haskell Indian Nations University,885,0,180
Hays Academy of Hair Design,22,0,2519
Hesston College,406,0.1281,7065
Highland Community College,897,0.0045,1062
Hutchinson Community College,2919,0.0092,1084
Independence Community College,851,0.0212,1294
Johnson County Community College,8737,0.0137,2004
KANSAS CITY AREA VOCATIONAL TECHNICAL SCHOOL,1550,0,305
Concorde Career College-Kansas City,260,0,2327
Kansas City Kansas Community College,3265,0.007,1440
University of Kansas,18792,0.0352,4753
UNIVERSITY OF KANSAS MEDICAL CENTER,479,0.0104,4047
Newman University,1195,0.0201,3465
Old Town Barber College-Wichita,46,0,1461
Kansas State University,17809,0.0099,2901
Kansas Wesleyan University,594,0.037,10221
Washburn Institute of Technology,288,0,753
La Baron Hairdressing Academy-Overland Park,27,0,2843
Labette Community College,784,0.0077,813
SOUTHWEST KANSAS TECHNICAL SCHOOL,943,0,278
Manhattan Area Technical College,134,0,1174
Manhattan Christian College,373,0,4630
McPherson College,480,0.0188,4568
MidAmerica Nazarene University,1173,0.0136,6250
Neosho County Community College,394,0,1004
North Central Kansas Technical College,578,0,1648
NORTHEAST KANSAS AREA VOCATIONAL TECHNICAL SCHOOL,204,0,2489
Northwest Kansas Technical College,602,0,709
Ottawa University-Ottawa,459,0.0479,6157
Ottawa University-Kansas City,358,0,8710
Pittsburg State University,5132,0.0269,2502
Pratt Community College,608,0.0313,1555
University of Saint Mary,486,0.0082,6396
Salina Area Technical College,360,0,1612
Seward County Community College and Area Technical School,845,0.0036,1280
SOUTHEAST KANSAS AREA VOCATIONAL TECHNICAL SCHOOL,454,0,729
Southwestern College,890,0.0393,7821
Sterling College,411,0.0024,9789
BAKER UNIVERSITY SCHOOL OF NURSING,88,0,8583
Tabor College,538,0.0074,5287
TOPEKA TECHNICAL COLLEGE,224,0,9108
Washburn University,4711,0,4301
Wichita Area Technical College,2659,0,262
Wichita State University,10142,0.0545,3433
Wichita Technical Institute,50,0,3462
Alice Lloyd College,500,0.014,6318
Asbury University,1287,0.021,11592
Asbury Theological Seminary,NULL,NULL,6222
Ashland Community and Technical College,1767,0.0006,578
ASHLAND TECHNICAL COLLEGE,517,0,2047
Barrett and Company School of Hair Design,49,0,1603
Bellarmine University,1752,0.008,7700
Berea College,1496,0,1193
PJ's College of Cosmetology-Bowling Green,54,0,16485
Southcentral Kentucky Community and Technical College,375,0,2384
Brescia University,583,0.048,6947
Campbellsville University,1299,0.0454,5662
Bluegrass Community and Technical College,359,0,2900
Centre College,1015,0.0089,9022
Clear Creek Baptist Bible College,178,0.0112,2570
Paul Mitchell the School-Lexington,26,0,487
Collins School of Cosmetology,20,0,3113
Galen College of Nursing-Louisville,104,0,2577
THE COMPUTER SCHOOL,13,0,2051
University of the Cumberlands,1393,0.0158,4735
E-TOWN BEAUTY SCHOOL,19,0,2039
Eastern Kentucky University,12196,0.0114,2715
Elizabethtown Community and Technical College,2952,0.001,401
ELIZABETHTOWN TECHNICAL COLLEGE,507,0,2633
Frontier Nursing University,NULL,NULL,7227
FUGAZZI COLLEGE,135,0.0074,15060
Georgetown College,1320,0.0053,5068
PJ's College of Cosmetology-Glasgow,21,0,940
Hazard Community and Technical College,1877,0,530
HAZARD TECHNICAL COLLEGE,413,0,3124
HEADS BEAUTY COLLEGE OF PROVIDENCE,12,0,6342
Paul Mitchell the School-Louisville,46,0.0435,907
Henderson Community College,813,0,1170
Hopkinsville Community College,1916,0,618
Daymar College-Paducah Main,205,0,5198
Jefferson Community and Technical College,6960,0.0056,184
JEFFERSON TECHNICAL COLLEGE,1392,0,1164
Jenny Lea Academy of Cosmetology,13,0,1866
Summit Salon Academy-Lexington,37,0.0541,2970
American National University-Lexington,262,0.0153,57336
Kentucky Mountain Bible College,79,0.0759,3368
Kentucky State University,2062,0.0092,3099
Kentucky Wesleyan College,728,0.0137,4700
University of Kentucky,16481,0.0245,4798
Kentucky Christian University,563,0.016,5277
LAUREL TECHNICAL COLLEGE,432,0,2402
LEXINGTON BEAUTY COLLEGE,38,0,1217
LEXINGTON COMMUNITY COLLEGE,6121,0.006,282
Lexington Theological Seminary,NULL,NULL,869
Lindsey Wilson College,1356,0.0413,5924
Sullivan College of Technology and Design,624,0,7395
University of Louisville,13116,0.013,4346
Louisville Presbyterian Theological Seminary,NULL,NULL,1624
Madisonville Community College,1395,0,697
MADISONVILLE TECHNICAL COLLEGE,248,0,NULL
MAYO TECHNICAL COLLEGE,655,0,1573
Maysville Community and Technical College,877,0.0011,1040
MID-CONTINENT COLLEGE,212,0.0236,4254
Midway University,816,0.0049,6255
Morehead State University,6397,0.0091,2996
MR JIMS BEAUTY COLLEGE,26,0,914
Murray State University,7065,0.0282,3250
Gateway Community and Technical College,245,0,3838
Northern Kentucky University,10183,0.0099,3913
Nutek Academy of Beauty Inc,22,0,640
Daymar College-Owensboro,210,0,3894
West Kentucky Community and Technical College,2158,0,461
Pat Wilson's Beauty College,30,0,970
University of Pikeville,769,0,9741
Big Sandy Community and Technical College,1816,0,472
WEST KENTUCKY TECHNICAL COLLEGE PURCHASE TRAINING,378,0.0026,3287
Brown Mackie College-Louisville,366,0,3291
ROWAN TECHNICAL COLLEGE,392,0,2848
Empire Beauty School-Chenoweth,100,0,1563
Saint Catharine College,382,0.0288,4034
Empire Beauty School-Elizabethtown,53,0,2622
Empire Beauty School-Dixie,30,0,1140
Empire Beauty School-Florence,46,0,1459
Brown Mackie College-Northern Kentucky,260,0,2805
Somerset Community College,2116,0.0005,496
SOMERSET TECHNICAL COLLEGE,431,0,2667
Southeast Kentucky Community and Technical College,1707,0,518
Spalding University,1108,0.0659,6834
Spencerian College-Louisville,417,0,4583
Sullivan University,2933,0.0232,6819
Thomas More College,1325,0,11024
Transylvania University,1064,0.0085,5488
Trend Setters' Academy of Beauty Culture-Louisville,39,0,1533
TRI-STATE BEAUTY ACADEMY INC,41,0,1223
Union College,541,0.0481,7452
WEST KENTUCKY TECHNICAL COLLEGE,384,0.0026,3287
Western Kentucky University,12507,0.0046,2840
ALEXANDRIA ACADEMY OF BEAUTY CULTURE,64,0,1360
Central Louisiana Technical Community College,370,0,434
American School of Business,152,0,6115
LOUISIANA TECHNICAL COLLEGE-ASCENSION CAMPUS,296,0,645
LOUISIANA TECHNICAL COLLEGE-AVOYELLES CAMPUS,524,0,101
Ayers Career College,127,0,4808
BASTROP BEAUTY SCHOOL INC,46,0,1224
LOUISIANA TECHNICAL COLLEGE-BASTROP CAMPUS,165,0,335
Baton Rouge General Medical Center-School of Nursing,64,0,2881
Baton Rouge General Medical Center-School of Radiologic Technology,20,0,877
Baton Rouge School of Computers,0,0,8866
Capital Area Technical College,610,0.0016,367
Bossier Parish Community College,2615,0.0034,1360
Cameron College,181,0.011,3776
Centenary College of Louisiana,868,0.0196,5116
Cloyd's Beauty School 1 Inc,26,0,1949
LOUISIANA TECHNICAL COLLEGE-SHELBY JACKSON CAMPUS,187,0,678
Crescent City Bartending School,69,0,7312
D'Jay's School of Beauty Arts and Sciences,55,0.2364,1426
Delgado Community College,11721,0.0107,1834
Delta School of Business and Technology,298,0,2751
LOUISIANA TECHNICAL COLLEGE-DELTA-OUACHITA CAMPUS,352,0,335
Demmons School of Beauty,45,0,2014
Denham Springs Beauty School,58,0,540
Dillard University,1674,0.003,9338
Nunez Community College,1888,0,1294
LOUISIANA TECHNICAL COLLEGE-EVANGELINE CAMPUS,291,0,375
LOUISIANA TECHNICAL COLLEGE-FLORIDA PARISHES,119,0,273
LOUISIANA TECHNICAL COLLEGE-FOLKES CAMPUS,209,0,139
FRANKLIN COLLEGE OF COURT REPORTING,83,0,4713
Grambling State University,4260,0.0047,3577
LOUISIANA TECHNICAL COLLEGE-GULF AREA CAMPUS,450,0,190
Guy's Shreveport Academy of Cosmetology Inc,58,0,2815
LOUISIANA TECHNICAL COLLEGE-HAMMOND AREA CAMPUS,170,0,274
LOUISIANA TECHNICAL COLLEGE-HUEY P LONG CAMPUS,181,0,665
ITI Technical College,269,0,10630
LOUISIANA TECHNICAL COLLEGE-MORGAN SMITH CAMPUS,203,0,301
LOUISIANA TECHNICAL COLLEGE-JEFFERSON CAMPUS,230,0.0043,546
LOUISIANA TECHNICAL COLLEGE-WEST JEFFERSON CAMPUS,105,0,542
John Jay Beauty College,66,0,455
John Jay Beauty College,23,0,535
Louisiana State University Health Sciences Center-New Orleans,797,0.0038,4481
Louisiana State University-Alexandria,2341,0.0004,1391
Louisiana State University and Agricultural & Mechanical College,24771,0.0288,3611
Louisiana State University-Eunice,2692,0.0004,1312
Louisiana State University-Shreveport,3553,0.002,2057
LOUISIANA TECHNICAL COLLEGE-LAFAYETTE CAMPUS,815,0.0098,654
Aveda Institute-Baton Rouge,80,0,1439
Aveda Institute-Lafayette,73,0,1503
Louisiana Academy of Beauty,46,0,1725
Louisiana College,950,0.0095,6991
Opelousas School of Cosmetology,45,0,1233
Louisiana Tech University,8264,0.0137,2897
Loyola University New Orleans,3384,0.0281,8797
LOUISIANA TECHNICAL COLLEGE-MANSFIELD CAMPUS,133,0,253
McNeese State University,6785,0.015,2155
MOLER BEAUTY COLLEGE,168,0,1305
MOLER BEAUTY COLLEGE,132,0,2498
LOUISIANA TECHNICAL COLLEGE-NATCHITOCHES CAMPUS,362,0,445
University of New Orleans,11872,0.0264,3778
Nicholls State University,6490,0.0111,2223
LOUISIANA TECHNICAL COLLEGE-NORTH CENTRAL COLLEGE,99,0,232
University of Louisiana at Monroe,8542,0.0108,1828
LOUISIANA TECHNICAL COLLEGE-NORTHEAST LA CAMPUS,150,0,297
Northwest Louisiana Technical College,547,0,437
Notre Dame Seminary Graduate School of Theology,NULL,NULL,7651
Northwestern State University of Louisiana,8040,0.0053,2513
LOUISIANA TECHNICAL COLLEGE-OAKDALE CAMPUS,276,0,223
University of Holy Cross,1086,0,5788
Our Lady of the Lake College,914,0,5549
Pat Goins Benton Road Beauty School,18,0,294
Celebrity Stylist Beauty School,16,0,286
Pineville Beauty School,57,0,0
LOUISIANA TECHNICAL COLLEGE-JUMONVILLE MEMORIAL,530,0,67
EDUCATION AMERICA-SOUTHEAST COLLEGE OF TECHNOLOGY,704,0.017,12537
LOUISIANA TECHNICAL COLLEGE-RIVER PARISHES CAMPUS,228,0,875
Aveda Institute-Covington,47,0,NULL
RONNIE & DORMANS SCHOOL OF HAIR DESIGN,35,0,2163
LOUISIANA TECHNICAL COLLEGE-RUSTON CAMPUS,90,0,153
LOUISIANA TECHNICAL COLLEGE-SABINE VALLEY CAMPUS,36,0,220
Saint Joseph Seminary College,183,0,4426
LOUISIANA TECHNICAL COLLEGE-SHREVEPORT-BOSSIER,703,0,368
LOUISIANA TECHNICAL COLLEGE-SIDNEY N COLLIER,36,0,201
Vanguard College of Cosmetology-Slidell,56,0,606
LOUISIANA TECHNICAL COLLEGE-SLIDELL CAMPUS,457,0,229
South Louisiana Beauty College,54,0.0185,2571
Fletcher Technical Community College,437,0,341
Remington College-Lafayette Campus,476,0,6729
LOUISIANA TECHNICAL COLLEGE-ACADIAN CAMPUS,297,0,121
SOWELA Technical Community College,1035,0,558
Stevensons Academy of Hair Design,172,0,NULL
STEVENSONS ACADEMY OF HAIR DESIGN,47,0,NULL
Southeastern Louisiana University,13205,0.005,2387
Southern University and A & M College,7728,0.0119,2410
Southern University at New Orleans,3411,0,1833
Southern University at Shreveport,1324,0.0008,1036
University of Louisiana at Lafayette,14418,0.0222,2347
Northshore Technical Community College,625,0,126
LOUISIANA TECHNICAL COLLEGE-T H HARRIS CAMPUS,501,0,301
LOUISIANA TECHNICAL COLLEGE-TALLULAH CAMPUS,350,0,231
LOUISIANA TECHNICAL COLLEGE-TECHE AREA CAMPUS,488,0,287
LOUISIANA TECHNICAL COLLEGE-LAFOURCHE CAMPUS,99,0,1407
Tulane University of Louisiana,7151,0.0366,13128
CHARLES B COREIL TECHNICAL INSTITUTE,224,0,707
LOUISIANA TECHNICAL COLLEGE-LAMAR SALTER CAMPUS,198,0,404
Xavier University of Louisiana,3201,0.0244,7529
South Central Louisiana Technical College,629,0,285
Kaplan University-Maine Campus,554,0,2716
College of the Atlantic,281,0,17130
BANGOR THEOLOGICAL SEMINARY,30,0,2964
Bates College,1706,0.0428,16497
Beal College,357,0,3304
Bowdoin College,1600,0.0225,23839
Maine College of Health Professions,85,0,4537
CENTRAL MAINE MEDICAL CENTER SCHOOL OF RAD TECHN,14,0,629
Central Maine Community College,890,0,2801
Colby College,1762,0.0403,19492
Eastern Maine Community College,749,0,2984
Husson University,1394,0.0122,5605
Kennebec Valley Community College,837,0,2743
The Landing School,56,0.0536,5254
University of Maine at Augusta,3997,0.0003,2843
University of Maine at Farmington,2262,0.0141,4096
University of Maine at Fort Kent,721,0.3287,3713
University of Maine at Machias,731,0.0342,3987
University of Maine,6936,0.0209,5081
Maine Maritime Academy,680,0.0132,6591
University of Maine at Presque Isle,1204,0.1537,3419
MERCY HOSPITAL-SCHOOL OF XRAY TECHNOLOGY,15,0,1578
MID-STATE COLLEGE,199,0,3659
MID-STATE COLLEGE,255,0,4085
University of New England,1473,0.1684,13209
Northern Maine Community College,595,0.042,2492
Empire Beauty School-Maine,26,0,1810
Maine College of Art,380,0,11382
Saint Joseph's College of Maine,2450,0.0004,5740
Spa Tech Institute-Westbrook,49,0,1498
Southern Maine Community College,1651,0.0036,3292
University of Southern Maine,6524,0.0003,4639
Thomas College,696,0.0057,6354
Unity College,512,0.0078,9681
Washington County Community College,265,0.0151,3051
Aaron's Academy of Beauty,38,0,4367
